ID_MDC;ID_Partition;ID_DRG;ID_Text;ID_BA_Kalkuliert
01 ;M;B71B;Erkrankungen an Hirnnerven und peripheren Nerven mit komplexer Diagnose, mit schweren CC oder bei Para- / Tetraplegie oder mit Komplexbehandlung der Hand oder ohne komplexe Diagnose, mit äußerst schweren oder schweren CC, bei Para- / Tetraplegie;0
01 ;M;B71C;Erkrankungen an Hirnnerven u. periph. Nerven ohne Komplexb. d. Hand od. m. kompl. Diagnose, ohne schw. CC od. außer b. Para- / Tetraplegie od. ohne kompl. Diagn., m. äuß. schw. od. schw. CC, auß. b. Para- / Tetrapl. od. ohne schw. CC, b. Para- / Tetrapl.;0
01 ;M;B71D;Erkrankungen an Hirnnerven und peripheren Nerven ohne komplexe Diagnose, ohne Komplexbehandlung der Hand, ohne äußerst schwere oder schwere CC, außer bei Para- / Tetraplegie;0
01 ;M;B72A;Infektion des Nervensystems außer Virusmeningitis, Alter < 16 Jahre;0
01 ;M;B72B;Infektion des Nervensystems außer Virusmeningitis, Alter > 15 Jahre;0
01 ;M;B73Z;Virusmeningitis;0
01 ;M;B75Z;Fieberkrämpfe;0
01 ;M;B76B;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schweren CC, Alter < 3 Jahre oder mit komplexer Diagnose oder mit äußerst schweren CC oder ohne äußerst schwere oder schwere CC, mit EEG, mit komplexer Diagnose;0
01 ;M;B76C;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit äußerst schweren CC, ohne komplexe Diagnose oder mit schweren CC, Alter > 2 Jahre oder ohne schwere CC, mit EEG, ohne komplexe Diagnose, mit angeborener Fehlbildung;0
01 ;M;B76D;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schweren CC, Alter > 2 Jahre, ohne komplexe Diagnose oder ohne äußerst schwere oder schwere CC, mit EEG, ohne komplexe Diagnose, ohne angeborene Fehlbildung;0
01 ;M;B76E;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, Alter < 6 Jahre oder mit komplexer Diagnose;0
01 ;M;B76F;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, Alter > 5 Jahre, ohne komplexe Diagnose;0
01 ;M;B77Z;Kopfschmerzen;0
01 ;M;B78A;Intrakranielle Verletzung, Alter < 1 Jahr oder mit komplizierender Diagnose;0
01 ;M;B78B;Intrakranielle Verletzung, Alter > 0 Jahre, ohne komplizierende Diagnose;0
01 ;M;B79Z;Schädelfrakturen, Somnolenz, Sopor;0
01 ;M;B80Z;Andere Kopfverletzungen;0
01 ;M;B81A;Andere Erkrankungen des Nervensystems mit komplexer Diagnose;0
01 ;M;B81B;Andere Erkrankungen des Nervensystems ohne komplexe Diagnose;0
01 ;M;B82Z;Andere Erkrankungen an peripheren Nerven;0
01 ;M;B84Z;Vaskuläre Myelopathien;0
01 ;M;B85A;Degenerative Krankheiten des Nervensystems mit hochkomplexer Diagnose oder mit äußerst schweren oder schweren CC, mit komplexer Diagnose;0
01 ;M;B85B;Degenerative Krankheiten des Nervensystems mit äußerst schweren oder schweren CC, ohne komplexe Diagnose, ohne hochkomplexe Diagnose;0
01 ;M;B85C;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC, mit komplexer Diagnose oder zerebrale Lähmungen;0
01 ;M;B85D;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC, ohne komplexe Diagnose;0
01 ;M;B86Z;Rückenmarkkompression, nicht näher bezeichnet und Krankheit des Rückenmarkes, nicht näher bezeichnet;0
02 ;O;C01A;Komplexe Eingriffe bei penetrierenden Augenverletzungen;0
02 ;O;C01B;Andere Eingriffe bei penetrierenden Augenverletzungen oder Amnionmembrantransplantation oder Biopsien an kraniellen Gefäßen;0
02 ;O;C02A;Enukleationen und Eingriffe an der Orbita bei bösartiger Neubildung oder Strahlentherapie bei bösartiger Neubildung;0
02 ;O;C02B;Enukleationen und Eingriffe an der Orbita außer bei bösartiger Neubildung;0
02 ;O;C03A;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bei bösartiger Neubildung des Auges, mit best. Eingriff an der Retina oder Entfernung des Augapfels mit gleichzeitiger Einführung eines Implantates;1
02 ;O;C03B;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bei bösartiger Neubildung des Auges, ohne bestimmten Eingriff an der Retina;1
02 ;O;C03C;Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), außer bei bösartiger Neubildung des Auges, mit bestimmtem Eingriff an der Retina;1
02 ;O;C03D;Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), außer bei bösartiger Neubildung des Auges, ohne bestimmten Eingriff an der Retina;1
02 ;O;C04A;Hornhauttransplantation mit extrakapsulärer Extraktion der Linse (ECCE), Amnionmembrantransplantation oder Alter < 16 Jahre;0
02 ;O;C04B;Hornhauttransplantation ohne extrakapsuläre Extraktion der Linse (ECCE), ohne Amnionmembrantransplantation, Alter > 15 Jahre;1
02 ;O;C05Z;Dakryozystorhinostomie;0
02 ;O;C06Z;Komplexe Eingriffe bei Glaukom;1
02 ;O;C07A;Andere Eingriffe bei Glaukom mit extrakapsulärer Extraktion der Linse (ECCE);1
02 ;O;C07B;Andere Eingriffe bei Glaukom ohne extrakapsuläre Extraktion der Linse (ECCE);1
02 ;O;C08A;Beidseitige extrakapsuläre Extraktion der Linse (ECCE) oder extrakapsuläre Extraktion der Linse bei angeborener Fehlbildung der Linse;0
02 ;O;C08B;Extrakapsuläre Extraktion der Linse (ECCE) ohne angeborene Fehlbildung der Linse;1
02 ;O;C10A;Eingriffe an den Augenmuskeln mit erhöhtem Aufwand;0
02 ;O;C10B;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter < 6 Jahre;0
02 ;O;C10C;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter > 5 Jahre;0
02 ;O;C12Z;Andere Rekonstruktionen der Augenlider;0
02 ;O;C13Z;Eingriffe an Tränendrüse und Tränenwegen;0
02 ;O;C14Z;Andere Eingriffe am Auge;0
02 ;O;C15Z;Andere Eingriffe an der Retina;1
02 ;O;C16Z;Aufwändige Eingriffe am Auge, Alter < 6 Jahre;0
02 ;O;C20A;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter < 16 Jahre;0
02 ;O;C20B;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter > 15 Jahre;1
02 ;M;C60Z;Akute und schwere Augeninfektionen;0
02 ;M;C61Z;Neuro-ophthalmologische und vaskuläre Erkrankungen des Auges;0
02 ;M;C62Z;Hyphäma und konservativ behandelte Augenverletzungen;0
02 ;M;C63Z;Andere Erkrankungen des Auges;0
02 ;M;C64Z;Glaukom, Katarakt und Erkrankungen des Augenlides;0
02 ;M;C65Z;Bösartige Neubildungen des Auges;0
02 ;M;C66Z;Augenerkrankungen bei Diabetes mellitus;0
03 ;O;D01B;Kochleaimplantation, unilateral;0
03 ;O;D02A;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals mit komplexem Eingriff oder mit Kombinationseingriff mit äußerst schweren CC;0
03 ;O;D02B;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals ohne komplexen Eingriff, ohne Kombinationseingriff mit äußerst schweren CC;0
03 ;O;D03A;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter < 1 Jahr;0
03 ;O;D03B;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter > 0 Jahre;0
03 ;O;D04Z;Bignathe Osteotomie und komplexe Eingriffe am Kiefer oder Rekonstruktion der Trachea oder plastische Rekonstruktion der Ohrmuschel mit mikrovaskulärem Lappen;0
03 ;O;D05A;Komplexe Parotidektomie;0
03 ;O;D05B;Komplexe Eingriffe an den Speicheldrüsen außer komplexe Parotidektomien;0
03 ;O;D06A;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter < 6 Jahre;0
03 ;O;D06B;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 5 Jahre und Alter < 16 Jahre oder Alter > 15 Jahre, mit komplexer Prozedur oder komplexer Diagnose;1
03 ;O;D06C;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 15 Jahre, ohne komplexe Prozedur, ohne komplexe Diagnose;1
03 ;O;D08A;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung mit äußerst schweren CC;0
03 ;O;D08B;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung ohne äußerst schwere CC;0
03 ;O;D09Z;Tonsillektomie bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals mit äußerst schweren CC;0
03 ;O;D12A;Andere aufwändige Eingriffe an Ohr, Nase, Mund und Hals;0
03 ;O;D12B;Andere Eingriffe an Ohr, Nase, Mund und Hals;1
03 ;O;D13A;Kleine Eingriffe an Nase, Ohr und Mund mit komplizierender Diagnose;0
03 ;O;D13B;Kleine Eingriffe an Nase, Ohr und Mund ohne komplizierende Diagnose;0
03 ;O;D15A;Tracheostomie mit äußerst schweren CC oder Implantation einer Kiefergelenkendoprothese;0
03 ;O;D15B;Tracheostomie ohne äußerst schwere CC;0
03 ;O;D16Z;Materialentfernung an Kiefer und Gesicht;0
03 ;O;D19Z;Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, mehr als 10 Bestrahlungen;0
03 ;O;D20Z;Andere Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag;0
03 ;O;D22A;Eingriffe an Mundhöhle und Mund mit Mundboden- oder Vestibulumplastik;0
03 ;O;D22B;Eingriffe an Mundhöhle und Mund außer bei bösartiger Neubildung ohne Mundboden- oder Vestibulumplastik;1
03 ;O;D24A;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals mit äußerst schweren CC oder mit Kombinationseingriff ohne äußerst schwere CC;0
03 ;O;D24B;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals ohne äußerst schwere CC, ohne Kombinationseingriff;0
03 ;O;D25A;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung mit äußerst schweren CC oder Strahlentherapie mit operativem Eingriff;0
03 ;O;D25B;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung ohne äußerst schwere CC;0
03 ;O;D25C;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung mit äußerst schweren CC;0
03 ;O;D25D;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung ohne äußerst schwere CC;0
03 ;O;D28Z;Monognathe Osteotomie und komplexe Eingriffe an Kopf und Hals oder andere Eingriffe an Kopf und Hals bei bösartiger Neubildung oder Rekonstruktion mit Gesichtsepithesen;1
03 ;O;D29Z;Operationen am Kiefer und andere Eingriffe an Kopf und Hals außer bei bösartiger Neubildung;0
03 ;O;D30A;Tonsillektomie außer bei bösart. Neubildung oder versch. Eingr. an Ohr, Nase, Mund u. Hals ohne äuß. schw. CC, mit aufw. Eingr. od. Eingr. an Mundhöhle u. Mund außer bei bösart. Neub. oh. Mundboden- od. Vestib.plastik, Alter < 3 J. od. mit kompl. Diagn.;1
03 ;O;D30B;Tonsillektomie außer bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals ohne äußerst schwere CC, ohne aufwändigen Eingriff, ohne komplexe Diagnose;1
03 ;O;D33Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses;0
03 ;O;D35Z;Eingriffe an Nase und Nasennebenhöhlen bei bösartiger Neubildung;0
03 ;O;D36Z;Sehr komplexe Eingriffe an den Nasennebenhöhlen;0
03 ;O;D37A;Sehr komplexe Eingriffe an der Nase, Alter < 16 Jahre oder bei Gaumenspalte oder Spaltnase oder Septorhinoplastik mit Rippenknorpeltransplantation;0
03 ;O;D37B;Sehr komplexe Eingriffe an der Nase, Alter > 15 Jahre, außer bei Gaumenspalte oder Spaltnase, ohne Septorhinoplastik mit Rippenknorpeltransplantation;1
03 ;O;D38Z;Mäßig komplexe Eingriffe an der Nase oder an den Nasennebenhöhlen;1
03 ;O;D39Z;Andere Eingriffe an der Nase;0
03 ;A;D40Z;Zahnextraktion und -wiederherstellung;1
03 ;M;D60A;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, mit starrer Endoskopie;0
03 ;M;D60B;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, ohne starre Endoskopie;0
03 ;M;D60C;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, ein Belegungstag oder ohne äußerst schwere oder schwere CC;0
03 ;M;D61A;Komplexe Gleichgewichtsstörung, Hörverlust oder Tinnitus;1
03 ;M;D61B;Gleichgewichtsstörungen (Schwindel) außer komplexe Gleichgewichtsstörungen, Hörverlust, Tinnitus;1
03 ;M;D62Z;Blutung aus Nase und Rachen oder Otitis media oder Infektionen der oberen Atemwege, Alter > 2 Jahre;1
03 ;M;D63Z;Otitis media oder Infektionen der oberen Atemwege, Alter < 3 Jahre;0
03 ;M;D64Z;Laryngotracheitis, Laryngospasmus und Epiglottitis;0
03 ;M;D65Z;Verletzung und Deformität der Nase;0
03 ;M;D66Z;Andere Krankheiten an Ohr, Nase, Mund und Hals;1
03 ;M;D67Z;Erkrankungen von Zähnen und Mundhöhle;0
04 ;O;E01A;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax mit komplizierender Konstellation, hochkomplexem Eingriff oder komplizierender Diagnose;0
04 ;O;E01B;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax ohne komplizierende Konstellation, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose;0
04 ;O;E02A;Andere OR-Prozeduren an den Atmungsorganen, Alter < 10 Jahre;0
04 ;O;E02B;Andere OR-Prozeduren an den Atmungsorganen, mit aufwändigem Eingriff, Alter > 9 Jahre;0
04 ;O;E02C;Andere OR-Prozeduren an den Atmungsorganen ohne aufwändigen Eingriff, Alter > 9 Jahre;0
04 ;O;E03Z;Brachytherapie oder Therapie mit offenen Nukliden bei Krankheiten und Störungen der Atmungsorgane, mehr als ein Belegungstag;0
04 ;O;E05A;Andere große Eingriffe am Thorax mit äußerst schweren CC;0
04 ;O;E05B;Andere große Eingriffe am Thorax ohne äußerst schwere CC, bei bösartiger Neubildung;0
04 ;O;E05C;Andere große Eingriffe am Thorax ohne äußerst schwere CC, außer bei bösartiger Neubildung;0
04 ;O;E06A;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum mit äußerst schweren CC;0
04 ;O;E06B;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter < 16 Jahre, mit offen chirurgischer Pleurolyse oder mit bestimmten atypischen Lungenresektionen;0
04 ;O;E06C;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter > 15 Jahre, ohne offen chirurgische Pleurolyse, ohne bestimmte atypische Lungenresektionen;0
04 ;O;E07Z;Eingriffe bei Schlafapnoesyndrom;0
04 ;O;E08A;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane mit operativem Eingriff oder Beatmung > 24 Stunden;0
04 ;O;E08B;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;0
04 ;O;E08C;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, weniger als 10 Bestrahlungen;0
04 ;O;E36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwändiges Implantat bei Krankheiten und Störungen der Atmungsorgane;0
04 ;A;E40A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Std., mehr als 2 Belegungstage, mit kompl. Prozedur oder int. Komplexbehandlung > 196 / - / - P. oder komplizierender Diagnose oder Alter < 16 J., mit äuß. schw. CC oder ARDS;0
04 ;A;E40B;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, mit äußerst schweren CC, Alter > 15 Jahre oder bei Para- / Tetraplegie;0
04 ;A;E40C;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, ohne äußerst schwere CC, außer bei Para- / Tetraplegie;0
04 ;A;E42Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane;0
04 ;M;E60A;Zystische Fibrose (Mukoviszidose), Alter < 16 Jahre oder mit äußerst schweren CC;0
04 ;M;E60B;Zystische Fibrose (Mukoviszidose), Alter > 15 Jahre, ohne äußerst schwere CC;0
04 ;M;E63Z;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie bis 2 Belegungstage;0
04 ;M;E64A;Respiratorische Insuffizienz, mehr als ein Belegungstag, mit äußerst schweren CC oder Lungenembolie;0
04 ;M;E64B;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter < 10 Jahre;0
04 ;M;E64C;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter > 9 Jahre;0
04 ;M;E64D;Respiratorische Insuffizienz, ein Belegungstag;0
04 ;M;E65A;Chronisch-obstruktive Atemwegserkrankung mit äuß. schw. CC oder starrer Bronchoskopie oder mit komplizierender Diagnose oder Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äuß. schw. oder schw. CC, Alter < 1 J., mit RS-Virus-Infektion;0
04 ;M;E65B;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, mit FEV1 < 35% oder Alter < 1 Jahr;0
04 ;M;E65C;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, ohne FEV1 < 35%, Alter > 0 Jahre;0
04 ;M;E66A;Schweres Thoraxtrauma mit komplizierender Diagnose;0
04 ;M;E66B;Schweres Thoraxtrauma ohne komplizierende Diagnose;0
04 ;M;E69A;Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, Alter < 1 Jahr ohne RS-Virus-Infektion oder bei Para- / Tetraplegie;0
04 ;M;E69B;Bronchitis und Asthma bronchiale, mehr als ein Belegungstag u. Alter > 55 Jahre oder mit äußerst schweren od. schw. CC, Alt. > 0 J., außer b. Para- / Tetraplegie od. ein Belegungstag od. ohne äußerst schw. od. schw. CC, Alt. < 1 J., m. RS-Virus-Infektion;0
04 ;M;E69C;Bronchitis und Asthma bronchiale, ein Belegungstag oder ohne äußerst schwere oder schwere CC, Alter < 1 Jahr, ohne RS-Virus-Infektion;0
04 ;M;E69D;Bronchitis und Asthma bronchiale, Alter > 0 Jahre und Alter < 6 Jahre und ein Belegungstag oder ohne äußerst schwere oder schwere CC oder Störungen der Atmung mit Ursache in der Neonatalperiode oder Alter < 16 Jahre außer bei Hyperventilation;0
04 ;M;E69E;Bronchitis und Asthma bronchiale, Alter > 5 Jahre, ein Belegungstag oder Alter > 5 Jahre und Alter < 56 Jahre, ohne äußerst schwere oder schwere CC oder Beschwerden und Symptome d. Atmung ohne komplexe Diagnose, Alter > 15 Jahre oder bei Hyperventilation;0
04 ;M;E70A;Keuchhusten und akute Bronchiolitis, Alter < 3 Jahre;0
04 ;M;E70B;Keuchhusten und akute Bronchiolitis, Alter > 2 Jahre;0
04 ;M;E71A;Neubildungen der Atmungsorgane, mehr als ein Belegungstag mit äußerst schweren CC;0
04 ;M;E71B;Neubildungen der Atmungsorgane, ohne äußerst schwere CC oder ein Belegungstag, mit Bronchoskopie oder bestimmter Lungenbiopsie;0
04 ;M;E71C;Neubildungen der Atmungsorgane, ohne äußerst schwere CC oder ein Belegungstag, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie;0
04 ;M;E73A;Pleuraerguss mit äußerst schweren CC;0
04 ;M;E73B;Pleuraerguss ohne äußerst schwere CC;0
04 ;M;E74Z;Interstitielle Lungenerkrankung;0
04 ;M;E75A;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter < 10 Jahre;0
04 ;M;E75B;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter > 9 Jahre;0
04 ;M;E75C;Andere Krankheiten der Atmungsorgane ohne äußerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose;0
04 ;M;E76B;Tuberkulose bis 14 Belegungstage mit äußerst schweren oder schweren CC;0
04 ;M;E76C;Tuberkulose bis 14 Belegungstage ohne äußerst schwere oder schwere CC oder Pneumothorax;0
04 ;M;E77A;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mit intensivmedizinischer Komplexbehandlung > 196 / - / - Aufwandspunkte;0
04 ;M;E77B;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mit komplizierender Konstellation oder hochkomplexer Diagnose oder komplexer Diagnose bei Z.n. Organtransplantation;0
04 ;M;E77C;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, ohne komplizierende Konstellation, ohne hochkomplexe Diagnose, ohne komplexe Diagnose bei Z.n. Organtransplantation, mit äußerst schweren CC;0
04 ;M;E77D;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mit Komplexbehandlung bei multiresistenten Erregern oder angeborenem Fehlbildungssyndrom;0
04 ;M;E77E;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mit sehr komplexer Diagnose mit äußerst schweren oder schweren CC;0
04 ;M;E77F;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC;0
04 ;M;E77G;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, bei Para- / Tetraplegie oder mit Komplexbehandlung bei multiresistenten Erregern;0
04 ;M;E77H;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, Alter < 1 Jahr, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;0
04 ;M;E77I;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, Alter > 0 Jahre, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;0
04 ;M;E78Z;Kontrolle oder Optimierung einer bestehenden häuslichen Beatmung, bis 2 Belegungstage;0
05 ;O;F01A;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff oder Implantation eines myokardmodulierenden Systems;0
05 ;O;F01B;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, mit zusätzlichem Herz- oder Gefäßeingriff;0
05 ;O;F01C;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff;0
05 ;O;F01D;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff;0
05 ;O;F01E;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zusätzlichen Herz- oder Gefäßeingriff, mit äußerst schweren CC;0
05 ;O;F01F;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zusätzlichen Herz- oder Gefäßeingriff;0
05 ;O;F01G;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne äußerst schwere CC;0
05 ;O;F02A;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Drei-Kammer-Stimulation;0
05 ;O;F02B;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Ein-Kammer-Stimulation;0
05 ;O;F03A;Herzklappeneingriff mit Herz-Lungen-Maschine mit komplizierender Konstellation oder pulmonale Endarteriektomie;0
05 ;O;F03B;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, mit Dreifacheingriff oder Alter < 1 Jahr oder Eingriff in tiefer Hypothermie;0
05 ;O;F03C;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 0 Jahre, ohne Eingriff in tiefer Hypothermie, mit Zweifacheingriff oder bei angeborenem Herzfehler, mit komplexem Eingriff;0
05 ;O;F03D;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter > 0 Jahre, ohne Eingr. in tiefer Hypothermie, mit Zweifacheingr. oder kompl. Eingr. oder bei Endokarditis oder bei angeborenem Herzfehler, Alter < 16 Jahre;0
05 ;O;F03E;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, ohne Eingriff in tiefer Hypothermie, Alter > 15 Jahre, mit Zweifacheingr. oder kompl. Eingriff oder bei Endokarditis oder bei angeborenem Herzfehler;0
05 ;O;F03F;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne Eingriff in tiefer Hypothermie, ohne Dreifach- / Zweifacheingriff, außer bei angeborenem Herzfehler, ohne komplexen Eingriff, außer bei Endokarditis, Alter > 15 J.;0
05 ;O;F05Z;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie;0
05 ;O;F06A;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff;0
05 ;O;F06B;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff;0
05 ;O;F06C;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder bei Infarkt oder mit Reoperation oder mit invasiver kardiologischer Diagnostik, mit intraoperativer Ablation;0
05 ;O;F06D;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik, bei Infarkt oder mit Reoperation, ohne intraoperative Ablation;0
