nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
PA02C;F90.1;22;0,0016;22;0,0004
PA02C;G31.0;22;0,0016;22;0,0004
PA02C;H40.9;22;0,0016;23;0,0004
PA02C;J44.19;22;0,0016;22;0,0004
PA02C;L30.9;22;0,0016;22;0,0004
PA02C;R45.4;22;0,0016;22;0,0004
PA02C;R55;22;0,0016;23;0,0004
PA02C;R74.0;22;0,0016;22;0,0004
PA02C;T51.9;22;0,0016;22;0,0004
PA02C;T90.5;22;0,0016;22;0,0004
PA02C;F07.2;21;0,0016;21;0,0003
PA02C;F31.4;21;0,0016;21;0,0003
PA02C;F70.1;21;0,0016;22;0,0004
PA02C;I44.0;21;0,0016;21;0,0003
PA02C;I50.13;21;0,0016;22;0,0004
PA02C;I65.2;21;0,0016;21;0,0003
PA02C;I70.0;21;0,0016;21;0,0003
PA02C;J43.9;21;0,0016;21;0,0003
PA02C;N19;21;0,0016;21;0,0003
PA02C;R16.1;21;0,0016;21;0,0003
PA02C;R63.4;21;0,0016;21;0,0003
PA02C;U51.12;21;0,0016;21;0,0003
PA02C;D53.8;20;0,0015;20;0,0003
PA02C;F33.8;20;0,0015;20;0,0003
PA02C;G47.8;20;0,0015;20;0,0003
PA02C;G62.88;20;0,0015;20;0,0003
PA02C;H93.1;20;0,0015;21;0,0003
PA02C;J44.90;20;0,0015;20;0,0003
PA02C;J45.1;20;0,0015;20;0,0003
PA02C;M16.9;20;0,0015;22;0,0004
PA02C;R44.1;20;0,0015;20;0,0003
PA02C;T78.4;20;0,0015;20;0,0003
PA02C;Z85.0;20;0,0015;20;0,0003
PA02C;D69.58;19;0,0014;19;0,0003
PA02C;E05.9;19;0,0014;19;0,0003
PA02C;E87.5;19;0,0014;19;0,0003
PA02C;F21;19;0,0014;19;0,0003
PA02C;G57.3;19;0,0014;19;0,0003
PA02C;I73.9;19;0,0014;19;0,0003
PA02C;I87.2;19;0,0014;19;0,0003
PA02C;J44.82;19;0,0014;19;0,0003
PA02C;K80.20;19;0,0014;20;0,0003
PA02C;L29.9;19;0,0014;19;0,0003
PA02C;M81.99;19;0,0014;19;0,0003
PA02C;R10.4;19;0,0014;19;0,0003
PA02C;S00.1;19;0,0014;19;0,0003
PA02C;Z95.1;19;0,0014;19;0,0003
PA02C;B95.2;18;0,0013;18;0,0003
PA02C;E07.9;18;0,0013;18;0,0003
PA02C;F00.1;18;0,0013;19;0,0003
PA02C;F05.0;18;0,0013;18;0,0003
PA02C;F90.8;18;0,0013;18;0,0003
PA02C;H26.9;18;0,0013;18;0,0003
PA02C;I67.88;18;0,0013;18;0,0003
PA02C;I80.28;18;0,0013;18;0,0003
PA02C;J40;18;0,0013;18;0,0003
PA02C;K76.6;18;0,0013;18;0,0003
PA02C;N30.0;18;0,0013;18;0,0003
PA02C;R13.9;18;0,0013;18;0,0003
PA02C;S51.9;18;0,0013;18;0,0003
PA02C;S60.2;18;0,0013;18;0,0003
PA02C;Z50.1;18;0,0013;22;0,0004
PA02C;D53.1;17;0,0013;17;0,0003
PA02C;E56.9;17;0,0013;17;0,0003
PA02C;F06.8;17;0,0013;17;0,0003
PA02C;F23.1;17;0,0013;17;0,0003
PA02C;F91.1;17;0,0013;17;0,0003
PA02C;I15.91;17;0,0013;17;0,0003
PA02C;J44.80;17;0,0013;17;0,0003
PA02C;K59.1;17;0,0013;18;0,0003
PA02C;M10.09;17;0,0013;17;0,0003
PA02C;M48.06;17;0,0013;17;0,0003
PA02C;M54.16;17;0,0013;17;0,0003
PA02C;F00.2;16;0,0012;16;0,0003
PA02C;F45.0;16;0,0012;16;0,0003
PA02C;F60.4;16;0,0012;16;0,0003
PA02C;G30.1;16;0,0012;17;0,0003
PA02C;G40.1;16;0,0012;16;0,0003
PA02C;H04.1;16;0,0012;16;0,0003
PA02C;I26.9;16;0,0012;16;0,0003
PA02C;I47.1;16;0,0012;16;0,0003
PA02C;I83.1;16;0,0012;16;0,0003
PA02C;M62.89;16;0,0012;16;0,0003
PA02C;R14;16;0,0012;16;0,0003
PA02C;R33;16;0,0012;16;0,0003
PA02C;R63.3;16;0,0012;17;0,0003
PA02C;R79.8;16;0,0012;16;0,0003
PA02C;Z01.0;16;0,0012;16;0,0003
PA02C;Z88.9;16;0,0012;16;0,0003
PA02C;Z90.4;16;0,0012;16;0,0003
PA02C;B35.1;15;0,0011;15;0,0002
PA02C;D69.59;15;0,0011;15;0,0002
PA02C;E14.90;15;0,0011;15;0,0002
PA02C;E87.8;15;0,0011;15;0,0002
PA02C;F06.2;15;0,0011;15;0,0002
PA02C;F12.7;15;0,0011;15;0,0002
PA02C;F13.4;15;0,0011;15;0,0002
PA02C;F19.7;15;0,0011;16;0,0003
PA02C;F31.1;15;0,0011;15;0,0002
PA02C;F42.2;15;0,0011;15;0,0002
PA02C;G25.88;15;0,0011;15;0,0002
PA02C;G30.8;15;0,0011;15;0,0002
PA02C;H54.4;15;0,0011;15;0,0002
PA02C;I42.0;15;0,0011;15;0,0002
PA02C;L97;15;0,0011;15;0,0002
PA02C;M17.0;15;0,0011;15;0,0002
PA02C;M79.70;15;0,0011;15;0,0002
PA02C;R21;15;0,0011;15;0,0002
PA02C;R25.1;15;0,0011;16;0,0003
PA02C;U50.10;15;0,0011;15;0,0002
PA02C;Z03.8;15;0,0011;15;0,0002
PA02C;Z63;15;0,0011;15;0,0002
PA02C;Z90.3;15;0,0011;15;0,0002
PA02C;F20.1;14;0,001;14;0,0002
PA02C;F25.9;14;0,001;14;0,0002
PA02C;F31.0;14;0,001;14;0,0002
PA02C;F33.3;14;0,001;14;0,0002
PA02C;F55.8;14;0,001;14;0,0002
PA02C;G43.9;14;0,001;14;0,0002
PA02C;I25.10;14;0,001;14;0,0002
PA02C;J20.9;14;0,001;14;0,0002
PA02C;L30.8;14;0,001;14;0,0002
PA02C;L98.4;14;0,001;17;0,0003
PA02C;M79.67;14;0,001;14;0,0002
PA02C;R00.1;14;0,001;14;0,0002
PA02C;R30.9;14;0,001;14;0,0002
PA02C;R44.0;14;0,001;14;0,0002
PA02C;S50.81;14;0,001;15;0,0002
PA02C;S61.80;14;0,001;14;0,0002
PA02C;S80.0;14;0,001;14;0,0002
PA02C;Z74.3;14;0,001;14;0,0002
PA02C;Z88.6;14;0,001;14;0,0002
PA02C;B95.6;13;0,001;14;0,0002
PA02C;F10.9;13;0,001;13;0,0002
PA02C;F12.8;13;0,001;13;0,0002
PA02C;F15.7;13;0,001;13;0,0002
PA02C;F40.00;13;0,001;13;0,0002
PA02C;F45.40;13;0,001;13;0,0002
PA02C;F63.8;13;0,001;13;0,0002
PA02C;F63.9;13;0,001;13;0,0002
PA02C;G44.2;13;0,001;13;0,0002
PA02C;G56.0;13;0,001;13;0,0002
PA02C;G81.1;13;0,001;13;0,0002
PA02C;H40.8;13;0,001;14;0,0002
PA02C;I49.3;13;0,001;13;0,0002
PA02C;I50.01;13;0,001;13;0,0002
PA02C;I89.0;13;0,001;13;0,0002
PA02C;K22.7;13;0,001;13;0,0002
PA02C;K25.9;13;0,001;13;0,0002
PA02C;K72.79;13;0,001;13;0,0002
PA02C;K85.90;13;0,001;13;0,0002
PA02C;M06.99;13;0,001;13;0,0002
PA02C;R07.4;13;0,001;13;0,0002
PA02C;R47.1;13;0,001;13;0,0002
PA02C;S01.80;13;0,001;14;0,0002
PA02C;S40.0;13;0,001;13;0,0002
PA02C;S61.9;13;0,001;13;0,0002
PA02C;S92.3;13;0,001;13;0,0002
PA02C;Z87.1;13;0,001;13;0,0002
PA02C;D62;12;0,0009;12;0,0002
PA02C;E63.8;12;0,0009;12;0,0002
PA02C;E66.91;12;0,0009;12;0,0002
PA02C;E72.2;12;0,0009;12;0,0002
PA02C;F01.3;12;0,0009;12;0,0002
PA02C;F13.5;12;0,0009;14;0,0002
PA02C;F13.7;12;0,0009;14;0,0002
PA02C;F42.0;12;0,0009;12;0,0002
PA02C;F90.9;12;0,0009;12;0,0002
PA02C;G62.2;12;0,0009;12;0,0002
PA02C;H10.9;12;0,0009;12;0,0002
PA02C;H35.3;12;0,0009;12;0,0002
PA02C;I25.0;12;0,0009;12;0,0002
PA02C;I44.7;12;0,0009;12;0,0002
PA02C;I49.8;12;0,0009;12;0,0002
PA02C;I50.12;12;0,0009;13;0,0002
PA02C;J32.9;12;0,0009;12;0,0002
PA02C;J41.0;12;0,0009;12;0,0002
PA02C;K51.9;12;0,0009;12;0,0002
PA02C;L23.9;12;0,0009;12;0,0002
PA02C;L40.8;12;0,0009;12;0,0002
PA02C;M10.99;12;0,0009;12;0,0002
PA02C;M54.89;12;0,0009;12;0,0002
PA02C;R27.0;12;0,0009;12;0,0002
PA02C;R46.5;12;0,0009;12;0,0002
PA02C;R60.9;12;0,0009;12;0,0002
PA02C;T14.05;12;0,0009;12;0,0002
PA02C;U51.22;12;0,0009;12;0,0002
PA02C;Z85.4;12;0,0009;12;0,0002
PA02C;Z85.8;12;0,0009;12;0,0002
PA02C;Z86.5;12;0,0009;12;0,0002
PA02C;Z90.7;12;0,0009;12;0,0002
PA02C;A09.0;11;0,0008;11;0,0002
PA02C;C50.9;11;0,0008;11;0,0002
PA02C;E13.90;11;0,0008;11;0,0002
PA02C;E51.8;11;0,0008;11;0,0002
PA02C;F05.1;11;0,0008;11;0,0002
PA02C;G43.0;11;0,0008;11;0,0002
PA02C;I11.00;11;0,0008;11;0,0002
PA02C;J06.8;11;0,0008;11;0,0002
PA02C;J18.0;11;0,0008;11;0,0002
PA02C;K22.6;11;0,0008;12;0,0002
PA02C;K40.90;11;0,0008;11;0,0002
PA02C;K50.9;11;0,0008;11;0,0002
PA02C;K57.30;11;0,0008;11;0,0002
PA02C;K70.2;11;0,0008;11;0,0002
PA02C;K92.9;11;0,0008;11;0,0002
PA02C;M45.09;11;0,0008;11;0,0002
PA02C;M51.1;11;0,0008;11;0,0002
PA02C;M81.00;11;0,0008;11;0,0002
PA02C;N18.2;11;0,0008;11;0,0002
PA02C;N18.9;11;0,0008;12;0,0002
PA02C;R10.3;11;0,0008;11;0,0002
PA02C;T14.1;11;0,0008;11;0,0002
PA02C;Z56;11;0,0008;11;0,0002
PA02C;Z95.2;11;0,0008;11;0,0002
PA02C;B00.1;10;0,0007;10;0,0002
PA02C;B49;10;0,0007;10;0,0002
PA02C;B86;10;0,0007;10;0,0002
PA02C;D64.8;10;0,0007;10;0,0002
PA02C;E11.41;10;0,0007;11;0,0002
PA02C;E11.80;10;0,0007;10;0,0002
PA02C;E78.9;10;0,0007;13;0,0002
PA02C;F31.6;10;0,0007;10;0,0002
PA02C;F44.5;10;0,0007;10;0,0002
PA02C;F60.0;10;0,0007;10;0,0002
PA02C;F79.9;10;0,0007;10;0,0002
PA02C;H61.2;10;0,0007;10;0,0002
PA02C;I35.0;10;0,0007;10;0,0002
PA02C;K92.2;10;0,0007;10;0,0002
PA02C;L70.0;10;0,0007;10;0,0002
PA02C;L84;10;0,0007;10;0,0002
PA02C;L85.9;10;0,0007;10;0,0002
PA02C;M10.07;10;0,0007;10;0,0002
PA02C;M47.99;10;0,0007;10;0,0002
PA02C;M53.1;10;0,0007;10;0,0002
PA02C;R39.1;10;0,0007;10;0,0002
PA02C;R46.4;10;0,0007;10;0,0002
PA02C;S22.44;10;0,0007;10;0,0002
PA02C;Z72.8;10;0,0007;10;0,0002
PA02C;Z88.1;10;0,0007;10;0,0002
PA02C;A08.1;9;0,0007;9;0,0001
PA02C;B35.6;9;0,0007;9;0,0001
PA02C;B37.0;9;0,0007;9;0,0001
PA02C;E78.1;9;0,0007;9;0,0001
PA02C;F16.5;9;0,0007;9;0,0001
PA02C;F19.8;9;0,0007;9;0,0001
PA02C;F31.8;9;0,0007;9;0,0001
PA02C;F31.9;9;0,0007;9;0,0001
PA02C;F40.2;9;0,0007;9;0,0001
PA02C;F42.1;9;0,0007;9;0,0001
PA02C;F50.1;9;0,0007;9;0,0001
PA02C;F50.9;9;0,0007;9;0,0001
PA02C;F70.9;9;0,0007;9;0,0001
PA02C;G20.90;9;0,0007;9;0,0001
PA02C;G35.9;9;0,0007;9;0,0001
PA02C;G47.39;9;0,0007;9;0,0001
PA02C;H91.8;9;0,0007;10;0,0002
PA02C;I07.1;9;0,0007;9;0,0001
PA02C;I44.4;9;0,0007;9;0,0001
PA02C;I69.1;9;0,0007;9;0,0001
PA02C;I70.22;9;0,0007;9;0,0001
PA02C;I80.80;9;0,0007;9;0,0001
PA02C;I83.0;9;0,0007;9;0,0001
PA02C;J01.0;9;0,0007;9;0,0001
PA02C;J44.81;9;0,0007;10;0,0002
PA02C;J45.8;9;0,0007;9;0,0001
PA02C;J90;9;0,0007;9;0,0001
PA02C;K20;9;0,0007;9;0,0001
PA02C;K31.9;9;0,0007;9;0,0001
PA02C;M47.86;9;0,0007;9;0,0001
PA02C;M48.09;9;0,0007;9;0,0001
PA02C;M54.80;9;0,0007;9;0,0001
PA02C;M79.65;9;0,0007;9;0,0001
PA02C;N28.1;9;0,0007;9;0,0001
PA02C;R47.0;9;0,0007;9;0,0001
PA02C;R63.0;9;0,0007;9;0,0001
PA02C;S00.81;9;0,0007;9;0,0001
PA02C;S30.0;9;0,0007;9;0,0001
PA02C;S80.81;9;0,0007;9;0,0001
PA02C;S90.3;9;0,0007;9;0,0001
PA02C;U50.00;9;0,0007;9;0,0001
PA02C;Z22.3;9;0,0007;9;0,0001
PA02C;B36.9;8;0,0006;8;0,0001
PA02C;B98.0;8;0,0006;8;0,0001
PA02C;C61;8;0,0006;8;0,0001
PA02C;D52.8;8;0,0006;9;0,0001
PA02C;D52.9;8;0,0006;8;0,0001
PA02C;D75.8;8;0,0006;8;0,0001
PA02C;E10.91;8;0,0006;8;0,0001
PA02C;E11.72;8;0,0006;9;0,0001
PA02C;F06.0;8;0,0006;8;0,0001
PA02C;F18.2;8;0,0006;8;0,0001
PA02C;F19.4;8;0,0006;8;0,0001
PA02C;F20.9;8;0,0006;8;0,0001
PA02C;F41.3;8;0,0006;8;0,0001
PA02C;F43.8;8;0,0006;8;0,0001
PA02C;F45.2;8;0,0006;8;0,0001
PA02C;F45.30;8;0,0006;8;0,0001
PA02C;F50.8;8;0,0006;8;0,0001
PA02C;F54;8;0,0006;8;0,0001
PA02C;G47.2;8;0,0006;8;0,0001
PA02C;G55.1;8;0,0006;8;0,0001
PA02C;G56.2;8;0,0006;8;0,0001
PA02C;H00.0;8;0,0006;8;0,0001
PA02C;H10.8;8;0,0006;8;0,0001
PA02C;H92.0;8;0,0006;8;0,0001
PA02C;I20.8;8;0,0006;8;0,0001
PA02C;I25.21;8;0,0006;9;0,0001
PA02C;I42.6;8;0,0006;8;0,0001
PA02C;I45.2;8;0,0006;8;0,0001
PA02C;I49.4;8;0,0006;8;0,0001
PA02C;I95.9;8;0,0006;8;0,0001
PA02C;K04.0;8;0,0006;8;0,0001
PA02C;K08.1;8;0,0006;9;0,0001
PA02C;K22.1;8;0,0006;8;0,0001
PA02C;K76.9;8;0,0006;8;0,0001
PA02C;L60.0;8;0,0006;8;0,0001
PA02C;L60.3;8;0,0006;8;0,0001
PA02C;M17.1;8;0,0006;8;0,0001
PA02C;M25.55;8;0,0006;8;0,0001
PA02C;M25.57;8;0,0006;8;0,0001
PA02C;M54.90;8;0,0006;8;0,0001
PA02C;R04.0;8;0,0006;8;0,0001
PA02C;R46.6;8;0,0006;8;0,0001
PA02C;R46.8;8;0,0006;8;0,0001
PA02C;R50.80;8;0,0006;8;0,0001
PA02C;R50.9;8;0,0006;8;0,0001
PA02C;S06.5;8;0,0006;8;0,0001
PA02C;S50.0;8;0,0006;8;0,0001
PA02C;U50.20;8;0,0006;8;0,0001
PA02C;Z13.8;8;0,0006;8;0,0001
PA02C;Z29.28;8;0,0006;8;0,0001
PA02C;Z89.5;8;0,0006;8;0,0001
PA02C;B37.2;7;0,0005;7;0,0001
PA02C;D50.0;7;0,0005;7;0,0001
PA02C;D72.8;7;0,0005;7;0,0001
PA02C;E58;7;0,0005;7;0,0001
PA02C;E66.80;7;0,0005;7;0,0001
PA02C;E73.8;7;0,0005;7;0,0001
PA02C;E88.2;7;0,0005;7;0,0001
PA02C;F05.9;7;0,0005;7;0,0001
PA02C;F17.3;7;0,0005;7;0,0001
PA02C;F23.9;7;0,0005;7;0,0001
PA02C;F32.3;7;0,0005;7;0,0001
PA02C;F45.8;7;0,0005;7;0,0001
PA02C;F50.3;7;0,0005;7;0,0001
PA02C;F55.1;7;0,0005;7;0,0001
PA02C;F79.0;7;0,0005;7;0,0001
PA02C;F81.0;7;0,0005;7;0,0001
PA02C;G37.2;7;0,0005;7;0,0001
PA02C;G81.0;7;0,0005;7;0,0001
PA02C;G81.9;7;0,0005;7;0,0001
PA02C;G93.4;7;0,0005;7;0,0001
PA02C;H26.8;7;0,0005;7;0,0001
PA02C;H40.1;7;0,0005;7;0,0001
PA02C;H53.4;7;0,0005;7;0,0001
PA02C;I20.0;7;0,0005;7;0,0001
PA02C;I42.2;7;0,0005;7;0,0001
PA02C;I45.6;7;0,0005;7;0,0001
PA02C;I50.14;7;0,0005;7;0,0001
PA02C;I63.5;7;0,0005;7;0,0001
PA02C;I63.9;7;0,0005;7;0,0001
PA02C;I80.3;7;0,0005;7;0,0001
PA02C;I95.8;7;0,0005;7;0,0001
PA02C;J44.83;7;0,0005;7;0,0001
PA02C;K04.7;7;0,0005;7;0,0001
PA02C;L03.01;7;0,0005;8;0,0001
PA02C;L20.9;7;0,0005;7;0,0001
PA02C;L21.9;7;0,0005;7;0,0001
PA02C;L71.8;7;0,0005;7;0,0001
PA02C;L71.9;7;0,0005;8;0,0001
PA02C;M25.46;7;0,0005;7;0,0001
PA02C;M54.12;7;0,0005;7;0,0001
PA02C;M54.86;7;0,0005;7;0,0001
PA02C;M54.96;7;0,0005;7;0,0001
PA02C;N32.0;7;0,0005;7;0,0001
PA02C;N39.42;7;0,0005;7;0,0001
PA02C;R03.0;7;0,0005;7;0,0001
PA02C;R13.0;7;0,0005;7;0,0001
PA02C;R17;7;0,0005;7;0,0001
PA02C;R46.2;7;0,0005;7;0,0001
PA02C;R61.9;7;0,0005;7;0,0001
PA02C;R79.9;7;0,0005;7;0,0001
PA02C;S00.05;7;0,0005;7;0,0001
PA02C;S00.35;7;0,0005;7;0,0001
PA02C;S42.3;7;0,0005;7;0,0001
PA02C;S51.0;7;0,0005;8;0,0001
PA02C;S61.0;7;0,0005;7;0,0001
PA02C;S80.1;7;0,0005;7;0,0001
PA02C;T50.9;7;0,0005;7;0,0001
PA02C;U69.00;7;0,0005;7;0,0001
PA02C;U80.00;7;0,0005;7;0,0001
PA02C;Z03.3;7;0,0005;7;0,0001
PA02C;Z47.8;7;0,0005;7;0,0001
PA02C;Z85.1;7;0,0005;8;0,0001
PA02C;Z85.2;7;0,0005;8;0,0001
PA02C;Z89.4;7;0,0005;8;0,0001
PA02C;Z90.2;7;0,0005;8;0,0001
PA02C;Z92.6;7;0,0005;7;0,0001
PA02C;B36.0;6;0,0004;6;0,0001
PA02C;B96.5;6;0,0004;6;0,0001
PA02C;D38.1;6;0,0004;7;0,0001
PA02C;D51.8;6;0,0004;6;0,0001
PA02C;E05.8;6;0,0004;6;0,0001
PA02C;E41;6;0,0004;6;0,0001
PA02C;E87.0;6;0,0004;6;0,0001
PA02C;F06.9;6;0,0004;6;0,0001
PA02C;F11.0;6;0,0004;6;0,0001
PA02C;F15.9;6;0,0004;6;0,0001
PA02C;F16.0;6;0,0004;6;0,0001
PA02C;F20.3;6;0,0004;6;0,0001
PA02C;F20.6;6;0,0004;6;0,0001
PA02C;F62.0;6;0,0004;6;0,0001
PA02C;F64.0;6;0,0004;6;0,0001
PA02C;F81.9;6;0,0004;6;0,0001
PA02C;F84.5;6;0,0004;6;0,0001
PA02C;G50.0;6;0,0004;6;0,0001
PA02C;H10.0;6;0,0004;6;0,0001
PA02C;H53.0;6;0,0004;7;0,0001
PA02C;H60.9;6;0,0004;6;0,0001
PA02C;H90.5;6;0,0004;6;0,0001
PA02C;I00;6;0,0004;6;0,0001
PA02C;I20.9;6;0,0004;6;0,0001
PA02C;I51.7;6;0,0004;6;0,0001
PA02C;I67.2;6;0,0004;6;0,0001
PA02C;I71.4;6;0,0004;6;0,0001
PA02C;I87.00;6;0,0004;6;0,0001
PA02C;J22;6;0,0004;6;0,0001
PA02C;J34.2;6;0,0004;6;0,0001
PA02C;J44.00;6;0,0004;6;0,0001
PA02C;K08.9;6;0,0004;6;0,0001
PA02C;K29.8;6;0,0004;6;0,0001
PA02C;K64.9;6;0,0004;6;0,0001
PA02C;K92.0;6;0,0004;6;0,0001
PA02C;L02.4;6;0,0004;6;0,0001
PA02C;L30.3;6;0,0004;6;0,0001
PA02C;L89.14;6;0,0004;6;0,0001
PA02C;L89.18;6;0,0004;6;0,0001
PA02C;M15.9;6;0,0004;7;0,0001
PA02C;M51.3;6;0,0004;6;0,0001
PA02C;M79.69;6;0,0004;6;0,0001
PA02C;R06.5;6;0,0004;6;0,0001
PA02C;R45.7;6;0,0004;6;0,0001
PA02C;R49.0;6;0,0004;6;0,0001
PA02C;R52.1;6;0,0004;6;0,0001
PA02C;S22.06;6;0,0004;6;0,0001
PA02C;S22.43;6;0,0004;6;0,0001
PA02C;S42.00;6;0,0004;6;0,0001
PA02C;S60.81;6;0,0004;6;0,0001
PA02C;S92.5;6;0,0004;6;0,0001
PA02C;T14.01;6;0,0004;6;0,0001
PA02C;T42.4;6;0,0004;6;0,0001
PA02C;T63.4;6;0,0004;6;0,0001
PA02C;T65.9;6;0,0004;6;0,0001
PA02C;T78.1;6;0,0004;6;0,0001
PA02C;U50.30;6;0,0004;6;0,0001
PA02C;Z32;6;0,0004;6;0,0001
PA02C;Z60;6;0,0004;6;0,0001
PA02C;Z85.5;6;0,0004;6;0,0001
PA02C;Z92.3;6;0,0004;6;0,0001
PA02C;Z95.81;6;0,0004;6;0,0001
PA02C;A41.9;5;0,0004;5;0,0001
PA02C;A49.0;5;0,0004;5;0,0001
PA02C;B02.9;5;0,0004;5;0,0001
PA02C;B35.4;5;0,0004;5;0,0001
PA02C;C34.9;5;0,0004;5;0,0001
PA02C;C85.9;5;0,0004;5;0,0001
PA02C;D18.03;5;0,0004;5;0,0001
PA02C;D29.1;5;0,0004;5;0,0001
PA02C;D68.4;5;0,0004;5;0,0001
PA02C;E03.1;5;0,0004;5;0,0001
PA02C;E04.1;5;0,0004;5;0,0001
PA02C;E05.0;5;0,0004;5;0,0001
PA02C;E11.60;5;0,0004;5;0,0001
PA02C;E14.91;5;0,0004;5;0,0001
PA02C;E22.1;5;0,0004;5;0,0001
PA02C;E56.8;5;0,0004;5;0,0001
PA02C;E73.9;5;0,0004;5;0,0001
PA02C;E88.0;5;0,0004;5;0,0001
PA02C;F00.0;5;0,0004;5;0,0001
PA02C;F01.2;5;0,0004;5;0,0001
PA02C;F05.8;5;0,0004;5;0,0001
PA02C;F12.6;5;0,0004;5;0,0001
PA02C;F23.0;5;0,0004;5;0,0001
PA02C;F23.8;5;0,0004;5;0,0001
PA02C;F29;5;0,0004;5;0,0001
PA02C;F30.0;5;0,0004;5;0,0001
PA02C;F45.31;5;0,0004;5;0,0001
PA02C;F55.0;5;0,0004;5;0,0001
PA02C;F70.8;5;0,0004;5;0,0001
PA02C;G24.3;5;0,0004;5;0,0001
PA02C;G30.0;5;0,0004;5;0,0001
PA02C;G46.8;5;0,0004;5;0,0001
PA02C;H10.3;5;0,0004;5;0,0001
PA02C;H35.9;5;0,0004;5;0,0001
PA02C;H53.9;5;0,0004;5;0,0001
PA02C;H55;5;0,0004;5;0,0001
PA02C;H81.1;5;0,0004;5;0,0001
PA02C;I21.4;5;0,0004;5;0,0001
PA02C;I21.9;5;0,0004;5;0,0001
PA02C;I25.20;5;0,0004;5;0,0001
PA02C;I35.1;5;0,0004;5;0,0001
PA02C;I42.88;5;0,0004;5;0,0001
PA02C;I50.11;5;0,0004;5;0,0001
PA02C;I64;5;0,0004;5;0,0001
PA02C;I67.9;5;0,0004;5;0,0001
PA02C;I70.8;5;0,0004;5;0,0001
PA02C;I80.9;5;0,0004;5;0,0001
PA02C;I83.2;5;0,0004;5;0,0001
PA02C;J01.9;5;0,0004;5;0,0001
PA02C;J02.9;5;0,0004;5;0,0001
PA02C;J04.0;5;0,0004;5;0,0001
PA02C;J31.0;5;0,0004;5;0,0001
PA02C;J32.0;5;0,0004;5;0,0001
PA02C;J32.8;5;0,0004;5;0,0001
PA02C;J44.92;5;0,0004;5;0,0001
PA02C;J96.00;5;0,0004;5;0,0001
PA02C;K12.1;5;0,0004;5;0,0001
PA02C;K25.4;5;0,0004;5;0,0001
PA02C;K26.9;5;0,0004;5;0,0001
PA02C;K72.9;5;0,0004;5;0,0001
PA02C;K90.0;5;0,0004;5;0,0001
PA02C;L02.3;5;0,0004;5;0,0001
PA02C;L30.4;5;0,0004;5;0,0001
PA02C;L50.0;5;0,0004;5;0,0001
PA02C;L70.8;5;0,0004;5;0,0001
PA02C;L72.1;5;0,0004;5;0,0001
PA02C;M10.47;5;0,0004;5;0,0001
PA02C;M10.97;5;0,0004;5;0,0001
PA02C;M16.0;5;0,0004;5;0,0001
PA02C;M16.1;5;0,0004;5;0,0001
PA02C;M19.91;5;0,0004;6;0,0001
PA02C;M25.50;5;0,0004;5;0,0001
PA02C;M42.96;5;0,0004;5;0,0001
PA02C;M43.16;5;0,0004;5;0,0001
PA02C;M47.82;5;0,0004;5;0,0001
PA02C;M54.15;5;0,0004;5;0,0001
PA02C;M54.6;5;0,0004;6;0,0001
PA02C;M70.2;5;0,0004;5;0,0001
PA02C;M72.0;5;0,0004;5;0,0001
PA02C;M76.6;5;0,0004;5;0,0001
PA02C;M79.09;5;0,0004;5;0,0001
PA02C;M79.66;5;0,0004;5;0,0001
PA02C;M81.80;5;0,0004;5;0,0001
PA02C;M81.89;5;0,0004;5;0,0001
PA02C;N18.1;5;0,0004;5;0,0001
PA02C;N18.4;5;0,0004;5;0,0001
PA02C;N94.6;5;0,0004;5;0,0001
PA02C;N95.1;5;0,0004;5;0,0001
PA02C;R07.3;5;0,0004;5;0,0001
PA02C;R47.8;5;0,0004;5;0,0001
PA02C;R78.0;5;0,0004;5;0,0001
PA02C;S00.31;5;0,0004;5;0,0001
PA02C;S01.1;5;0,0004;5;0,0001
PA02C;S01.51;5;0,0004;5;0,0001
PA02C;S32.02;5;0,0004;5;0,0001
PA02C;S51.80;5;0,0004;5;0,0001
PA02C;S62.30;5;0,0004;5;0,0001
PA02C;S70.0;5;0,0004;5;0,0001
PA02C;S72.00;5;0,0004;5;0,0001
PA02C;S90.0;5;0,0004;5;0,0001
PA02C;S90.82;5;0,0004;5;0,0001
PA02C;S91.3;5;0,0004;5;0,0001
PA02C;T00.9;5;0,0004;5;0,0001
PA02C;U80.4;5;0,0004;5;0,0001
PA02C;Z01.1;5;0,0004;5;0,0001
PA02C;Z03.2;5;0,0004;5;0,0001
PA02C;Z23.5;5;0,0004;5;0,0001
PA02C;Z43.0;5;0,0004;5;0,0001
PA02C;Z48.8;5;0,0004;5;0,0001
PA02C;Z91.0;5;0,0004;5;0,0001
PA02C;Z93.0;5;0,0004;5;0,0001
PA02C;Z99.8;5;0,0004;5;0,0001
PA02C;A53.9;4;0,0003;4;0,0001
PA02C;A69.2;4;0,0003;4;0,0001
PA02C;B00.9;4;0,0003;4;0,0001
PA02C;B37.3;4;0,0003;4;0,0001
PA02C;B95.7;4;0,0003;4;0,0001
PA02C;C53.9;4;0,0003;4;0,0001
PA02C;D37.6;4;0,0003;4;0,0001
PA02C;D51.9;4;0,0003;4;0,0001
PA02C;D53.9;4;0,0003;4;0,0001
PA02C;D61.9;4;0,0003;5;0,0001
