IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
D62Z;H66.9;28;0,016
D62Z;J39.0;28;0,016
D62Z;J01.8;27;0,0154
D62Z;R04.1;27;0,0154
D62Z;J35.0;26;0,0148
D62Z;H66.0;25;0,0143
D62Z;J10.1;23;0,0131
D62Z;J01.9;18;0,0103
D62Z;J01.1;17;0,0097
D62Z;J37.0;15;0,0086
D62Z;H65.0;14;0,008
D62Z;H70.0;14;0,008
D62Z;J06.0;12;0,0069
D62Z;J32.0;11;0,0063
D62Z;J11.1;10;0,0057
D62Z;A69.1;9;0,0051
D62Z;J06.8;9;0,0051
D62Z;J01.2;8;0,0046
D62Z;J01.3;8;0,0046
D62Z;H65.1;7;0,004
D62Z;H70.9;6;0,0034
D62Z;J00;6;0,0034
D62Z;J02.8;6;0,0034
D62Z;J32.9;5;0,0029
D62Z;B08.5;4;0,0023
D62Z;J32.1;4;0,0023
D63Z;J03.9;13;0,2167
D63Z;J06.9;11;0,1833
D63Z;H66.0;6;0,10
D63Z;J04.0;5;0,0833
D63Z;J06.8;5;0,0833
D63Z;J10.1;5;0,0833
D63Z;J11.1;5;0,0833
D63Z;J03.8;4;0,0667
D64Z;J05.1;26;0,5417
D64Z;J04.2;10;0,2083
D64Z;J38.5;10;0,2083
D65Z;K11.2;102;0,1996
D65Z;H61.0;47;0,092
D65Z;S02.2;39;0,0763
D65Z;J34.0;28;0,0548
D65Z;H60.9;27;0,0528
D65Z;J38.4;26;0,0509
D65Z;J34.2;23;0,045
D65Z;K11.3;22;0,0431
D65Z;J39.1;16;0,0313
D65Z;H60.1;12;0,0235
D65Z;H60.0;11;0,0215
D65Z;H83.3;11;0,0215
D65Z;H91.9;11;0,0215
D65Z;K11.5;11;0,0215
D65Z;H83.9;8;0,0157
D65Z;J38.7;8;0,0157
D65Z;J39.2;8;0,0157
D65Z;H60.3;7;0,0137
D65Z;H60.5;7;0,0137
D65Z;H90.5;7;0,0137
D65Z;H83.8;6;0,0117
D65Z;J38.3;5;0,0098
D65Z;H92.0;4;0,0078
D65Z;J35.1;4;0,0078
D65Z;J35.3;4;0,0078
D65Z;J38.00;4;0,0078
D67Z;K12.28;42;0,1469
D67Z;B00.2;23;0,0804
D67Z;K10.28;23;0,0804
D67Z;K12.23;20;0,0699
D67Z;S02.4;16;0,0559
D67Z;K04.7;14;0,049
D67Z;K12.20;14;0,049
D67Z;K12.21;14;0,049
D67Z;K08.88;9;0,0315
D67Z;K14.0;8;0,028
D67Z;K12.22;7;0,0245
D67Z;D10.1;6;0,021
D67Z;K07.1;6;0,021
D67Z;K07.6;6;0,021
D67Z;K10.20;6;0,021
D67Z;K12.1;5;0,0175
D67Z;K12.3;5;0,0175
D67Z;K14.8;5;0,0175
D67Z;K13.0;4;0,014
E02C;J95.0;21;0,1135
E02C;J44.80;20;0,1081
E02C;Z43.0;17;0,0919
E02C;R06.88;11;0,0595
E02C;C34.1;10;0,0541
E02C;J44.81;8;0,0432
E02C;J44.10;7;0,0378
E02C;J95.5;5;0,027
E02C;D38.1;4;0,0216
E02C;J44.11;4;0,0216
E02C;J44.82;4;0,0216
E02D;Z43.0;24;0,1805
E02D;J95.0;12;0,0902
E02D;C34.1;9;0,0677
E02D;D38.1;8;0,0602
E02D;C34.3;6;0,0451
E02D;C34.8;6;0,0451
E02D;D86.1;5;0,0376
E02D;R06.88;5;0,0376
E02D;C34.0;4;0,0301
E02D;D86.0;4;0,0301
E02D;R04.2;4;0,0301
E07Z;G47.31;359;0,9253
E07Z;G47.39;18;0,0464
E07Z;G47.38;6;0,0155
E08B;C34.1;28;0,3836
E08B;C34.9;14;0,1918
E08B;C34.0;11;0,1507
E08B;C34.3;11;0,1507
E08B;C34.8;5;0,0685
E08C;C34.1;18;0,3913
E08C;C34.0;8;0,1739
E08C;C34.3;7;0,1522
E08C;C34.9;5;0,1087
E08C;C34.8;4;0,087
E08D;C34.1;14;0,3684
E08D;C34.8;5;0,1316
E08D;C34.9;5;0,1316
E40C;J44.09;6;0,20
E63B;G47.31;751;0,6884
E63B;G47.38;106;0,0972
E63B;G47.39;87;0,0797
E63B;G47.8;44;0,0403
E63B;R06.5;35;0,0321
E63B;G47.0;24;0,022
E63B;G47.30;14;0,0128
E63B;G25.81;5;0,0046
E63B;G47.32;5;0,0046
E63B;E66.22;4;0,0037
E64A;I26.9;337;0,816
E64A;I26.0;62;0,1501
E64A;J18.2;12;0,0291
E64C;J18.2;33;0,4853
E64C;J96.11;10;0,1471
E64C;J96.01;9;0,1324
E64C;J96.00;7;0,1029
E64D;J96.00;11;0,4231
E65A;J44.09;17;0,2931
E65A;J44.00;14;0,2414
E65A;J44.02;6;0,1034
E65A;J44.10;6;0,1034
E65A;J44.01;4;0,069
E65A;J44.19;4;0,069
E65B;J44.10;180;0,4663
E65B;J44.00;147;0,3808
E65B;J47;24;0,0622
E65B;J44.80;9;0,0233
E65B;J44.11;5;0,013
E65B;J44.01;4;0,0104
E65B;J44.90;4;0,0104
E65C;J44.09;283;0,2472
E65C;J44.19;182;0,159
E65C;J44.01;144;0,1258
E65C;J44.11;136;0,1188
E65C;J44.12;96;0,0838
E65C;J44.02;90;0,0786
E65C;J44.03;65;0,0568
E65C;J44.13;46;0,0402
E65C;J42;21;0,0183
E65C;J44.81;15;0,0131
E65C;J44.83;13;0,0114
E65C;J41.1;12;0,0105
E65C;J44.82;12;0,0105
E65C;J44.99;8;0,007
E65C;J44.92;5;0,0044
E65C;J43.1;4;0,0035
E65C;J44.89;4;0,0035
E66A;S22.44;23;0,7667
E66B;S22.32;31;0,3735
E66B;S22.43;24;0,2892
E66B;S22.42;20;0,241
E66B;S22.2;6;0,0723
E69B;J20.9;317;0,4907
E69B;J20.8;104;0,161
E69B;J40;100;0,1548
E69B;J45.8;33;0,0511
E69B;J45.9;26;0,0402
E69B;J45.0;20;0,031
E69B;J20.5;16;0,0248
E69B;J45.1;9;0,0139
E69B;J41.0;7;0,0108
E69B;J46;7;0,0108
E69C;J20.9;35;0,8537
E69C;J20.8;4;0,0976
E69D;J20.9;131;0,6684
E69D;J45.0;14;0,0714
E69D;J45.9;11;0,0561
E69D;J20.8;8;0,0408
E69D;J46;7;0,0357
E69D;J20.6;6;0,0306
E69D;J45.8;5;0,0255
E69E;R06.0;118;0,3831
E69E;J20.9;45;0,1461
E69E;J20.8;20;0,0649
E69E;J45.0;14;0,0455
E69E;R09.1;14;0,0455
E69E;J40;13;0,0422
E69E;J45.8;12;0,039
E69E;J45.9;12;0,039
E69E;R05;9;0,0292
E69E;R91;9;0,0292
E69E;J46;8;0,026
E69E;R07.1;8;0,026
E69E;R06.4;7;0,0227
E69E;J45.1;6;0,0195
E69E;R06.3;4;0,013
E70A;J21.0;7;0,6364
E70B;A37.0;6;0,375
E70B;J21.9;6;0,375
E70B;J21.8;4;0,25
E71A;C34.1;10;0,25
E71A;C34.3;8;0,20
E71A;C34.0;6;0,15
E71A;C34.2;6;0,15
E71A;C34.9;6;0,15
E71B;C34.1;19;0,3958
E71B;C34.3;7;0,1458
E71B;D38.1;7;0,1458
E71B;C34.2;5;0,1042
E71B;C34.0;4;0,0833
E71C;D38.1;7;0,20
E71C;C34.0;6;0,1714
E71C;C34.1;6;0,1714
E71C;C34.3;6;0,1714
E71D;C34.1;112;0,2611
E71D;C34.3;78;0,1818
E71D;C34.9;74;0,1725
E71D;C34.0;41;0,0956
E71D;C34.8;30;0,0699
E71D;D38.1;23;0,0536
E71D;C45.0;19;0,0443
E71D;C78.2;15;0,035
E71D;C34.2;13;0,0303
E71D;C78.0;10;0,0233
E71D;C38.4;9;0,021
E71D;D38.3;4;0,0093
E73B;J90;95;0,9406
E73B;J94.2;5;0,0495
E74Z;J84.1;50;0,6849
E74Z;J84.9;5;0,0685
E74Z;D86.0;4;0,0548
E75B;J22;6;0,8571
E75C;J22;124;0,6813
E75C;R04.2;11;0,0604
E75C;J98.4;10;0,0549
E75C;J98.8;10;0,0549
E75C;J95.0;6;0,033
E75C;J98.1;4;0,022
E75C;T17.9;4;0,022
E76C;J93.1;7;0,2059
E76C;J93.0;4;0,1176
E76C;J93.8;4;0,1176
E76C;J93.9;4;0,1176
E76C;J95.80;4;0,1176
E78Z;G47.31;5;0,3571
E79A;J18.1;17;0,1339
E79A;J18.9;15;0,1181
E79A;J18.8;13;0,1024
E79A;J15.0;11;0,0866
E79A;J15.1;11;0,0866
E79A;J18.0;10;0,0787
E79A;J69.0;10;0,0787
E79A;J12.1;9;0,0709
E79A;B37.1;5;0,0394
E79A;J15.8;5;0,0394
E79A;J86.9;5;0,0394
E79B;J18.0;6;0,25
E79B;J69.0;6;0,25
E79B;J18.1;4;0,1667
E79C;J18.0;16;0,80
E79D;J18.9;361;0,2627
E79D;J18.0;328;0,2387
E79D;J18.1;227;0,1652
E79D;J18.8;105;0,0764
E79D;J69.0;89;0,0648
E79D;J15.9;82;0,0597
E79D;J15.8;79;0,0575
E79D;J10.0;17;0,0124
E79D;J15.7;14;0,0102
E79D;J16.0;12;0,0087
E79D;J13;8;0,0058
E79D;J15.2;8;0,0058
E79D;J14;6;0,0044
E79D;J15.4;6;0,0044
E79D;J15.5;6;0,0044
E79D;J11.0;4;0,0029
E79D;J15.6;4;0,0029
E79D;Z03.0;4;0,0029
F01C;I42.0;23;0,2018
F01C;I50.13;23;0,2018
F01C;I25.5;13;0,114
F01C;I50.14;9;0,0789
F01C;I44.7;8;0,0702
F01C;I50.01;8;0,0702
F01C;Z45.01;7;0,0614
F01C;I47.2;4;0,0351
F01F;I25.5;19;0,413
F01F;I42.0;11;0,2391
F01F;I50.13;5;0,1087
F02A;Z45.01;29;0,8056
F02A;Z45.00;5;0,1389
F02B;Z45.01;19;0,7308
F02B;Z45.00;4;0,1538
F08D;I70.0;29;0,3537
F08D;I71.4;13;0,1585
F08D;I70.22;10;0,122
F08D;I70.23;10;0,122
F08D;I70.24;7;0,0854
F08D;I70.25;4;0,0488
F08E;I70.22;39;0,4382
F08E;I70.23;21;0,236
F08E;I70.24;6;0,0674
F08E;I72.4;6;0,0674
F08E;I70.0;5;0,0562
F08E;I70.25;5;0,0562
F08F;I70.22;99;0,7279
F08F;I70.23;21;0,1544
F08F;I70.24;7;0,0515
F08F;I72.4;7;0,0515
F12B;I50.13;5;0,1724
F12B;Z45.00;4;0,1379
F12E;I44.2;4;0,3636
F12F;R55;4;0,1379
F12G;I49.5;102;0,2931
F12G;I44.2;81;0,2328
F12G;I44.1;65;0,1868
F12G;I48.0;16;0,046
F12G;Z45.00;13;0,0374
F12G;I45.5;10;0,0287
F12G;R55;8;0,023
F12G;I47.1;6;0,0172
F12G;I48.1;6;0,0172
F12G;R00.1;6;0,0172
F12G;I44.0;5;0,0144
F12G;I48.3;4;0,0115
F12G;I48.4;4;0,0115
F12H;R55;17;0,7391
F12I;I48.2;16;0,2623
F12I;I49.5;15;0,2459
F12I;I49.8;6;0,0984
F12I;Z45.00;6;0,0984
F12I;I44.2;4;0,0656
F13A;E11.74;5;0,3846
F13A;I70.25;4;0,3077
F13C;I70.25;16;0,4706
F13C;I70.24;9;0,2647
F13C;R02;5;0,1471
F14A;I70.25;10;0,4762
F14A;I70.24;5;0,2381
F14B;I70.24;22;0,3793
F14B;I70.25;16;0,2759
F14B;I70.22;7;0,1207
F14B;I70.23;4;0,069
F15Z;I33.0;5;0,7143
F17A;Z45.00;51;0,8361
F17B;Z45.00;34;1,00
F18C;T82.1;11;0,4583
F18C;Z45.00;7;0,2917
F18D;T82.1;8;0,6154
F19C;I20.8;10;0,2128
F19C;I25.12;7;0,1489
F19C;I25.13;7;0,1489
F19C;I20.0;4;0,0851
F19C;I21.4;4;0,0851
F21C;I83.2;21;0,2471
F21C;I70.24;15;0,1765
F21C;I87.21;11;0,1294
F21C;I87.01;10;0,1176
F21C;I83.0;5;0,0588
F21C;R02;5;0,0588
F21D;I83.2;7;0,20
F21D;I83.0;4;0,1143
F21D;I87.01;4;0,1143
F21D;I87.21;4;0,1143
F21E;E11.74;5;0,3125
F24A;I21.4;5;0,4167
F24B;I21.4;185;0,6469
F24B;I21.1;46;0,1608
F24B;I21.0;35;0,1224
F24B;I21.2;5;0,0175
F24B;I50.01;4;0,014
F24B;I50.14;4;0,014
F27B;E11.74;11;0,3929
F27B;I70.25;5;0,1786
F27B;I70.24;4;0,1429
F27C;E11.74;119;0,6432
F27C;E11.75;29;0,1568
F27C;I70.25;16;0,0865
F27C;E10.75;4;0,0216
F27C;E11.51;4;0,0216
F27C;I70.24;4;0,0216
F27D;E11.74;17;0,5862
F27D;E11.75;4;0,1379
F28A;I70.25;5;0,4167
F28B;I70.25;11;0,4583
F28B;E11.74;10;0,4167
F28C;I70.25;18;0,4865
F28C;E11.74;14;0,3784
F39A;I83.9;101;0,7113
F39A;I83.1;19;0,1338
F39A;I83.2;12;0,0845
F39A;I83.0;5;0,0352
F39A;I87.20;4;0,0282
F39B;I83.9;383;0,7832
F39B;I83.1;73;0,1493
F39B;I83.0;21;0,0429
F41B;I21.4;194;0,9194
F41B;I21.0;8;0,0379
F41B;I21.1;6;0,0284
F43C;I50.14;10;0,40
F43C;I50.01;5;0,20
F49D;I50.01;11;0,1222
F49D;I50.14;11;0,1222
F49D;I21.4;7;0,0778
F49D;I51.4;7;0,0778
F49D;I42.0;6;0,0667
F49D;I48.0;6;0,0667
F49D;I50.13;6;0,0667
F49E;I50.13;246;0,4432
F49E;I50.14;166;0,2991
F49E;I50.01;87;0,1568
F49E;I47.2;26;0,0468
F49E;I42.88;19;0,0342
F49E;I49.0;4;0,0072
F49F;I48.1;94;0,3837
F49F;I48.0;30;0,1224
F49F;I48.9;22;0,0898
F49F;I20.8;21;0,0857
F49F;I47.1;10;0,0408
F49F;I25.11;9;0,0367
F49F;I25.13;9;0,0367
F49F;I48.3;8;0,0327
F49F;I25.12;7;0,0286
F49F;I20.0;6;0,0245
F49F;I35.0;6;0,0245
F49G;I20.8;442;0,2217
F49G;I20.0;228;0,1143
F49G;I25.10;171;0,0858
F49G;I25.13;140;0,0702
F49G;I10.91;110;0,0552
F49G;R07.4;97;0,0486
F49G;I25.11;92;0,0461
F49G;R07.3;87;0,0436
F49G;I25.12;77;0,0386
F49G;I35.0;60;0,0301
F49G;R07.2;55;0,0276
F49G;I48.0;54;0,0271
F49G;R55;45;0,0226
F49G;I20.9;43;0,0216
F49G;I11.90;28;0,014
F49G;I35.2;28;0,014
F49G;I25.14;26;0,013
F49G;I48.1;25;0,0125
F49G;I10.01;20;0,01
F49G;I11.91;19;0,0095
F49G;I20.1;18;0,009
F49G;I34.0;18;0,009
F49G;I47.1;16;0,008
F49G;I48.9;10;0,005
F49G;I49.3;10;0,005
F49G;I10.00;8;0,004
F49G;I48.2;8;0,004
F49G;I10.90;6;0,003
F49G;I35.1;5;0,0025
F49G;I71.2;5;0,0025
F49G;I25.5;4;0,002
F49G;Z03.4;4;0,002
F50A;I48.0;131;0,5671
F50A;I48.1;78;0,3377
F50A;I48.4;9;0,039
F50B;I48.3;24;0,40
F50B;I47.1;15;0,25
F50B;I49.3;7;0,1167
F50C;I47.1;6;0,50
F50D;I47.1;49;0,4153
F50D;I48.3;43;0,3644
F50D;I48.0;6;0,0508
F50D;I48.1;6;0,0508
F50D;I45.6;4;0,0339
F50D;I48.4;4;0,0339
F51B;I71.4;16;0,8421
F52A;I21.0;13;0,3714
F52A;I21.4;10;0,2857
F52A;I21.1;4;0,1143
F52B;I21.4;658;0,6048
F52B;I21.1;161;0,148
F52B;I21.0;156;0,1434
F52B;I50.13;26;0,0239
F52B;I21.2;23;0,0211
F52B;I50.14;18;0,0165
F52B;I20.8;11;0,0101
F52B;I25.11;8;0,0074
F52B;I25.12;7;0,0064
F52B;I25.13;5;0,0046
F52B;I20.0;4;0,0037
F52B;I50.01;4;0,0037
F56B;I20.8;177;0,2985
F56B;I20.0;139;0,2344
F56B;I25.13;114;0,1922
F56B;I25.12;73;0,1231
F56B;I25.11;32;0,054
F56B;I20.9;24;0,0405
F56B;I25.14;8;0,0135
F56B;R94.3;4;0,0067
F58A;I21.4;22;0,5366
F58A;I21.0;4;0,0976
F58B;I20.8;637;0,2933
F58B;I20.0;511;0,2353
F58B;I25.13;338;0,1556
F58B;I25.12;280;0,1289
F58B;I25.11;259;0,1192
F58B;I20.9;52;0,0239
F58B;I25.14;14;0,0064
F58B;R94.3;10;0,0046
F58B;I25.15;8;0,0037
F58B;I48.1;7;0,0032
F58B;I25.16;6;0,0028
F58B;I10.91;5;0,0023
F58B;I47.1;5;0,0023
F58B;R55;5;0,0023
F58B;I35.2;4;0,0018
F58B;I42.0;4;0,0018
F59A;E11.74;5;0,2381
F59B;I70.22;102;0,4146
F59B;I70.23;44;0,1789
F59B;I70.25;19;0,0772
F59B;I74.3;15;0,061
F59B;I70.21;6;0,0244
F59B;T82.5;6;0,0244
F59B;T82.8;6;0,0244
F59B;I72.4;5;0,0203
F59B;Q27.3;5;0,0203
F59C;I70.22;190;0,5919
F59C;I70.23;29;0,0903
F59C;I70.21;15;0,0467
F59C;I70.24;13;0,0405
F59C;I77.1;7;0,0218
F59C;T82.5;7;0,0218
F59C;E11.50;6;0,0187
F59C;E11.74;6;0,0187
F59C;I72.4;5;0,0156
F59C;Q27.3;5;0,0156
F59C;Q27.4;5;0,0156
F59C;I20.0;4;0,0125
F59C;I20.8;4;0,0125
F59D;I70.22;400;0,6678
F59D;I70.23;51;0,0851
F59D;I70.24;49;0,0818
F59D;I70.21;21;0,0351
F59D;E11.50;18;0,0301
F59D;E11.74;14;0,0234
F59D;I70.1;14;0,0234
F59D;I70.0;4;0,0067
F59D;I74.3;4;0,0067
F59D;I77.1;4;0,0067
F60A;I21.4;15;0,7895
F60B;I21.4;83;0,7615
F60B;I21.0;13;0,1193
F60B;I21.1;8;0,0734
F60B;I21.9;4;0,0367
F61B;I33.0;12;0,60
F61B;I38;4;0,20
F62B;I50.14;7;0,6364
F62C;I50.01;1242;0,413
F62C;I50.14;846;0,2813
F62C;I50.13;661;0,2198
F62C;I50.12;94;0,0313
F62C;I50.00;48;0,016
F62C;I50.9;46;0,0153
F62C;I11.01;30;0,01
F62C;I11.00;24;0,008
F62C;I50.19;7;0,0023
F62D;I50.14;49;0,2988
F62D;I50.01;48;0,2927
F62D;I50.13;38;0,2317
F62D;I50.12;17;0,1037
F62D;I50.9;4;0,0244
F63B;I80.28;108;0,551
F63B;I80.3;23;0,1173
F63B;I80.1;22;0,1122
F63B;I80.20;22;0,1122
F63B;I80.0;11;0,0561
F63B;I80.81;4;0,0204
F64Z;I83.2;48;0,4948
F64Z;I87.21;25;0,2577
F64Z;I83.0;20;0,2062
F64Z;I87.01;4;0,0412
F65B;I70.24;109;0,2354
F65B;I70.23;78;0,1685
F65B;I70.22;66;0,1425
F65B;I83.1;57;0,1231
F65B;I70.25;36;0,0778
F65B;I73.8;10;0,0216
F65B;I87.20;10;0,0216
F65B;E11.51;9;0,0194
F65B;I74.3;8;0,0173
F65B;E11.50;7;0,0151
F65B;I73.1;7;0,0151
F65B;R02;7;0,0151
F65B;I70.21;6;0,013
F65B;I71.2;5;0,0108
F65B;I74.2;5;0,0108
F65B;I71.4;4;0,0086
F65B;I72.4;4;0,0086
F65B;I83.9;4;0,0086
F65B;I87.00;4;0,0086
F65B;I97.88;4;0,0086
F66B;I25.13;68;0,3417
F66B;I25.11;39;0,196
F66B;I25.12;39;0,196
F66B;I25.10;18;0,0905
F66B;I25.5;11;0,0553
F66B;I25.19;9;0,0452
F66B;I25.14;5;0,0251
F67B;I10.01;8;0,381
F67B;I10.91;5;0,2381
F67B;I11.91;5;0,2381
F67D;I10.01;671;0,482
F67D;I10.91;472;0,3391
F67D;I11.91;109;0,0783
F67D;I10.00;72;0,0517
F67D;I10.90;33;0,0237
F67D;I11.90;20;0,0144
F67D;I10.11;10;0,0072
F69A;I35.0;10;0,4167
F69A;I35.2;5;0,2083
F69B;I35.0;38;0,4691
F69B;I34.0;15;0,1852
F69B;I35.2;10;0,1235
F69B;I35.1;8;0,0988
F69B;I36.1;4;0,0494
F70B;I47.2;57;0,6404
F70B;I44.1;11;0,1236
F70B;I44.2;10;0,1124
F71A;I48.0;9;0,3913
F71A;I47.1;6;0,2609
F71A;I48.1;4;0,1739
F71B;I48.0;661;0,3067
F71B;I48.1;534;0,2478
F71B;I47.1;231;0,1072
F71B;I48.9;206;0,0956
F71B;I48.3;99;0,0459
F71B;I48.2;77;0,0357
F71B;I48.4;62;0,0288
F71B;R00.0;49;0,0227
F71B;R00.1;49;0,0227
F71B;I49.3;47;0,0218
F71B;R00.2;44;0,0204
F71B;I49.8;26;0,0121
F71B;I49.5;21;0,0097
F71B;I49.9;13;0,006
F71B;I49.4;11;0,0051
F71B;T82.1;8;0,0037
F71B;I44.0;4;0,0019
F72B;I20.8;134;0,4497
F72B;I20.0;124;0,4161
F72B;I20.9;38;0,1275
F73A;R55;7;0,875
F73B;R55;565;0,82
F73B;I95.1;57;0,0827
F73B;I95.2;32;0,0464
F73B;I95.9;22;0,0319
F73B;I95.8;7;0,0102
F74Z;R07.4;237;0,5075
F74Z;R07.3;145;0,3105
F74Z;R07.2;63;0,1349
F74Z;Z03.4;12;0,0257
F74Z;Z03.5;7;0,015
F75A;T82.7;5;0,625
F75D;I42.0;62;0,252
F75D;T82.7;23;0,0935
F75D;I31.3;19;0,0772
F75D;I51.4;13;0,0528
F75D;R94.3;10;0,0407
F75D;I31.9;8;0,0325
F75D;I27.28;7;0,0285
F75D;I30.9;7;0,0285
F75D;I40.9;7;0,0285
F75D;I51.3;7;0,0285
F75D;R58;7;0,0285
F75D;I40.8;6;0,0244
F75D;I42.2;6;0,0244
F75D;T82.4;6;0,0244
F75D;I31.2;5;0,0203
F75D;I27.0;4;0,0163
F75D;I42.88;4;0,0163
F75D;T82.3;4;0,0163
F95A;I48.2;24;0,3429
F95A;I48.0;22;0,3143
F95A;I48.1;15;0,2143
F95B;Q21.1;17;0,9444
G02B;C18.4;7;0,1228
G02B;C18.2;6;0,1053
G02B;K57.22;6;0,1053
G02B;C18.6;5;0,0877
G02B;C18.0;4;0,0702
G02B;C18.7;4;0,0702
G04Z;C20;9;0,1957
G07B;K62.3;32;0,6275
G07B;K35.31;4;0,0784
G07B;K66.0;4;0,0784
G07C;C20;11;0,4231
G08B;K43.2;280;0,6074
G08B;K43.0;123;0,2668
G08B;K43.90;19;0,0412
G08B;K42.9;10;0,0217
G08B;K42.0;6;0,013
G08B;K43.98;4;0,0087
G09Z;K40.20;209;0,6353
G09Z;K40.90;48;0,1459
G09Z;K40.91;23;0,0699
G09Z;K40.21;14;0,0426
G09Z;K40.00;11;0,0334
G09Z;K40.30;10;0,0304
G09Z;K40.31;5;0,0152
G11B;K60.3;136;0,7684
G11B;R15;20;0,113
G11B;K60.5;6;0,0339
G12D;K61.0;16;0,2192
G12D;R10.3;10;0,137
G12D;K60.3;5;0,0685
G12D;K66.8;5;0,0685
G12D;R10.4;5;0,0685
G12D;K66.0;4;0,0548
G13A;R15;26;0,963
G13B;R15;15;0,8824
G16B;C20;13;0,8125
G17A;C20;29;0,5472
G17A;C18.7;14;0,2642
G17A;C19;10;0,1887
G17B;K62.3;13;0,3333
G17B;K57.32;7;0,1795
G17B;K57.22;5;0,1282
G17B;R15;4;0,1026
G18A;C20;4;0,25
G18B;K57.32;33;0,1579
G18B;C18.2;28;0,134
G18B;C18.0;23;0,11
G18B;K57.22;21;0,1005
G18B;C18.7;20;0,0957
G18B;K57.30;10;0,0478
G18B;K62.3;10;0,0478
G18B;K56.6;6;0,0287
G18B;C18.3;5;0,0239
G18B;C18.1;4;0,0191
G18C;K43.0;10;0,087
G18C;K57.32;10;0,087
G18C;K43.2;8;0,0696
G18C;C20;7;0,0609
G18C;K56.5;7;0,0609
G18C;K66.0;7;0,0609
G18C;C18.7;6;0,0522
G18C;K57.22;6;0,0522
G18C;K63.5;5;0,0435
G18C;K50.0;4;0,0348
G18D;K62.3;15;0,2273
G18D;K60.4;14;0,2121
G18D;K60.3;13;0,197
G18D;N82.3;7;0,1061
G19B;K44.9;8;0,4444
G19C;K21.0;75;0,3319
G19C;K44.0;66;0,292
G19C;K44.9;61;0,2699
G19C;K22.5;11;0,0487
G19C;K21.9;6;0,0265
G21B;K43.0;54;0,2647
G21B;K43.2;50;0,2451
G21B;K66.0;31;0,152
G21B;K43.60;8;0,0392
G21B;C20;7;0,0343
G21B;K40.30;6;0,0294
G21B;K40.90;6;0,0294
G21B;K56.5;5;0,0245
G21B;K42.0;4;0,0196
G21C;K62.2;55;0,206
G21C;K62.3;54;0,2022
G21C;K60.5;51;0,191
G21C;D12.8;21;0,0787
G21C;K60.3;14;0,0524
G21C;K64.2;10;0,0375
G21C;K62.1;9;0,0337
G21C;C20;8;0,03
G21C;C21.1;5;0,0187
G21C;D37.5;5;0,0187
G21C;K61.0;4;0,015
G21C;K62.4;4;0,015
G22A;K35.31;13;0,7647
G22B;K35.31;13;0,4333
G22B;K66.0;6;0,20
G22C;K35.31;35;0,5645
G22C;K35.32;12;0,1935
G22C;K35.2;10;0,1613
G23A;K35.30;32;0,4444
G23A;K35.8;26;0,3611
G23A;K36;4;0,0556
G23B;K66.0;170;0,364
G23B;K35.8;57;0,1221
G23B;K40.90;51;0,1092
G23B;K35.30;47;0,1006
G23B;K36;35;0,0749
G23B;K40.30;10;0,0214
G23B;K40.91;10;0,0214
G23B;R10.3;10;0,0214
G23B;K40.31;9;0,0193
G23B;K40.20;8;0,0171
G23B;K43.2;7;0,015
G23B;K56.5;6;0,0128
G23B;K42.0;5;0,0107
G23B;K37;4;0,0086
G23C;K35.8;148;0,4485
G23C;K36;75;0,2273
G23C;K35.30;70;0,2121
G23C;K37;17;0,0515
G23C;I88.0;10;0,0303
G24A;K42.9;8;0,20
G24A;K43.60;7;0,175
G24A;K43.99;6;0,15
G24A;K42.0;4;0,10
G24A;K43.2;4;0,10
G24A;K43.90;4;0,10
G24B;K40.20;172;0,7818
G24B;K40.90;13;0,0591
G24B;K40.91;11;0,05
G24B;K40.21;10;0,0455
G24C;K40.90;1372;0,5856
G24C;K40.91;288;0,1229
G24C;K40.30;130;0,0555
G24C;K42.9;119;0,0508
G24C;K42.0;117;0,0499
G24C;K43.90;78;0,0333
G24C;K43.60;67;0,0286
G24C;K43.2;40;0,0171
G24C;K40.31;38;0,0162
G24C;K43.0;17;0,0073
G24C;K41.3;15;0,0064
G24C;K43.98;15;0,0064
G24C;K41.9;10;0,0043
G24C;K43.99;5;0,0021
G24C;K42.1;4;0,0017
G24C;K43.68;4;0,0017
G26A;K62.3;80;0,6107
G26A;C21.1;10;0,0763
G26A;C21.0;9;0,0687
G26A;C20;7;0,0534
G26A;K64.2;7;0,0534
G26A;C21.8;5;0,0382
G26B;K64.2;1162;0,3007
G26B;K60.3;836;0,2164
G26B;K62.2;422;0,1092
G26B;K64.3;303;0,0784
G26B;K60.1;276;0,0714
G26B;K64.1;151;0,0391
G26B;K61.0;146;0,0378
G26B;K60.5;133;0,0344
G26B;K61.1;48;0,0124
G26B;K62.8;41;0,0106
G26B;K61.2;28;0,0072
G26B;K62.3;27;0,007
G26B;K64.8;26;0,0067
G26B;K64.0;22;0,0057
G26B;K64.9;22;0,0057
G26B;D12.8;21;0,0054
G26B;K62.0;21;0,0054
G26B;K60.2;19;0,0049
G26B;D01.3;18;0,0047
G26B;K64.4;18;0,0047
G26B;K62.1;16;0,0041
G26B;K64.5;16;0,0041
G26B;K60.4;15;0,0039
G26B;K61.3;14;0,0036
G26B;K60.0;11;0,0028
G26B;D37.5;8;0,0021
G26B;K61.4;8;0,0021
G26B;D12.9;7;0,0018
G26B;D01.2;4;0,001
G26B;K62.4;4;0,001
G27B;C20;13;0,325
