ID_MDC;ID_Partition;ID_DRG;ID_Text;ID_BA_Kalkuliert
04 ;O;E36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwendiges Implantat bei Krankheiten und Störungen der Atmungsorgane;0
04 ;A;E40A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur oder int. Komplexbehandlung > 196 / 368 / - Punkte oder komplizierender Diagnose oder Alter < 16 Jahre, mit äußerst schw. CC oder ARDS;0
04 ;A;E40B;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, mit äußerst schweren CC, Alter > 15 Jahre oder bei Para- / Tetraplegie;0
04 ;A;E40C;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, ohne äußerst schwere CC, außer bei Para- / Tetraplegie;0
04 ;A;E42Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane;0
04 ;M;E60A;Zystische Fibrose (Mukoviszidose), Alter < 16 Jahre oder mit äußerst schweren CC;0
04 ;M;E60B;Zystische Fibrose (Mukoviszidose), Alter > 15 Jahre, ohne äußerst schwere CC;0
04 ;M;E63A;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie oder Polygraphie bis 2 Belegungstage, Alter < 18 Jahre oder bestimmte invasive kardiologische Diagnostik;0
04 ;M;E63B;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie oder Polygraphie bis 2 Belegungstage, Alter > 17 Jahre, ohne bestimmte invasive kardiologische Diagnostik;0
04 ;M;E64A;Respiratorische Insuffizienz, mehr als ein Belegungstag, mit äußerst schweren CC oder Lungenembolie;0
04 ;M;E64B;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter < 16 Jahre;0
04 ;M;E64C;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter > 15 Jahre;0
04 ;M;E64D;Respiratorische Insuffizienz, ein Belegungstag;0
04 ;M;E65A;Chronisch-obstruktive Atemwegserkrankung mit äuß. schw. CC od. mit komplizierender Diagnose od. best. hochaufw. Behandlung od. Bronchitis u. Asthma bronchiale, mehr als ein Belegungstag, mit äuß. schw. od. schw. CC, Alter < 1 J., mit RS-Virus-Infekt.;0
04 ;M;E65B;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne komplizierende Diagnose, mit FEV1 < 35% und mehr als ein Belegungstag oder Alter < 1 Jahr oder mit bestimmter mäßig aufwendiger / aufwendiger Behandlung;0
04 ;M;E65C;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne komplizierende Diagnose, ohne FEV1 < 35% oder ein Belegungstag oder Alter > 1 Jahr, ohne bestimmte mäßig aufwendige / aufwendige Behandlung;0
04 ;M;E66A;Schweres Thoraxtrauma mit komplizierender Diagnose;0
04 ;M;E66B;Schweres Thoraxtrauma ohne komplizierende Diagnose;0
04 ;M;E69A;Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC oder bestimmte aufwendige / hochaufwendige Behandlung, Alter < 1 Jahr ohne RS-Virus-Infektion oder bei Para- / Tetraplegie;0
04 ;M;E69B;Bronchitis und Asthma bronchiale, mehr als 1 BT u. Alter > 55 J. od. mit äuß. schw. od. schw. CC, Alt. > 0 J. od. 1 BT od. oh. äuß. schw. od. schw. CC, Alt. < 1 J. od. flex. Bronchoskopie, Alt. < 16 J. od. best. mäßig aufw. Beh., m. RS-Virus-Infekt.;0
04 ;M;E69C;Bronchitis und Asthma bronchiale, ein Belegungstag oder ohne äußerst schwere oder schwere CC, Alter < 1 Jahr oder flexible Bronchoskopie, Alter < 16 Jahre oder bestimmte mäßig aufwendige Behandlung, ohne RS-Virus-Infektion;0
04 ;M;E69D;Bronchitis und Asthma bronchiale, Alter > 0 Jahre und Alter < 6 Jahre und ein Belegungstag oder ohne äußerst schwere oder schwere CC oder Störungen der Atmung mit Ursache in der Neonatalperiode oder Alter < 16 Jahre außer bei Hyperventilation;0
04 ;M;E69E;Bronchitis und Asthma bronchiale, Alter > 5 Jahre, ein Belegungstag oder Alter > 5 Jahre und Alter < 56 Jahre, ohne äußerst schwere oder schwere CC oder Beschwerden und Symptome d. Atmung ohne komplexe Diagnose, Alter > 15 Jahre oder bei Hyperventilation;0
04 ;M;E70A;Keuchhusten und akute Bronchiolitis, Alter < 3 Jahre;0
04 ;M;E70B;Keuchhusten und akute Bronchiolitis, Alter > 2 Jahre;0
04 ;M;E71A;Neubildungen der Atmungsorgane, mehr als ein Belegungstag, mit äußerst schweren CC;0
04 ;M;E71B;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, mit Bronchoskopie oder bestimmter Lungenbiopsie oder mit endoskopischer Biopsie am Respirationstrakt, mit Chemotherapie;0
04 ;M;E71C;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie, mit endoskopischer Biopsie am Respirationstrakt, ohne Chemotherapie;0
04 ;M;E71D;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie, ohne endoskopische Biopsie am Respirationstrakt;0
04 ;M;E73A;Pleuraerguss mit äußerst schweren CC;0
04 ;M;E73B;Pleuraerguss ohne äußerst schwere CC;0
04 ;M;E74Z;Interstitielle Lungenerkrankung;0
04 ;M;E75A;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter < 16 Jahre;0
04 ;M;E75B;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter > 15 Jahre;0
04 ;M;E75C;Andere Krankheiten der Atmungsorgane ohne äußerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose;0
04 ;M;E76B;Tuberkulose bis 14 Belegungstage oder Alter < 18 Jahre mit äußerst schweren oder schweren CC;0
04 ;M;E76C;Tuberkulose bis 14 Belegungstag, Alter > 17 Jahre oder ohne äußerst schwere oder schwere CC oder Pneumothorax;0
04 ;M;E77A;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit intensivmedizinischer Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
04 ;M;E77B;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit komplizierender Konstellation oder hochkomplexer Diagnose oder kompl. Diagn. bei Z.n. Organtransplantation oder intensivmedizinischer Komplexbehandlung > 196 / - / - Aufwandspunkte;0
04 ;M;E77C;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane ohne kompliz. Konst., ohne hochkomplexe Diagnose, ohne kompl. Diagn. bei Z.n. Organtransplantation, ohne intensivmed. Komplexbeh. > 196 / - / - Aufwandsp., mit schwersten oder äuß. schw. CC;0
04 ;M;E77D;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit Komplexbehandlung bei isolationspflichtigen Erregern oder angeborenem Fehlbildungssyndrom oder bestimmter hochaufwendiger Behandlung oder Alter < 10 Jahre;0
04 ;M;E77E;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane, Alter > 9 Jahre;0
04 ;M;E78Z;Kontrolle oder Optimierung einer bestehenden häuslichen Beatmung, bis 2 Belegungstage;0
04 ;M;E79A;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag oder mit äußerst schweren CC mit bestimmten Infektionen oder Entzündungen;0
04 ;M;E79B;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, bei Para- / Tetraplegie oder mit bestimmter mäßig aufwendiger Behandlung oder mit bestimmter Pneumonie, mehr als ein Belegungstag;0
04 ;M;E79C;Infektionen und Entzündungen der Atmungsorgane ohne komp. Diagnose, ohne äußerst schwere CC od. ein Belegungstag, außer bei Para- / Tetraplegie, ohne best. mäßig aufwend. Behandlung, Alter < 1 J. od. Alter < 14 J. mit äußerst schweren od. schweren CC;0
04 ;M;E79D;Infektionen und Entzündungen der Atmungsorgane ohne kompl. Diagnose, ohne äußerst schwere CC oder ein Belegungstag, außer bei Para- / Tetraplegie, ohne best. mäßig aufwendige Behandlung, Alter > 0 J., ohne äußerst schwere od. schwere CC od. Alter >13 J.;0
05 ;O;F01A;Implantation Kardioverter / Defibrillator (AICD), Dreikammer-Stimulation oder Defibrillator mit kompliz. Faktoren oder myokardstimulierendes System oder aufwendige Sondenentf. mit kompliz. Faktoren oder Zweikammer-Stimulation mit kompliz. Faktoren;0
05 ;O;F01B;Implantation Kardioverter / Defibrillator (AICD), Zweikammer-Stimulation mit komplizierenden Faktoren oder neurologische Komplexbehandlung des akuten Schlaganfalls mehr als 24 Stunden mit komplizierenden Faktoren;0
05 ;O;F01C;Implantation Kardioverter / Defibrillator (AICD), Dreikammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne komplizierende Faktoren oder Implantation eines Drucksensors in die Pulmonalarterie;0
05 ;O;F01D;Implantation Kardioverter / Defibrillator (AICD), Zweikammer- od. Einkammer-Stim. mit äuß. schw. CC od. Einkammer-Stim. mit zusätzl. Herz- oder Gefäßeingr. od. mit IntK > 392 / 368 / - AP od. best. Sondenentf., ohne Impl. Drucksens. in Pulmonalarterie;0
05 ;O;F01E;Implantation Kardioverter / Defibrillator (AICD), Zweikammer-Stimulation oder aufwendige Sondenentfernung oder Aggregatwechsel S-ICD ohne Änderung der Sonde, ohne Implantation eines Drucksensors in die Pulmonalarterie;0
05 ;O;F01F;Implantation Kardioverter / Defibrillator (AICD), Einkammer-Stimulation, ohne zusätzl. Herz- od. Gefäßeingriff, ohne IntK > 392 / 368 / - P., ohne äußerst schwere CC, ohne aufw. Sondenentfernung, ohne Impl. eines Drucksensors, ohne Aggregatwechsel S-ICD;0
05 ;O;F02A;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Dreikammer-Stimulation;0
05 ;O;F02B;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Einkammer-Stimulation;0
05 ;O;F03A;Herzklappeneingriff mit Herz-Lungen-Maschine, mit bestimmter komplizierender Konstellation oder bestimmtem Zweifacheingriff;0
05 ;O;F03B;Herzklappeneingriff mit Herz-Lungen-Maschine, mit Mehrfacheingriff oder Alter < 1 Jahr oder Eingriff in tiefer Hypothermie oder IntK > 392 / 368 / - Aufwandspunkte oder bestimmter anderer komplizierender Konstellation oder pulmonale Endarteriektomie;0
05 ;O;F03C;Herzklappeneingriff mit Herz-Lungen-Maschine, Alter > 0 Jahre, 196 / 184 / - < IntK < 393 / 369 / - P., mit Zweifacheingriff oder bei angeborenem Herzfehler, mit kompl. Eingriff oder best. Herzklappeneingriff oder andere komplizierende Konstellation;0
05 ;O;F03D;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, Alter > 0 Jahre, ohne Eingriff in tiefer Hypothermie, IntK < 197 / 185 / - P., ohne Zweifacheingriff, außer bei Endokarditis, außer bei angeborenem Herzfehler, Alter < 16 Jahre;0
05 ;O;F03E;Herzklappeneingriff mit Herz-Lungen-Maschine, Alter > 0 J., IntK < 197 / 185 / - P., mit Zweifacheingr. od. bei angeb. Herzfehler, oh. kompl. Eingr. od. oh. Zweifacheingr., auß. bei angeb. Herzfehler, Alter >15 J., mit Impl. klappentragende Gefäßprothese;0
05 ;O;F03F;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter > 0 J., ohne Eingr. in tiefer Hypoth., IntK < 197 / 185 / - P., ohne Zweifacheingr., auß. bei Endokarditis, auß. b. angeb. Herzfehler, Alter > 15 J., ohne Impl. klappentr. Gefäßpr.;0
05 ;O;F05Z;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie;0
05 ;O;F06A;Koronare Bypass-Operation mit bestimmten mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder intensivmedizinischer Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
05 ;O;F06B;Koronare Bypass-Operation mit anderen mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
05 ;O;F06C;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit kompl. Konstellation oder IntK > 392 / 368 / - Aufwandspunkte oder Karotiseingriff;0
05 ;O;F06D;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, mit invasiver kardiologischer Diagnostik oder mit intraoperativer Ablation oder schwersten CC oder Implantation eines herzunterstützenden Systems;0
05 ;O;F06E;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne invasive kardiologische Diagnostik, ohne intraoperative Ablation, ohne schwerste CC, ohne Implantation eines herzunterstützenden Systems;0
05 ;O;F07A;Andere Eingriffe mit Herz-Lungen-Maschine, Alter < 1 Jahr oder mit best. kompliz. Konst. oder komp. Operation oder intensivmedizinischer Komplexbehandlung > - / 368 /- Aufwandspunkte oder < 18 J. mit Reop. od. and. kompliz. Konst., mit best. komp. Eingr.;0
05 ;O;F07B;Andere Eingriffe mit HLM, Alter < 1 J. od. mit best. kompliz. Konst. od. IntK > - / 368 /- P., ohne best. komp. Eingr. oder Alter > 0 J., IntK < - / 369/- P., mit and. kompl. Eingr. mit Reop. an Herz oder Perikard oder mit best. and. kompliz. Konst.;0
05 ;O;F07C;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, IntK < - / 369/- P. oder Alter > 17 Jahre oder ohne Reop. oder ohne and. kompliz. Konst., ohne and. kompl. Eingriffe oder ohne Reop. an Herz oder Perikard oder ohne best. andere kompliz. Konst.;0
05 ;O;F08A;Rekonstruktive Gefäßeingriffe mit komplizierender Konstellation oder komplexe Vakuumbehandlung oder thorakoabdominales Aneurysma oder komplexer Aorteneingriff;0
05 ;O;F08B;Rekonstruktive Gefäßeingriffe ohne kompliz. Konst., ohne kompl. Vakuumbehandlung, ohne thorakoabdominales Aneurysma ohne komplexen Aorteneingriff, mit komplex. Eingriff mit Mehretagen- od. Aorteneingriff od. Re-OP od. best. Bypässen, mit äußerst schw. CC;0
05 ;O;F08C;Rekonstruktive Gefäßeingr. ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. ohne Mehretagen- od. Aorteneingr., ohne Reop., ohne best. Byp., mit äuß. schw. CC od. mit best. Aorteneingr.;0
05 ;O;F08D;Rekonstr. Gefäßeingr. ohne kompl. Konst., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. mit Mehretagen- od. Aorteneingr. od. Reop. oder best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr. oder best. Byp. mit äuß. schw. CC;0
05 ;O;F08E;Rekonstr. Gefäßeingr. ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit komplex. Eingriff, ohne Mehretagen- oder Aorteneingr., ohne Reop., ohne best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr.;0
05 ;O;F08F;Rekonstruktive Gefäßeingriffe ohne komplizierende Konstellation, ohne komplexe Vakuumbehandlung, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff, mit bestimmtem Eingriff;0
05 ;O;F08G;Rekonstruktive Gefäßeingriffe ohne komplizierende Konstellation, ohne komplexe Vakuumbehandlung, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff, ohne bestimmten Eingriff;0
05 ;O;F09A;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter < 16 Jahre, mit komplizierender Konstellation oder Exzision am Vorhof;0
05 ;O;F09B;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne Exzision am Vorhof, mit mäßig komplexen kardiothorakalen Eingriffen, mit äußerst schweren CC;0
05 ;O;F09C;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne Exzision am Vorhof, ohne äußerst schwere CC oder ohne mäßig komplexen kardiothorakalen Eingriffen;0
05 ;O;F12A;Implantation eines Herzschrittmachers, Dreikammersystem mit äuß. schw. CC oder ablativ. Maßnahmen oder PTCA oder mit aufwendiger Sondenentfernung mit kompliz. Faktoren oder mit Revision eines Herzschrittm. oder AICD ohne Aggregatw. mit kompliz. Faktoren;0
05 ;O;F12B;Implantation eines Herzschrittmachers, Dreikammersystem ohne äußerst schwere CC, ohne ablative Maßnahme, ohne PTCA oder Implantation eines Herzschrittmachers ohne aufwendige Sondenentfernung mit komplizierenden Faktoren;0
05 ;O;F12C;Implantation eines Herzschrittmachers, Alter < 16 Jahre;0
05 ;O;F12D;Implantation eines Herzschrittmachers, Zweikammersystem, Alter > 15 Jahre, mit komplexem Eingriff;0
05 ;O;F12E;Implantation eines Herzschrittmachers, Zweikammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, mit äußerst schweren CC oder isolierter offen chirurgischer Sondenimplantation oder aufwendiger Sondenentfernung oder mäßig komplexer PTCA;0
05 ;O;F12F;Implantation eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen;0
05 ;O;F12G;Implantation eines Herzschrittmachers, Zweikammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, ohne äußerst schwere CC, ohne isolierte offen chirurgische Sondenimplantation, ohne aufwendige Sondenentfernung, ohne mäßig komplexe PTCA;0
05 ;O;F12H;Implantation eines Herzschrittmachers, Einkammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, mit Implantation eines Ereignisrekorders;0
05 ;O;F12I;Implantation eines Herzschrittmachers, Einkammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders;0
05 ;O;F13A;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen;0
05 ;O;F13B;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe;0
05 ;O;F13C;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen ohne äußerst schwere CC;0
05 ;O;F14A;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit äußerst schweren CC;0
05 ;O;F14B;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe, ohne äußerst schwere CC;0
05 ;O;F15Z;Perkutane Koronarangioplastie mit komplizierender Konstellation mit komplexer Diagn. u. hochkompl. Intervention od. m. best. Rekanalisationsverf., Alt. < 16 J. od. inv. kardiolog. Diagnostik, mit kompliz. Konst. od. Endokarditis, mehr als 2 Belegungstage;0
05 ;O;F17A;Wechsel eines Herzschrittmachers, Dreikammersystem oder Alter < 16 Jahre;0
05 ;O;F17B;Wechsel eines Herzschrittmachers, Zweikammersystem, Alter > 15 Jahre;0
05 ;O;F17C;Wechsel eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre;0
05 ;O;F18A;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC, mit komplexem Eingriff oder mit aufwendiger Sondenentfernung;0
05 ;O;F18B;Revision Herzschrittmacher od. Kardioverter / Defibrillator (AICD) oh. Aggregatw., Alt. < 16 J. od. mit äuß. schw. CC, oh. kompl. Eingr., oh. aufwend. Sondenentf. od. Alt. > 15 J., oh. äuß. schw. CC mit kompl. Eingr., mit intralum. exp. Extraktionshilfe;0
05 ;O;F18C;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne aufwendige Sondenentfernung, mit komplexem Eingriff, ohne intraluminale expandierende Extraktionshilfe;0
05 ;O;F18D;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne aufwendige Sondenentfernung, ohne komplexen Eingriff;0
05 ;O;F19A;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen mit äußerst schweren CC;0
05 ;O;F19B;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen ohne äußerst schwere CC oder Radiofrequenzablation über A. renalis, Alter < 18 Jahre;0
05 ;O;F19C;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen ohne äußerst schwere CC oder Radiofrequenzablation über A. renalis, Alter > 17 Jahre;0
05 ;O;F20Z;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F21A;Andere OR-Prozeduren bei Kreislauferkrankungen mit hochkomplexem Eingriff oder komplizierender Konstellation;0
05 ;O;F21B;Andere OR-Prozeduren bei Kreislauferkrankungen ohne hochkomplexen Eingriff, mit komplexem Eingriff oder bestimmter komplizierender Konstellation;0
05 ;O;F21C;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, mit mäßig komplexem Eingriff oder anderer komplizierender Konstellation oder IntK > 196 / 184 / 368 Punkte;0
05 ;O;F21D;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, ohne komplizierende Konstellationen, ohne IntK > 196 / 184 / 368 Punkte, ohne mäßig komplexen Eingriff, mit bestimmtem anderen Eingriff;0
05 ;O;F21E;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, ohne komplizierende Konstellationen, ohne IntK > 196 / 184 / 368 Punkte, ohne mäßig komplexen Eingriff, ohne bestimmten anderen Eingriff;0
05 ;O;F24A;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit bestimmten Rekanalisationsverfahren, Alter > 15 Jahre, mit äußerst schweren CC;0
05 ;O;F24B;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit bestimmten Rekanalisationsverfahren, Alter > 15 Jahre, ohne äußerst schwere CC;0
05 ;O;F27A;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gefäßeingriff oder bestimmter Amputation;0
05 ;O;F27B;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne bestimmte Amputation, mit äußerst schweren CC oder komplexer Arthrodese des Fußes oder komplexem Haut- oder bestimmtem Gefäßeingriff;0
05 ;O;F27C;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne best. Amputation, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes, ohne komplexen Hauteingriff, ohne best. Gefäßeingriff, mit mäßig komplexem Eingriff;0
05 ;O;F27D;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne best. Amputation, ohne äußerst schwere CC, ohne kompl. Arthrodese des Fußes, ohne best. Gefäßeingriff, ohne mäßig kompl. Eingriff, mit best. aufwendigen Eingriff;0
05 ;O;F28A;Amputation mit zusätzlichem Gefäßeingriff oder mit Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28B;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28C;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne äußerst schwere oder schwere CC;0
05 ;O;F30Z;Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern;0
05 ;O;F36A;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems mit komplizierenden Faktoren, > 1176 / 1380 / - Aufwandspunkte;0
05 ;O;F36B;Intensivmedizinische Komplexbeh. bei Krankh. und Störungen des Kreislaufsystems mit kompliz. Faktoren, > 588 / 828 / - P. od. > - / - / 1104 P. mit best. OR-Proz. oder > - / - / 552 P. mit best. Aortenstent oder minimalinv. Eingr. an mehreren Herzklappen;0
05 ;O;F36C;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems mit komplizierenden Faktoren, > - / - / 552 Aufwandspunkte ohne bestimmte OR-Prozedur, ohne bestimmten Aortenstent oder bestimmter mehrzeitiger komplexer Eingriff;0
05 ;O;F39A;Unterbindung und Stripping von Venen mit beidseitigem Eingriff oder bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F39B;Unterbindung und Stripping von Venen ohne beidseitigen Eingriff, ohne bestimmte Diagnose, ohne äußerst schwere oder schwere CC;0
05 ;A;F41A;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt mit äußerst schweren CC;0
05 ;A;F41B;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt ohne äußerst schwere CC;0
05 ;O;F42Z;Operation b. kompl. angeb. Herzfehler, Hybridchirurgie, best. Herzklappeneingriffe od. and. Eingriffe m. Herz-Lungen-Maschine m. invas. kardiolog. Diagnostik bei Kindern od. best. rekonstruktive Gefäßeingriffe oh. Herz-Lungen-Maschine m. kompl. Eingriff;0
05 ;A;F43A;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter < 6 Jahre oder intensivmedizinische Komplexbehandlung > 392 / 552 / 552 Aufwandspunkte;0
05 ;A;F43B;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems ohne IntK > 392 / 552 / 552 Punkte, Alter > 5 Jahre und Alter < 16 Jahre oder mit komplizierender Konstellation oder bestimmter OR-Prozedur oder IntK > - / 368 / - Punkte;0
05 ;A;F43C;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter > 15 Jahre, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / 552 Aufwandspunkte, ohne komplizierende Konstellation, ohne bestimmte OR-Prozedur;0
05 ;A;F48Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems;0
05 ;A;F49A;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC oder IntK > 196 / 184 / 368 Aufwandspunkten, mit komplexem Eingriff oder Alter < 10 Jahre;0
05 ;A;F49B;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC oder IntK > 196 / 184 / 368 Aufwandspunkten, ohne komplexen Eingriff, Alter > 9 Jahre;0
05 ;A;F49C;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter < 18 Jahre;0
05 ;A;F49D;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 17 Jahre, mit schweren CC, mehr als ein Belegungstag;0
05 ;A;F49E;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 17 Jahre, ohne schwere CC bei BT > 1, mit kardialem Mapping oder bestimmter komplexer Diagnose;0
