IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
1-944.1;Basisdiagnostik bei unklarem Symptomkomplex bei Neugeborenen und Säuglingen: Mit erweiterter molekulargenetischer Diagnostik;0;0;1
1-944.2;Basisdiagnostik bei unklarem Symptomkomplex bei Neugeborenen und Säuglingen: Mit Chromosomenanalyse (Zytogenetische Diagnostik);0;0;1
1-945.0;Diagnostik bei Verdacht auf Gefährdung von Kindeswohl und Kindergesundheit: Ohne weitere Maßnahmen;0;0;1
1-945.1;Diagnostik bei Verdacht auf Gefährdung von Kindeswohl und Kindergesundheit: Mit Durchführung von mindestens einer spezifisch protokollierten Fallkonferenz;0;0;1
1-990.1;Ex-vivo-Zellkultursystem zur prätherapeutischen Chemosensibilitätstestung: Durch Analyse von Parametern des Metabolismus;0;0;1
1-991.0;Molekulares Monitoring der Resttumorlast [MRD]: Molekulargenetische Identifikation und Herstellung von patientenspezifischen Markern für die Bestimmung der Resttumorlast (Minimal Residual Diseases (MRD));0;0;1
1-991.1;Molekulares Monitoring der Resttumorlast [MRD]: Patientenspezifische molekulargenetische Quantifizierung der Resttumorlast (MRD-Monitoring);0;0;1
1-992.0;Durchführung von Genmutationsanalysen und Genexpressionsanalysen bei soliden bösartigen Neubildungen: Analyse von 1 bis 2 genetischen Alterationen;0;0;1
1-992.2;Durchführung von Genmutationsanalysen und Genexpressionsanalysen bei soliden bösartigen Neubildungen: Analyse von 3 bis 12 genetischen Alterationen;0;0;1
1-992.3;Durchführung von Genmutationsanalysen und Genexpressionsanalysen bei soliden bösartigen Neubildungen: Analyse von 13 oder mehr genetischen Alterationen;0;0;1
1-994;In-vitro-Bestimmung des Genexpressionsprofils mittels RNA aus Monozyten des peripheren Blutes bei Zustand nach Transplantation;0;0;1
1-999.0;Zusatzinformationen zu diagnostischen Maßnahmen: Anwendung eines bronchopulmonalen elektromagnetischen Navigationssystems;0;0;1
1-999.1;Zusatzinformationen zu diagnostischen Maßnahmen: Fluoreszenzgestützte diagnostische Verfahren;0;0;1
1-999.20;Zusatzinformationen zu diagnostischen Maßnahmen: Diagnostische Anwendung eines flexiblen Ureterorenoskops: Einmal-Ureterorenoskop;0;0;1
1-999.2x;Zusatzinformationen zu diagnostischen Maßnahmen: Diagnostische Anwendung eines flexiblen Ureterorenoskops: Sonstige;0;0;1
3-030;Komplexe differenzialdiagnostische Sonographie mit Kontrastmittel;0;0;1
3-031;Komplexe differenzialdiagnostische transthorakale Stress-Echokardiographie;0;0;1
3-032;Komplexe sonographische Erkrankungs- und Fehlbildungsdiagnostik bei Feten;0;0;1
3-033.0;Komplexe differenzialdiagnostische Sonographie bei Neugeborenen und Kleinkindern: Sonographie des Körperstammes;0;0;1
3-034;Komplexe differenzialdiagnostische Sonographie mittels Tissue Doppler Imaging [TDI] und Verformungsanalysen von Gewebe [Speckle Tracking];0;0;1
3-035;Komplexe differenzialdiagnostische Sonographie des Gefäßsystems mit quantitativer Auswertung;0;0;1
3-036;Komplexe differenzialdiagnostische Sonographie bei Weichteiltumoren mit quantitativer Vermessung;0;0;1
3-050;Endosonographie von Mundhöhle und Hypopharynx;0;0;1
3-051;Endosonographie des Ösophagus;0;0;1
3-052;Transösophageale Echokardiographie [TEE];0;0;1
3-053;Endosonographie des Magens;0;0;1
3-054;Endosonographie des Duodenums;0;0;1
3-055;Endosonographie der Gallenwege;0;0;1
3-056;Endosonographie des Pankreas;0;0;1
3-057;Endosonographie des Kolons;0;0;1
3-058;Endosonographie des Rektums;0;0;1
3-059;Endosonographie der Bauchhöhle [Laparoskopische Sonographie];0;0;1
3-05a;Endosonographie des Retroperitonealraumes;0;0;1
3-05b.0;Endosonographie der Harnblase und der Urethra: Transrektal;0;0;1
3-05c.0;Endosonographie der männlichen Geschlechtsorgane: Transrektal;0;0;1
3-05d;Endosonographie der weiblichen Geschlechtsorgane;0;0;1
3-05e.2;Endosonographie der Blutgefäße: Aorta;0;0;1
3-05e.3;Endosonographie der Blutgefäße: V. cava;0;0;1
3-05e.4;Endosonographie der Blutgefäße: Andere Gefäße abdominal und pelvin;0;0;1
3-05e.5;Endosonographie der Blutgefäße: Gefäße viszeral;0;0;1
3-05e.6;Endosonographie der Blutgefäße: Gefäße Oberschenkel;0;0;1
3-05e.7;Endosonographie der Blutgefäße: Gefäße Unterschenkel;0;0;1
3-05e.x;Endosonographie der Blutgefäße: Sonstige;0;0;1
3-05f;Transbronchiale Endosonographie;0;0;1
3-05g.0;Endosonographie des Herzens: Intravaskulärer Ultraschall der Koronargefäße [IVUS];0;0;1
3-05g.1;Endosonographie des Herzens: Intrakoronare Flussmessung;0;0;1
3-05g.2;Endosonographie des Herzens: Intrakardiale Echokardiographie [ICE];0;0;1
3-05g.x;Endosonographie des Herzens: Sonstige;0;0;1
3-05x;Andere Endosonographie;0;0;1
3-100.0;Mammographie: Eine oder mehr Ebenen;0;0;1
3-100.1;Mammographie: Präparatradiographie;0;0;1
3-130;Myelographie;0;0;1
3-131;Diskographie;0;0;1
3-134;Pharyngographie;0;0;1
3-135;Bronchographie;0;0;1
3-136;Galaktographie;0;0;1
3-137;Ösophagographie;0;0;1
3-138;Gastrographie;0;0;1
3-139;Isolierte Dünndarmdarstellung [Enteroklysma];0;0;1
3-13a;Kolonkontrastuntersuchung;0;0;1
3-13b;Magen-Darm-Passage (fraktioniert);0;0;1
3-13c.0;Cholangiographie: Intravenös;0;0;1
3-13c.1;Cholangiographie: Perkutan-transhepatisch [PTC];0;0;1
3-13c.2;Cholangiographie: Über T-Drainage;0;0;1
3-13c.3;Cholangiographie: Durch Zugang im Rahmen einer Laparotomie oder Laparoskopie;0;0;1
3-13d.0;Urographie: Intravenös;0;0;1
3-13d.5;Urographie: Retrograd;0;0;1
3-13d.6;Urographie: Perkutan;0;0;1
3-13e;Miktionszystourethrographie;0;0;1
3-13f;Zystographie;0;0;1
3-13g;Urethrographie;0;0;1
3-13k;Arthrographie;0;0;1
3-13m;Fistulographie;0;0;1
3-13p;Projektionsradiographie der Leber mit Kontrastmittel;0;0;1
3-13x;Andere Projektionsradiographie mit Kontrastmittelverfahren;0;0;1
3-200;Native Computertomographie des Schädels;0;0;1
3-201;Native Computertomographie des Halses;0;0;1
3-202;Native Computertomographie des Thorax;0;0;1
3-203;Native Computertomographie von Wirbelsäule und Rückenmark;0;0;1
3-204;Native Computertomographie des Herzens;0;0;1
3-205;Native Computertomographie des Muskel-Skelett-Systems;0;0;1
3-206;Native Computertomographie des Beckens;0;0;1
3-207;Native Computertomographie des Abdomens;0;0;1
3-208;Native Computertomographie der peripheren Gefäße;0;0;1
3-20x;Andere native Computertomographie;0;0;1
3-220;Computertomographie des Schädels mit Kontrastmittel;0;0;1
3-221;Computertomographie des Halses mit Kontrastmittel;0;0;1
3-222;Computertomographie des Thorax mit Kontrastmittel;0;0;1
3-223;Computertomographie von Wirbelsäule und Rückenmark mit Kontrastmittel;0;0;1
3-224.0;Computertomographie des Herzens mit Kontrastmittel: In Ruhe;0;0;1
3-224.2;Computertomographie des Herzens mit Kontrastmittel: Unter pharmakologischer Belastung;0;0;1
3-224.30;Computertomographie des Herzens mit Kontrastmittel: CT-Koronarangiographie: Ohne Bestimmung der fraktionellen myokardialen Flussreserve [FFRmyo];0;0;1
3-224.31;Computertomographie des Herzens mit Kontrastmittel: CT-Koronarangiographie: Mit Bestimmung der fraktionellen myokardialen Flussreserve [FFRmyo];0;0;1
3-224.x;Computertomographie des Herzens mit Kontrastmittel: Sonstige;0;0;1
3-225;Computertomographie des Abdomens mit Kontrastmittel;0;0;1
3-226;Computertomographie des Beckens mit Kontrastmittel;0;0;1
3-227;Computertomographie des Muskel-Skelett-Systems mit Kontrastmittel;0;0;1
3-228;Computertomographie der peripheren Gefäße mit Kontrastmittel;0;0;1
3-22x;Andere Computertomographie mit Kontrastmittel;0;0;1
3-241;CT-Myelographie;0;0;1
3-24x;Andere Computertomographie-Spezialverfahren;0;0;1
3-300.0;Optische Kohärenztomographie [OCT]: Retina;0;0;1
3-300.1;Optische Kohärenztomographie [OCT]: Koronargefäße;0;0;1
3-300.2;Optische Kohärenztomographie [OCT]: Haut;0;0;1
3-300.3;Optische Kohärenztomographie [OCT]: Periphere Gefäße;0;0;1
3-300.x;Optische Kohärenztomographie [OCT]: Sonstige;0;0;1
3-300.y;Optische Kohärenztomographie [OCT]: N.n.bez.;0;0;1
3-301.1;Konfokale Mikroskopie: Auge;0;0;1
3-301.x;Konfokale Mikroskopie: Sonstige;0;0;1
3-302;3D-Oberflächenvermessung durch Laserscanning;0;0;1
3-30x;Andere laserbasierte Verfahren mit digitaler Bildverarbeitung;0;0;1
3-310;Optische foto- und videogestützte Verfahren zur metrischen Form- und Oberflächendarstellung;0;0;1
3-600;Arteriographie der intrakraniellen Gefäße;0;0;1
3-601;Arteriographie der Gefäße des Halses;0;0;1
3-602;Arteriographie des Aortenbogens;0;0;1
3-603;Arteriographie der thorakalen Gefäße;0;0;1
3-604;Arteriographie der Gefäße des Abdomens;0;0;1
3-605;Arteriographie der Gefäße des Beckens;0;0;1
3-606;Arteriographie der Gefäße der oberen Extremitäten;0;0;1
3-607;Arteriographie der Gefäße der unteren Extremitäten;0;0;1
3-608;Superselektive Arteriographie;0;0;1
3-60a;Arteriographie der Rückenmarkgefäße (Spinale Arteriographie);0;0;1
3-60x;Andere Arteriographie;0;0;1
3-610;Phlebographie der intrakraniellen Gefäße;0;0;1
3-611.0;Phlebographie der Gefäße von Hals und Thorax: Obere Hohlvene;0;0;1
3-611.1;Phlebographie der Gefäße von Hals und Thorax: Pulmonalvenen;0;0;1
3-611.2;Phlebographie der Gefäße von Hals und Thorax: Koronarsinusvenen;0;0;1
3-611.x;Phlebographie der Gefäße von Hals und Thorax: Sonstige;0;0;1
3-612.0;Phlebographie der Gefäße von Abdomen und Becken: Untere Hohlvene;0;0;1
3-612.1;Phlebographie der Gefäße von Abdomen und Becken: Nierenvene;0;0;1
3-612.2;Phlebographie der Gefäße von Abdomen und Becken: Milzvene;0;0;1
3-612.3;Phlebographie der Gefäße von Abdomen und Becken: Mesenterialvenen;0;0;1
3-612.4;Phlebographie der Gefäße von Abdomen und Becken: Iliakalvenen;0;0;1
3-612.5;Phlebographie der Gefäße von Abdomen und Becken: Pfortader;0;0;1
3-612.x;Phlebographie der Gefäße von Abdomen und Becken: Sonstige;0;0;1
3-613;Phlebographie der Gefäße einer Extremität;0;0;1
3-614;Phlebographie der Gefäße einer Extremität mit Darstellung des Abflussbereiches;0;0;1
3-61x;Andere Phlebographie;0;0;1
3-620;Lymphographie einer Extremität;0;0;1
3-690;Angiographie am Auge;0;0;1
3-700;Szintigraphie von Gehirn und Liquorräumen;0;0;1
3-701;Szintigraphie der Schilddrüse;0;0;1
3-702.0;Szintigraphie anderer endokriner Organe: Nebenschilddrüse;0;0;1
3-702.1;Szintigraphie anderer endokriner Organe: Nebenniere;0;0;1
3-703.0;Szintigraphie der Lunge: Perfusionsszintigraphie;0;0;1
3-703.1;Szintigraphie der Lunge: Ventilationsszintigraphie;0;0;1
3-703.2;Szintigraphie der Lunge: Perfusions- und Ventilationsszintigraphie;0;0;1
3-704.0;Radionuklidventrikulographie des Herzens: Radionuklidventrikulographie in Ruhe;0;0;1
3-704.1;Radionuklidventrikulographie des Herzens: Radionuklidventrikulographie unter physischer Belastung;0;0;1
3-704.2;Radionuklidventrikulographie des Herzens: Radionuklidventrikulographie unter pharmakologischer Belastung;0;0;1
3-704.x;Radionuklidventrikulographie des Herzens: Sonstige;0;0;1
3-705.0;Szintigraphie des Muskel-Skelett-Systems: Ein-Phasen-Szintigraphie;0;0;1
3-705.1;Szintigraphie des Muskel-Skelett-Systems: Mehr-Phasen-Szintigraphie;0;0;1
3-706.0;Szintigraphie der Nieren: Statisch;0;0;1
3-706.1;Szintigraphie der Nieren: Dynamisch;0;0;1
3-707.0;Szintigraphie des Gastrointestinaltraktes: Speicheldrüsen;0;0;1
3-707.1;Szintigraphie des Gastrointestinaltraktes: Ösophagus;0;0;1
3-707.2;Szintigraphie des Gastrointestinaltraktes: Magen;0;0;1
3-707.6;Szintigraphie des Gastrointestinaltraktes: Hepatobiliäre Sequenzszintigraphie;0;0;1
3-707.x;Szintigraphie des Gastrointestinaltraktes: Sonstige;0;0;1
3-708.0;Szintigraphie der Blutgefäße: Intraarterielle Applikation;0;0;1
3-708.1;Szintigraphie der Blutgefäße: Intravenöse Applikation;0;0;1
3-709.0;Szintigraphie des Lymphsystems: Planare Lymphszintigraphie zur Lokalisationsdiagnostik;0;0;1
3-709.x;Szintigraphie des Lymphsystems: Sonstige;0;0;1
3-70b.0;Resorptions- und Exkretionstests mit Radionukliden: Radiojod-2-Phasentest;0;0;1
3-70b.x;Resorptions- und Exkretionstests mit Radionukliden: Sonstige;0;0;1
3-70c.00;Ganzkörper-Szintigraphie zur Lokalisationsdiagnostik: Ganzkörper-Szintigraphie mit Radiojod: Ohne Gabe von rekombinantem Thyreotropin (rh-TSH);0;0;1
3-70c.01;Ganzkörper-Szintigraphie zur Lokalisationsdiagnostik: Ganzkörper-Szintigraphie mit Radiojod: Mit Gabe von rekombinantem Thyreotropin (rh-TSH);0;0;1
3-70c.1;Ganzkörper-Szintigraphie zur Lokalisationsdiagnostik: Tumorszintigraphie mit tumorselektiven Substanzen;0;0;1
3-70c.2;Ganzkörper-Szintigraphie zur Lokalisationsdiagnostik: Ganzkörper-Szintigraphie zur Entzündungsdiagnostik;0;0;1
3-70c.x;Ganzkörper-Szintigraphie zur Lokalisationsdiagnostik: Sonstige;0;0;1
3-70d.0;Teilkörper-Szintigraphie zur Lokalisationsdiagnostik: Teilkörper-Szintigraphie des Herzens mit rezeptorgerichteten Substanzen;0;0;1
3-70d.x;Teilkörper-Szintigraphie zur Lokalisationsdiagnostik: Sonstige;0;0;1
3-70x;Andere Szintigraphien;0;0;1
3-720.0;Single-Photon-Emissionscomputertomographie des Gehirns: Mit Perfusionsmarkern;0;0;1
3-720.10;Single-Photon-Emissionscomputertomographie des Gehirns: Mit rezeptorgerichteten Substanzen: Mit Dopamin-Transporter-Liganden;0;0;1
3-720.11;Single-Photon-Emissionscomputertomographie des Gehirns: Mit rezeptorgerichteten Substanzen: Mit Dopamin-Rezeptor-Liganden;0;0;1
3-721.00;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie in Ruhe: Ohne EKG-Triggerung;0;0;1
3-721.01;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie in Ruhe: Mit EKG-Triggerung;0;0;1
3-721.10;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie unter physischer Belastung: Ohne EKG-Triggerung;0;0;1
3-721.11;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie unter physischer Belastung: Mit EKG-Triggerung;0;0;1
3-721.20;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie unter pharmakologischer Belastung: Ohne EKG-Triggerung;0;0;1
3-721.21;Single-Photon-Emissionscomputertomographie des Herzens: Myokardszintigraphie unter pharmakologischer Belastung: Mit EKG-Triggerung;0;0;1
3-722.0;Single-Photon-Emissionscomputertomographie der Lunge: Perfusions-Single-Photon-Emissionscomputertomographie;0;0;1
3-722.1;Single-Photon-Emissionscomputertomographie der Lunge: Ventilations-Single-Photon-Emissionscomputertomographie;0;0;1
3-722.2;Single-Photon-Emissionscomputertomographie der Lunge: Perfusions- und Ventilations-Single-Photon-Emissionscomputertomographie;0;0;1
3-724.0;Teilkörper-Single-Photon-Emissionscomputertomographie ergänzend zur planaren Szintigraphie: Knochen;0;0;1
3-724.1;Teilkörper-Single-Photon-Emissionscomputertomographie ergänzend zur planaren Szintigraphie: Herz;0;0;1
3-724.x;Teilkörper-Single-Photon-Emissionscomputertomographie ergänzend zur planaren Szintigraphie: Sonstige;0;0;1
3-72x;Andere Single-Photon-Emissionscomputertomographie;0;0;1
3-730;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) des Gehirns;0;0;1
3-731;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) des Herzens;0;0;1
3-732.0;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) der Lunge: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur;0;0;1
3-732.1;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) der Lunge: Mit diagnostischer Computertomographie;0;0;1
3-733.0;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) des Skelettsystems: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur;0;0;1
3-733.1;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) des Skelettsystems: Mit diagnostischer Computertomographie;0;0;1
3-733.x;Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT) des Skelettsystems: Sonstige;0;0;1
3-73x;Andere Single-Photon-Emissionscomputertomographie mit Computertomographie (SPECT/CT);0;0;1
3-740;Positronenemissionstomographie des Gehirns;0;0;1
3-742;Positronenemissionstomographie des gesamten Körperstammes;0;0;1
3-74x;Andere Positronenemissionstomographie;0;0;1
3-750;Positronenemissionstomographie mit Computertomographie (PET/CT) des Gehirns;0;0;1
3-751;Positronenemissionstomographie mit Computertomographie (PET/CT) des Herzens;0;0;1
3-752.0;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur;0;0;1
3-752.1;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes: Mit diagnostischer Computertomographie;0;0;1
3-752.x;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes: Sonstige;0;0;1
3-753.0;Positronenemissionstomographie mit Computertomographie (PET/CT) des ganzen Körpers: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur;0;0;1
3-753.1;Positronenemissionstomographie mit Computertomographie (PET/CT) des ganzen Körpers: Mit diagnostischer Computertomographie;0;0;1
3-753.x;Positronenemissionstomographie mit Computertomographie (PET/CT) des ganzen Körpers: Sonstige;0;0;1
3-754.00;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes und des Kopfes: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur: Mit rezeptorgerichteten Peptiden;0;0;1
3-754.0x;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes und des Kopfes: Mit Niedrigdosis-Computertomographie zur Schwächungskorrektur: Mit sonstigen rezeptorgerichteten Substanzen;0;0;1
3-754.10;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes und des Kopfes: Mit diagnostischer Computertomographie: Mit rezeptorgerichteten Peptiden;0;0;1
3-754.1x;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes und des Kopfes: Mit diagnostischer Computertomographie: Mit sonstigen rezeptorgerichteten Substanzen;0;0;1
3-754.x;Positronenemissionstomographie mit Computertomographie (PET/CT) des gesamten Körperstammes und des Kopfes: Sonstige;0;0;1
3-75x;Andere Positronenemissionstomographie mit Computertomographie (PET/CT);0;0;1
3-760;Sondenmessung im Rahmen der SLNE (Sentinel Lymphnode Extirpation);0;0;1
3-762;Sondenmessung zur Tumorlokalisation;0;0;1
3-800;Native Magnetresonanztomographie des Schädels;0;0;1
3-801;Native Magnetresonanztomographie des Halses;0;0;1
3-802;Native Magnetresonanztomographie von Wirbelsäule und Rückenmark;0;0;1
3-803.0;Native Magnetresonanztomographie des Herzens: In Ruhe;0;0;1
3-803.1;Native Magnetresonanztomographie des Herzens: Unter physischer Belastung;0;0;1
3-803.2;Native Magnetresonanztomographie des Herzens: Unter pharmakologischer Belastung;0;0;1
3-803.x;Native Magnetresonanztomographie des Herzens: Sonstige;0;0;1
3-804;Native Magnetresonanztomographie des Abdomens;0;0;1
3-805;Native Magnetresonanztomographie des Beckens;0;0;1
3-806;Native Magnetresonanztomographie des Muskel-Skelett-Systems;0;0;1
3-807;Native Magnetresonanztomographie der Mamma;0;0;1
3-808;Native Magnetresonanztomographie der peripheren Gefäße;0;0;1
3-809;Native Magnetresonanztomographie des Thorax;0;0;1
3-80b;Native Magnetresonanztomographie des Feten;0;0;1
3-80x;Andere native Magnetresonanztomographie;0;0;1
3-820;Magnetresonanztomographie des Schädels mit Kontrastmittel;0;0;1
3-821;Magnetresonanztomographie des Halses mit Kontrastmittel;0;0;1
3-822;Magnetresonanztomographie des Thorax mit Kontrastmittel;0;0;1
3-823;Magnetresonanztomographie von Wirbelsäule und Rückenmark mit Kontrastmittel;0;0;1
3-824.0;Magnetresonanztomographie des Herzens mit Kontrastmittel: In Ruhe;0;0;1
3-824.1;Magnetresonanztomographie des Herzens mit Kontrastmittel: Unter physischer Belastung;0;0;1
3-824.2;Magnetresonanztomographie des Herzens mit Kontrastmittel: Unter pharmakologischer Belastung;0;0;1
3-824.x;Magnetresonanztomographie des Herzens mit Kontrastmittel: Sonstige;0;0;1
3-825;Magnetresonanztomographie des Abdomens mit Kontrastmittel;0;0;1
3-826;Magnetresonanztomographie des Muskel-Skelett-Systems mit Kontrastmittel;0;0;1
3-827;Magnetresonanztomographie der Mamma mit Kontrastmittel;0;0;1
3-828;Magnetresonanztomographie der peripheren Gefäße mit Kontrastmittel;0;0;1
3-82a;Magnetresonanztomographie des Beckens mit Kontrastmittel;0;0;1
3-82x;Andere Magnetresonanztomographie mit Kontrastmittel;0;0;1
3-840;Magnetresonanz-Ventrikulographie;0;0;1
3-841;Magnetresonanz-Myelographie;0;0;1
3-843.0;Magnetresonanz-Cholangiopankreatikographie [MRCP]: Ohne Sekretin-Unterstützung;0;0;1
3-843.1;Magnetresonanz-Cholangiopankreatikographie [MRCP]: Mit Sekretin-Unterstützung;0;0;1
3-844;Magnetresonanz-Arthrographie;0;0;1
3-845;Magnetresonanz-Elastographie;0;0;1
3-84x;Andere Magnetresonanz-Spezialverfahren;0;0;1
3-900;Knochendichtemessung (alle Verfahren);0;0;1
3-990;Computergestützte Bilddatenanalyse mit 3D-Auswertung;0;0;1
3-991;Computergestützte Bilddatenanalyse mit 4D-Auswertung;0;0;1
3-992;Intraoperative Anwendung der Verfahren;0;0;1
3-993;Quantitative Bestimmung von Parametern;0;0;1
3-994;Virtuelle 3D-Rekonstruktionstechnik;0;0;1
3-995;Dosimetrie zur Therapieplanung;0;0;1
3-996;Anwendung eines 3D-Bildwandlers;0;0;1
3-997;Computertechnische Bildfusion verschiedener bildgebender Modalitäten;0;0;1
3-998;Serieller Vergleich von mehr als zwei PET- oder PET/CT-Untersuchungen;0;0;1
5-010.00;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Kalotte;0;0;1
5-010.01;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Kalotte über die Mittellinie;0;0;1
5-010.02;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Bifrontal;0;0;1
5-010.03;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Temporal;0;0;1
5-010.04;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Subokzipital;0;0;1
5-010.0x;Schädeleröffnung über die Kalotte: Kraniotomie (Kalotte): Sonstige;0;0;1
5-010.10;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Kalotte;0;0;1
5-010.11;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Kalotte über die Mittellinie;0;0;1
5-010.12;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Bifrontal;0;0;1
5-010.13;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Temporal;0;0;1
5-010.14;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Subokzipital;0;0;1
5-010.1x;Schädeleröffnung über die Kalotte: Kraniektomie (Kalotte): Sonstige;0;0;1
5-010.2;Schädeleröffnung über die Kalotte: Bohrlochtrepanation;0;0;1
5-010.3;Schädeleröffnung über die Kalotte: Stereotaktisch geführt;0;0;1
5-010.4;Schädeleröffnung über die Kalotte: Kombinationen;0;0;1
5-010.x;Schädeleröffnung über die Kalotte: Sonstige;0;0;1
5-011.0;Zugang durch die Schädelbasis: Transorbital;0;0;1
5-011.1;Zugang durch die Schädelbasis: Transethmoidal;0;0;1
5-011.2;Zugang durch die Schädelbasis: Transsphenoidal;0;0;1
5-011.3;Zugang durch die Schädelbasis: Transoral;0;0;1
5-011.6;Zugang durch die Schädelbasis: Transpyramidal;0;0;1
5-011.9;Zugang durch die Schädelbasis: Translabyrinthär;0;0;1
5-011.a;Zugang durch die Schädelbasis: Transmastoidal;0;0;1
5-011.x;Zugang durch die Schädelbasis: Sonstige;0;0;1
5-012.0;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Dekompression;0;0;1
5-012.1;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Drainage epiduraler Flüssigkeit;0;0;1
5-012.2;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Entleerung eines epiduralen Hämatoms;0;0;1
5-012.3;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Entleerung eines epiduralen Empyems;0;0;1
5-012.5;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Entfernung von alloplastischem Material aus einem Schädelknochen;0;0;1
5-012.6;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Reoperation mit Einbringen einer Drainage;0;0;1
5-012.x;Inzision der Schädelknochen [Kraniotomie und Kraniektomie]: Sonstige;0;0;1
5-013.0;Inzision von Gehirn und Hirnhäuten: Drainage von subduraler Flüssigkeit;0;0;1
5-013.1;Inzision von Gehirn und Hirnhäuten: Entleerung eines subduralen Hämatoms;0;0;1
5-013.2;Inzision von Gehirn und Hirnhäuten: Entleerung eines subduralen Empyems;0;0;1
5-013.3;Inzision von Gehirn und Hirnhäuten: Drainage intrazerebraler Flüssigkeit;0;0;1
5-013.4;Inzision von Gehirn und Hirnhäuten: Entleerung eines intrazerebralen Hämatoms;0;0;1
5-013.5;Inzision von Gehirn und Hirnhäuten: Entleerung eines intrazerebralen Abszesses;0;0;1
5-013.6;Inzision von Gehirn und Hirnhäuten: Entfernung eines intrazerebralen Fremdkörpers;0;0;1
5-013.76;Inzision von Gehirn und Hirnhäuten: Leukotomie [Lobotomie] oder Traktotomie: Multiple Lobotomie;0;0;1
5-013.7x;Inzision von Gehirn und Hirnhäuten: Leukotomie [Lobotomie] oder Traktotomie: Sonstige;0;0;1
5-013.8;Inzision von Gehirn und Hirnhäuten: Debridement einer Kontusion;0;0;1
5-013.x;Inzision von Gehirn und Hirnhäuten: Sonstige;0;0;1
5-014.0;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Entleerung intrakranieller Flüssigkeit;0;0;1
5-014.2;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Entleerung eines intrakraniellen Abszesses;0;0;1
5-014.3;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Eingriffe am Liquorsystem;0;0;1
5-014.61;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Implantation oder Explantation von radioaktivem Material als selbständiger Eingriff (interstitielle Brachytherapie): Implantation entfernbarer Strahler in mehreren Ebenen;0;0;1
5-014.64;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Implantation oder Explantation von radioaktivem Material als selbständiger Eingriff (interstitielle Brachytherapie): Explantation von radioaktivem Material;0;0;1
5-014.90;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten: Implantation oder Wechsel von intrazerebralen Elektroden: Implantation von temporären Mikroelektroden zur monolokulären Ableitung und Stimulation;0;0;1
