ID_MDC;ID_Partition;ID_DRG;ID_Text
04 ;M;E65B;Chronisch-obstruktive Atemwegserkrankung ohne ‰uﬂerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, mit FEV1†<†35% oder Alter†<†1†Jahr
04 ;M;E65C;Chronisch-obstruktive Atemwegserkrankung ohne ‰uﬂerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, ohne FEV1†<†35%, Alter†>†0†Jahre
04 ;M;E66A;Schweres Thoraxtrauma mit komplizierender Diagnose
04 ;M;E66B;Schweres Thoraxtrauma ohne komplizierende Diagnose
04 ;M;E69A;Bronchitis und Asthma bronchiale, mehr als ein†Belegungstag, mit ‰uﬂerst schweren oder schweren CC, Alter†<†1†Jahr ohne RS-Virus-Infektion oder bei Para-†/†Tetraplegie
04 ;M;E69B;Bronchitis und Asthma bronchiale, mehr als ein†Belegungstag u. Alter†>†55†Jahre oder mit ‰uﬂerst schweren od. schw. CC, Alt.†>†0†J., auﬂer b. Para-†/†Tetraplegie od. ein†Belegungstag od. ohne ‰uﬂerst schw. od. schw. CC, Alt.†<†1†J., m. RS-Virus-Infektion
04 ;M;E69C;Bronchitis und Asthma bronchiale, ein†Belegungstag oder ohne ‰uﬂerst schwere oder schwere CC, Alter†<†1†Jahr, ohne RS-Virus-Infektion
04 ;M;E69D;Bronchitis und Asthma bronchiale, Alter†>†0†Jahre und Alter†<†6†Jahre und ein†Belegungstag oder ohne ‰uﬂerst schwere oder schwere CC oder Stˆrungen der Atmung mit Ursache in der Neonatalperiode oder Alter†<†16†Jahre auﬂer bei Hyperventilation
04 ;M;E69E;Bronchitis und Asthma bronchiale, Alter†>†5†Jahre, ein†Belegungstag oder Alter†>†5†Jahre und Alter†<†56†Jahre, ohne ‰uﬂerst schwere oder schwere CC oder Beschwerden und Symptome d. Atmung ohne komplexe Diagnose, Alter†>†15†Jahre oder bei Hyperventilation
04 ;M;E70A;Keuchhusten und akute Bronchiolitis, Alter†<†3†Jahre
04 ;M;E70B;Keuchhusten und akute Bronchiolitis, Alter†>†2†Jahre
04 ;M;E71A;Neubildungen der Atmungsorgane, mehr als ein†Belegungstag, mit ‰uﬂerst schweren CC oder starrer Bronchoskopie oder mit komplexer Biopsie der Lunge
04 ;M;E71B;Neubildungen der Atmungsorgane, ein†Belegungstag oder ohne ‰uﬂerst schwere CC, ohne starre Bronchoskopie oder ohne komplexe Biopsie der Lunge
04 ;M;E73A;Pleuraerguss mit ‰uﬂerst schweren CC
04 ;M;E73B;Pleuraerguss ohne ‰uﬂerst schwere CC
04 ;M;E74Z;Interstitielle Lungenerkrankung
04 ;M;E75A;Andere Krankheiten der Atmungsorgane mit ‰uﬂerst schweren CC, Alter†<†10†Jahre
04 ;M;E75B;Andere Krankheiten der Atmungsorgane mit ‰uﬂerst schweren CC, Alter†>†9†Jahre
04 ;M;E75C;Andere Krankheiten der Atmungsorgane ohne ‰uﬂerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose
04 ;M;E76A;Tuberkulose, mehr als 14†Belegungstage
04 ;M;E76B;Tuberkulose bis†14†Belegungstage mit ‰uﬂerst schweren oder schweren CC
04 ;M;E76C;Tuberkulose bis†14†Belegungstage ohne ‰uﬂerst schwere oder schwere CC oder Pneumothorax
04 ;M;E77A;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC, mit intensivmedizinischer Komplexbehandlung im Kindesalter >†196†Aufwandspunkte
04 ;M;E77B;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC, mit komplizierender Konstellation oder hochkomplexer Diagnose oder komplexer Diagnose bei Z.n. Organtransplantation
04 ;M;E77C;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC, ohne komplizierende Konstellation, ohne hochkomplexe Diagnose, ohne komplexe Diagnose bei Z.n. Organtransplantation, mit ‰uﬂerst schweren CC
04 ;M;E77D;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC, mit Komplexbehandlung bei multiresistenten Erregern oder angeborenem Fehlbildungssyndrom
04 ;M;E77E;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC, mit sehr komplexer Diagnose mit ‰uﬂerst schweren oder schweren CC
04 ;M;E77F;Infektionen und Entz¸ndungen der Atmungsorgane mit bestimmter Diagnose oder ‰uﬂerst schweren CC
04 ;M;E77G;Infektionen und Entz¸ndungen der Atmungsorgane ohne komplexe Diagnose, ohne ‰uﬂerst schwere CC, bei Para-†/†Tetraplegie oder mit Komplexbehandlung bei multiresistenten Erregern
04 ;M;E77H;Infektionen und Entz¸ndungen der Atmungsorgane ohne komplexe Diagnose, ohne ‰uﬂerst schwere CC, Alter†<†1†Jahr, auﬂer bei Para-†/†Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern
04 ;M;E77I;Infektionen und Entz¸ndungen der Atmungsorgane ohne komplexe Diagnose, ohne ‰uﬂerst schwere CC, Alter†>†0†Jahre, auﬂer bei Para-†/†Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern
04 ;M;E78Z;Kontrolle oder Optimierung einer bestehenden h‰uslichen Beatmung, bis†2†Belegungstage
05 ;O;F01A;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, mit zus‰tzlichem Herz- oder Gef‰ﬂeingriff oder Implantation eines myokardmodulierenden Systems
05 ;O;F01B;Implantation Kardioverter†/†Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, mit zus‰tzlichem Herz- oder Gef‰ﬂeingriff
05 ;O;F01C;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, ohne zus‰tzlichen Herz- oder Gef‰ﬂeingriff
05 ;O;F01D;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, mit zus‰tzlichem Herz- oder Gef‰ﬂeingriff
05 ;O;F01E;Implantation Kardioverter†/†Defibrillator (AICD), Ein-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zus‰tzlichen Herz- oder Gef‰ﬂeingriff, mit ‰uﬂerst schweren CC
05 ;O;F01F;Implantation Kardioverter†/†Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zus‰tzlichen Herz- oder Gef‰ﬂeingriff
05 ;O;F01G;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, ohne zus‰tzlichen Herz- oder Gef‰ﬂeingriff, ohne ‰uﬂerst schwere CC
05 ;O;F02A;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Drei-Kammer-Stimulation
05 ;O;F02B;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Ein-Kammer-Stimulation
05 ;O;F03A;Herzklappeneingriff mit Herz-Lungen-Maschine mit komplizierender Konstellation oder pulmonale Endarteriektomie
05 ;O;F03B;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, mit Dreifacheingriff oder Alter†<†1†Jahr oder Eingriff in tiefer Hypothermie
05 ;O;F03C;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter†>†0†Jahre, ohne Eingriff in tiefer Hypothermie, mit Zweifacheingriff oder bei angeborenem Herzfehler, mit komplexem Eingriff
05 ;O;F03D;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter†>†0†Jahre, ohne Eingr. in tiefer Hypothermie, mit Zweifacheingr. oder kompl. Eingr. oder bei Endokarditis oder bei angeborenem Herzfehler, Alter†<†16†Jahre
05 ;O;F03E;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, ohne Eingriff in tiefer Hypothermie, Alter†>†15†Jahre, mit Zweifacheingr. oder kompl. Eingriff oder bei Endokarditis oder bei angeborenem Herzfehler
05 ;O;F03F;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne Eingriff in tiefer Hypothermie, ohne Dreifach-†/†Zweifacheingriff, auﬂer bei angeborenem Herzfehler, ohne komplexen Eingriff, auﬂer bei Endokarditis, Alter†>†15†J.
05 ;O;F05Z;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie
05 ;O;F06A;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff
05 ;O;F06B;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff
05 ;O;F06C;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder bei Infarkt oder mit Reoperation oder mit invasiver kardiologischer Diagnostik, mit intraoperativer Ablation
05 ;O;F06D;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik, bei Infarkt oder mit Reoperation, ohne intraoperative Ablation
05 ;O;F06E;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik oder mit intraoperativer Ablation, auﬂer bei Infarkt, ohne Reoperation
05 ;O;F06F;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne invasive kardiologische Diagnostik, ohne intraoperative Ablation
05 ;O;F07A;Andere Eingriffe mit Herz-Lungen-Maschine, Alter†<†1†Jahr oder mit komplizierender Konstellation oder komplexer Operation
05 ;O;F07B;Andere Eingriffe mit Herz-Lungen-Maschine, Alter†>†0†Jahre, ohne komplizierende Konstellation, ohne komplexe Operation
05 ;O;F08A;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder thorakoabdominalem Aneurysma oder komplexem Aorteneingriff
05 ;O;F08B;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, mit komplexem Eingriff, mit Mehretagen- oder Aorteneingriff oder Reoperation, mit ‰uﬂ. schw. CC
05 ;O;F08C;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, mit ‰uﬂ. schw. CC od. mit best. Aorteneingr.
05 ;O;F08D;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., mit Mehretagen- oder Aorteneingr. oder Reoperation, ohne ‰uﬂ. schw. CC, ohne best. Aorteneingr.
05 ;O;F08E;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, ohne ‰uﬂ. schw. CC, ohne best. Aorteneingr.
05 ;O;F08F;Rekonstruktive Gef‰ﬂeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff
05 ;O;F09A;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder Alter†<†16†Jahre
05 ;O;F09B;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter†>†15†Jahre, mit ‰uﬂerst schweren CC
05 ;O;F09C;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter†>†15†Jahre, ohne ‰uﬂerst schwere CC
05 ;O;F12A;Implantation eines Herzschrittmachers, Drei-Kammersystem mit ‰uﬂerst schweren CC oder mit ablativen Maﬂnahmen oder PTCA
05 ;O;F12B;Implantation eines Herzschrittmachers, Drei-Kammersystem ohne ‰uﬂ. schw. CC, oh. ablative Maﬂnahme, oh. PTCA oder Implantation eines Herzschrittmachers, Zwei-Kammersystem, oh. kompl. Eingriff, Alter†>†15†J., m. Sondenentfernung m. Excimer-Laser
05 ;O;F12C;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter†<†16†Jahre
05 ;O;F12D;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter†>†15†Jahre, mit komplexem Eingriff
05 ;O;F12E;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne kompl. Eingr., Alter†>†15†Jahre, ohne Sondenentfernung mit Excimer-Laser, mit ‰uﬂerst schweren CC oder isolierter offen chirurgischer Sondenimplantation
05 ;O;F12F;Implantation eines Herzschrittmachers, Ein-Kammersystem, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen oder Alter†<†16†Jahre
05 ;O;F12G;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne komplexen Eingriff, Alter†>†15†Jahre, ohne Sondenentfernung mit Excimer-Laser, ohne ‰uﬂerst schwere CC oder isolierte offen chirurgische Sondenimplantation
05 ;O;F12H;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter†>†15†Jahre, mit Implantation eines Ereignisrekorders
05 ;O;F12I;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter†>†15†Jahre, ohne Implantation eines Ereignisrekorders
05 ;O;F13A;Amputation bei Kreislauferkrankungen an oberer Extremit‰t und Zehen mit ‰uﬂerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen
05 ;O;F13B;Amputation bei Kreislauferkrankungen an oberer Extremit‰t und Zehen mit ‰uﬂerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe
05 ;O;F13C;Amputation bei Kreislauferkrankungen an oberer Extremit‰t und Zehen ohne ‰uﬂerst schwere CC
05 ;O;F14A;Komplexe oder mehrfache Gef‰ﬂeingriffe auﬂer groﬂe rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter†<†3†Jahre oder bestimmte beidseitige Gef‰ﬂeingriffe, mit ‰uﬂerst schweren CC
05 ;O;F14B;Komplexe oder mehrfache Gef‰ﬂeingriffe auﬂer groﬂe rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter†<†3†Jahre oder bestimmte beidseitige Gef‰ﬂeingriffe, ohne ‰uﬂerst schwere CC
05 ;O;F15Z;Perkutane Koronarangioplastie m. komplizierender Konstellation od. m. komplexer Diagn. u. hochkompl. Intervention od. m. perkut. Angioplastie, Alt.†<†16†J. od. inv. kardiolog. Diagnostik, mehr als 2†Beleg.tage, m. kompliz. Konstellation od. Endokarditis
05 ;O;F17A;Wechsel eines Herzschrittmachers, Mehrkammersystem oder Alter†<†16†Jahre
05 ;O;F17B;Wechsel eines Herzschrittmachers, Einkammersystem, Alter†>†15†Jahre
05 ;O;F18A;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter†<†16†Jahre oder mit ‰uﬂerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff
05 ;O;F18B;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter†<†16†Jahre oder mit ‰uﬂerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff
05 ;O;F18C;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter†>†15†Jahre, ohne ‰uﬂerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff
05 ;O;F18D;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter†>†15†Jahre, ohne ‰uﬂerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff
05 ;O;F19A;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengef‰ﬂen mit ‰uﬂerst schweren CC
05 ;O;F19B;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengef‰ﬂen oder Radiofrequenzablation ¸ber A. renalis, ohne ‰uﬂerst schwere CC bei anderen perkutan-transluminalen Interventionen an Herz, Aorta und Lungengef‰ﬂen, Alter†<†16†Jahre
05 ;O;F19C;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengef‰ﬂen, ohne ‰uﬂerst schwere CC, Alter†>†15†Jahre
05 ;O;F19D;Radiofrequenzablation ¸ber A. renalis, Alter†>†15†Jahre
05 ;O;F20Z;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder ‰uﬂerst schweren oder schweren CC
05 ;O;F21A;Andere OR-Prozeduren bei Kreislauferkrankungen, mit hochkomplexem Eingriff
05 ;O;F21B;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, mit komplexem Eingriff
05 ;O;F21C;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, ohne komplexen Eingriff
05 ;O;F24A;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter†>†15†Jahre, mit ‰uﬂerst schweren CC
05 ;O;F24B;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter†>†15†Jahre, ohne ‰uﬂerst schwere CC
05 ;O;F27A;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gef‰ﬂeingriff
05 ;O;F27B;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gef‰ﬂeingriff, mit ‰uﬂerst schweren CC oder komplexer Arthrodese des Fuﬂes
05 ;O;F27C;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gef‰ﬂeingriff, ohne ‰uﬂerst schwere CC, ohne komplexe Arthrodese des Fuﬂes
05 ;O;F28A;Amputation mit zus‰tzlichem Gef‰ﬂeingriff oder mit Hauttransplantation, mit ‰uﬂerst schweren oder schweren CC
05 ;O;F28B;Amputation bei Kreislauferkrankungen auﬂer an oberer Extremit‰t und Zehen, ohne Gef‰ﬂeingriff, ohne Hauttransplantation, mit ‰uﬂerst schweren oder schweren CC
05 ;O;F28C;Amputation bei Kreislauferkrankungen auﬂer an oberer Extremit‰t und Zehen, ohne Gef‰ﬂeingriff, ohne ‰uﬂerst schwere oder schwere CC
05 ;O;F29Z;Fr¸hrehabilitation bei Krankheiten und Stˆrungen des Kreislaufsystems, mit bestimmter OR-Prozedur, auﬂer kardiothorakale Eingriffe
05 ;O;F30Z;Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern
05 ;O;F36A;Intensivmedizinische Komplexbehandlung bei Krankheiten und Stˆrungen des Kreislaufsystems >†1176 / 1104†Aufwandspunkte mit bestimmter OR-Prozedur oder >†588 / 552†Aufwandspunkte mit endovaskul‰rer Implantation von Stent-Prothesen an der Aorta
05 ;O;F36B;Intensivmed. Komplexbeh. >†588 / 552†P. u. <†1177 / 1105†P. m. best. OR-Proz. od. kompl. Eingr. od. >†1176 / 1104†P. oh. best. OR-Proz. m. kompl. Eingr., oh. mehrzeit. kompl. OR-Proz. b. Krankh. u. Stˆrungen d. Kreislaufsyst.
05 ;O;F37Z;L‰ngerer station‰rer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Stˆrungen des Kreislaufsystems
05 ;O;F39A;Unterbindung und Stripping von Venen mit beidseitigem Eingriff oder bestimmter Diagnose oder ‰uﬂerst schweren oder schweren CC
05 ;O;F39B;Unterbindung und Stripping von Venen ohne beidseitigen Eingriff, ohne bestimmte Diagnose, ohne ‰uﬂerst schwere oder schwere CC
05 ;A;F41A;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt mit ‰uﬂerst schweren CC
05 ;A;F41B;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt ohne ‰uﬂerst schwere CC
05 ;O;F42Z;Operation b. kompl. angeb. Herzfehler, Hybridchirurgie, best. Herzklappeneingriffe od. and. Eingriffe m. Herz-Lungen-Maschine m. invas. kardiolog. Diagnostik bei Kindern od. best. rekonstruktive Gef‰ﬂeingriffe oh. Herz-Lungen-Maschine m. kompl. Eingriff
05 ;A;F43A;Beatmung >†24†Stunden bei Krankheiten und Stˆrungen des Kreislaufsystems, Alter†<†6†Jahre oder intensivmedizinische Komplexbehandlung >†392 / 552†Aufwandspunkte
05 ;A;F43B;Beatmung >†24†Stunden bei Krankheiten und Stˆrungen des Kreislaufsystems, Alter†>†5†Jahre, ohne intensivmedizinische Komplexbehandlung >†392 / 552†Aufwandspunkte, mit komplizierender Konstellation oder bestimmter OR-Prozedur
05 ;A;F43C;Beatmung >†24†Stunden bei Krankheiten und Stˆrungen des Kreislaufsystems, Alter†>†5†Jahre, ohne intensivmedizinische Komplexbehandlung >†392 / 552†Aufwandspunkte, ohne komplizierende Konstellation, ohne bestimmte OR-Prozedur
05 ;A;F45Z;Fr¸hrehabilitation bei Krankheiten und Stˆrungen des Kreislaufsystems
05 ;A;F48Z;Geriatrische fr¸hrehabilitative Komplexbehandlung bei Krankheiten und Stˆrungen des Kreislaufsystems
05 ;A;F49A;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, mit ‰uﬂerst schweren CC, mit komplexem Eingriff
05 ;A;F49B;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, mit ‰uﬂerst schweren CC, ohne komplexen Eingriff
05 ;A;F49C;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, ohne ‰uﬂerst schwere CC, Alter†<†15†Jahre
05 ;A;F49D;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, ohne ‰uﬂerst schwere CC, Alter†>†14†Jahre, mit kardialem Mapping oder schweren CC
05 ;A;F49E;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, ohne ‰uﬂerst schwere CC, Alter†>†14†Jahre, ohne kardiales Mapping, ohne schwere CC, mit komplexer Diagnose
05 ;A;F49F;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, ohne ‰uﬂerst schwere CC, Alter†>†14†Jahre, ohne kardiales Mapping, ohne schwere CC, ohne komplexe Diagnose, mit bestimmtem Eingriff
05 ;A;F49G;Invasive kardiologische Diagnostik auﬂer bei akutem Myokardinfarkt, ohne ‰uﬂerst schwere CC, Alter†>†14†Jahre, ohne kardiales Mapping, ohne schwere CC, ohne komplexe Diagnose, ohne bestimmten Eingriff
05 ;O;F50A;Ablative Maﬂnahmen bei Tachyarrhythmie mit komplexer Ablation im linken Vorhof oder hochkomplexer Ablation oder Implantation eines Ereignisrekorders
05 ;O;F50B;Ablative Maﬂnahmen bei Tachyarrhythmie mit komplexer Ablation, ohne komplexe Ablation im linken Vorhof, ohne hochkomplexe Ablation, ohne Implantation eines Ereignisrekorders
05 ;O;F50C;Ablative Maﬂnahmen bei Tachyarrhythmie ohne komplexe Ablation, ohne Implantation eines Ereignisrekorders, mit transseptaler Linksherz-Katheteruntersuchung
05 ;O;F50D;Ablative Maﬂnahmen bei Tachyarrhythmie ohne komplexe Ablation, ohne Implantation eines Ereignisrekorders, ohne transseptale Linksherz-Katheteruntersuchung
05 ;O;F51A;Endovaskul‰re Implantation von Stent-Prothesen an der Aorta, thorakal oder mit bestimmter Aortenprothesenkombination
05 ;O;F51B;Endovaskul‰re Implantation von Stent-Prothesen an der Aorta, nicht thorakal, ohne bestimmte Aortenprothesenkombination
05 ;O;F52A;Perkutane Koronarangioplastie mit komplexer Diagnose, mit ‰uﬂerst schweren CC
05 ;O;F52B;Perkutane Koronarangioplastie mit komplexer Diagnose, ohne ‰uﬂerst schwere CC oder mit intrakoronarer Brachytherapie
05 ;O;F56A;Perkutane Koronarangioplastie mit bestimmter hochkomplexer Intervention, mit ‰uﬂerst schweren CC
05 ;O;F56B;Perkutane Koronarangioplastie mit hochkomplexer Intervention, ohne bestimmte hochkomplexe Intervention, ohne ‰uﬂerst schwere CC, oder Kryoplastie
05 ;O;F58A;Perkutane Koronarangioplastie mit ‰uﬂerst schweren CC
05 ;O;F58B;Perkutane Koronarangioplastie ohne ‰uﬂerst schwere CC
05 ;O;F59A;M‰ﬂig komplexe Gef‰ﬂeingriffe oder komplexe Gef‰ﬂeingriffe ohne komplizierende Konstellation, ohne Revision, ohne komplizierende Diagnose, Alter†>†2†Jahre, ohne bestimmte beidseitige Gef‰ﬂeingriffe, mit ‰uﬂ. schweren CC oder Rotationsthrombektomie
05 ;O;F59B;M‰ﬂig kompl. Gef‰ﬂeingr. od. kompl. Gef‰ﬂeingr. ohne kompliz. Konstell., ohne Revis., ohne kompliz. Diagn., Alt.†>†2†J., ohne best. beids. Gef‰ﬂeingr., ohne ‰uﬂ. schw. CC, ohne Rotationsthromb., mit aufw‰nd. Eingr. od. best. Diagn. od. Alt.†<†16†J.
05 ;O;F59C;M‰ﬂig kompl. Gef‰ﬂeingr. oder kompl. Gef‰ﬂeingr. ohne kompliz. Konst., oh. Revis., oh. kompliz. Diagn., Alt.†>†2†J., oh. best. beids. Gef‰ﬂeingr., oh. ‰uﬂ. schwere CC, oh. Rot.thromb., oh. aufw. Eingr., oh. best. Diagn., Alt.†>†15†J., mit best. Eingr.
05 ;O;F59D;M‰ﬂig kompl. Gef‰ﬂeingr. od. kompl. Gef‰ﬂeingr. ohne kompliz. Konst., oh. Revis., oh. kompliz. Diagn., Alt.†>†2†J., oh. best. beids. Gef‰ﬂeingr., oh. ‰uﬂ. schw. CC, oh. Rotat.thromb., oh. aufw. Eingr., oh. best. Diagn., Alt.†>†15†J., oh. best. Eingr.
05 ;M;F60A;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik mit ‰uﬂerst schweren CC
05 ;M;F60B;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik ohne ‰uﬂerst schwere CC
05 ;M;F61A;Infektiˆse Endokarditis mit komplizierender Diagnose oder mit komplizierender Konstellation
05 ;M;F61B;Infektiˆse Endokarditis ohne komplizierende Diagnose, ohne komplizierende Konstellation
05 ;M;F62A;Herzinsuffizienz und Schock mit ‰uﬂerst schweren CC, mit Dialyse oder komplizierender Diagnose
05 ;M;F62B;Herzinsuffizienz und Schock ohne ‰uﬂerst schwere CC oder ohne Dialyse, ohne komplizierende Diagnose
05 ;M;F63A;Venenthrombose mit ‰uﬂerst schweren CC
05 ;M;F63B;Venenthrombose ohne ‰uﬂerst schwere CC
05 ;M;F64Z;Hautulkus bei Kreislauferkrankungen
05 ;M;F65A;Periphere Gef‰ﬂkrankheiten mit komplexer Diagnose und ‰uﬂerst schweren CC
05 ;M;F65B;Periphere Gef‰ﬂkrankheiten ohne komplexe Diagnose oder ohne ‰uﬂerst schwere CC
05 ;M;F66A;Koronararteriosklerose mit ‰uﬂerst schweren CC
05 ;M;F66B;Koronararteriosklerose ohne ‰uﬂerst schwere CC
05 ;M;F67A;Hypertonie mit ‰uﬂerst schweren CC
05 ;M;F67B;Hypertonie mit komplizierender Diagnose oder schweren CC
