IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
5-585.2;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, mit Laser;0;0;1
5-586.0;Operative Dilatation der Urethra: Bougierung;0;0;1
5-589.0;Andere Operationen an Urethra und periurethralem Gewebe: Einlegen eines Stents;0;0;1
5-589.2;Andere Operationen an Urethra und periurethralem Gewebe: Inzision von periurethralem Gewebe;0;0;1
5-589.3;Andere Operationen an Urethra und periurethralem Gewebe: Exzision von periurethralem Gewebe;0;0;1
5-590.61;Inzision und Exzision von retroperitonealem Gewebe: Radikale paraaortale Lymphadenektomie in Kombination mit anderen Operationen: Offen chirurgisch abdominal;0;0;1
5-590.71;Inzision und Exzision von retroperitonealem Gewebe: Radikale pelvine Lymphadenektomie in Kombination mit anderen Operationen: Offen chirurgisch abdominal;0;0;1
5-591.1;Inzision und Exzision von perivesikalem Gewebe: Exzision;0;0;1
5-592;Raffung des urethrovesikalen Überganges;0;0;1
5-593.00;Transvaginale Suspensionsoperation [Zügeloperation]: Mit autogenem Material: Levatorplastik;0;0;1
5-593.02;Transvaginale Suspensionsoperation [Zügeloperation]: Mit autogenem Material: Faszienzügelplastik;0;0;1
5-593.20;Transvaginale Suspensionsoperation [Zügeloperation]: Mit alloplastischem Material: Spannungsfreies vaginales Band (TVT) oder transobturatorisches Band (TOT, TVT-O);0;0;1
5-593.2x;Transvaginale Suspensionsoperation [Zügeloperation]: Mit alloplastischem Material: Sonstige;0;0;1
5-593.x;Transvaginale Suspensionsoperation [Zügeloperation]: Sonstige;0;0;1
5-594.30;Suprapubische (urethrovesikale) Zügeloperation [Schlingenoperation]: Mit alloplastischem Material: Nicht adjustierbar;0;0;1
5-594.31;Suprapubische (urethrovesikale) Zügeloperation [Schlingenoperation]: Mit alloplastischem Material: Adjustierbar;0;0;1
5-595.0;Abdominale retropubische und paraurethrale Suspensionsoperation: Urethropubopexie (z.B. nach Marshall-Marchetti-Krantz);0;0;1
5-595.1;Abdominale retropubische und paraurethrale Suspensionsoperation: Urethrokolposuspension (z.B. nach Burch);0;0;1
5-595.2;Abdominale retropubische und paraurethrale Suspensionsoperation: Urethrokolposuspension mit lateraler Fixation der Scheide;0;0;1
5-596.00;Andere Harninkontinenzoperationen: Paraurethrale Injektionsbehandlung: Mit Dextranomer-Hyaluronsäure-Gel;0;0;1
5-596.0x;Andere Harninkontinenzoperationen: Paraurethrale Injektionsbehandlung: Mit sonstigen Substanzen;0;0;1
5-596.5;Andere Harninkontinenzoperationen: Interpositionsoperation;0;0;1
5-596.6;Andere Harninkontinenzoperationen: Urethro(zysto)lyse bei der Frau;0;0;1
5-596.70;Andere Harninkontinenzoperationen: Adjustierbare Kontinenztherapie: Implantation;0;0;1
5-596.72;Andere Harninkontinenzoperationen: Adjustierbare Kontinenztherapie: Revision;0;0;1
5-597.00;Eingriffe bei artifiziellem Harnblasensphinkter: Implantation: Bulbär, 1 Cuff;0;0;1
5-598.0;Suspensionsoperation [Zügeloperation] bei Harninkontinenz des Mannes: Mit alloplastischem Material;0;0;1
5-599.00;Andere Operationen am Harntrakt: (Teil-)Resektion oder Durchtrennung eines alloplastischen Bandes oder Netzes als Revision nach Operationen wegen Harninkontinenz oder Prolaps: Vaginal;0;0;1
5-599.x;Andere Operationen am Harntrakt: Sonstige;0;0;1
5-600.0;Inzision der Prostata: Transurethral;0;0;1
5-600.2;Inzision der Prostata: Transrektal;0;0;1
5-601.0;Transurethrale Exzision und Destruktion von Prostatagewebe: Elektroresektion;0;0;1
5-601.1;Transurethrale Exzision und Destruktion von Prostatagewebe: Elektroresektion mit Trokarzystostomie;0;0;1
5-601.40;Transurethrale Exzision und Destruktion von Prostatagewebe: Laserdestruktion: Interstitielle Laserdestruktion;0;0;1
5-601.41;Transurethrale Exzision und Destruktion von Prostatagewebe: Laserdestruktion: Visuell kontrollierte laserunterstützte Ablation (VLAP);0;0;1
5-601.42;Transurethrale Exzision und Destruktion von Prostatagewebe: Laserdestruktion: Laservaporisation;0;0;1
5-601.6;Transurethrale Exzision und Destruktion von Prostatagewebe: Elektrische Vaporisation;0;0;1
5-601.70;Transurethrale Exzision und Destruktion von Prostatagewebe: Exzision durch Laser: Holmium-Laser-Enukleation;0;0;1
5-601.7x;Transurethrale Exzision und Destruktion von Prostatagewebe: Exzision durch Laser: Sonstige;0;0;1
5-601.x;Transurethrale Exzision und Destruktion von Prostatagewebe: Sonstige;0;0;1
5-603.0;Exzision und Destruktion von Prostatagewebe: Offen chirurgisch, suprapubisch-transvesikal;0;0;1
5-603.10;Exzision und Destruktion von Prostatagewebe: Retropubisch: Offen chirurgisch;0;0;1
5-604.01;Radikale Prostatovesikulektomie: Retropubisch: Ohne regionale Lymphadenektomie;0;0;1
5-604.02;Radikale Prostatovesikulektomie: Retropubisch: Mit regionaler Lymphadenektomie;0;0;1
5-604.11;Radikale Prostatovesikulektomie: Retropubisch, gefäß- und nervenerhaltend: Ohne regionale Lymphadenektomie;0;0;1
5-604.12;Radikale Prostatovesikulektomie: Retropubisch, gefäß- und nervenerhaltend: Mit regionaler Lymphadenektomie;0;0;1
5-604.21;Radikale Prostatovesikulektomie: Perineal: Ohne regionale Lymphadenektomie;0;0;1
5-604.31;Radikale Prostatovesikulektomie: Perineal, gefäß- und nervenerhaltend: Ohne regionale Lymphadenektomie;0;0;1
5-604.x;Radikale Prostatovesikulektomie: Sonstige;0;0;1
5-609.0;Andere Operationen an der Prostata: Behandlung einer Prostatablutung, transurethral;0;0;1
5-609.7;Andere Operationen an der Prostata: Revision;0;0;1
5-609.x;Andere Operationen an der Prostata: Sonstige;0;0;1
5-610.0;Inzision an Skrotum und Tunica vaginalis testis: Ohne weitere Maßnahmen;0;0;1
5-610.1;Inzision an Skrotum und Tunica vaginalis testis: Drainage;0;0;1
5-611;Operation einer Hydrocele testis;0;0;1
5-612.0;Exzision und Destruktion von erkranktem Skrotumgewebe: Exzision einer Fistel;0;0;1
5-612.1;Exzision und Destruktion von erkranktem Skrotumgewebe: Partielle Resektion;0;0;1
5-612.2;Exzision und Destruktion von erkranktem Skrotumgewebe: Totale Resektion;0;0;1
5-612.3;Exzision und Destruktion von erkranktem Skrotumgewebe: Radikale Resektion;0;0;1
5-612.x;Exzision und Destruktion von erkranktem Skrotumgewebe: Sonstige;0;0;1
5-619;Andere Operationen an Skrotum und Tunica vaginalis testis;0;0;1
5-620;Inzision des Hodens;0;0;1
5-621;Exzision und Destruktion von erkranktem Gewebe des Hodens;0;0;1
5-622.0;Orchidektomie: Skrotal, ohne Epididymektomie;0;0;1
5-622.1;Orchidektomie: Skrotal, mit Epididymektomie;0;0;1
5-622.2;Orchidektomie: Inguinalhoden, ohne Epididymektomie;0;0;1
5-622.5;Orchidektomie: Radikale (inguinale) Orchidektomie (mit Epididymektomie und Resektion des Samenstranges);0;0;1
5-622.6;Orchidektomie: Inguinalhoden, mit Epididymektomie;0;0;1
5-622.8;Orchidektomie: Skrotalhoden, Entfernung eines Resthodens;0;0;1
5-622.x;Orchidektomie: Sonstige;0;0;1
5-624.4;Orchidopexie: Mit Funikulolyse;0;0;1
5-624.5;Orchidopexie: Skrotal;0;0;1
5-628.4;Implantation, Wechsel und Entfernung einer Hodenprothese: Implantation;0;0;1
5-629.x;Andere Operationen am Hoden: Sonstige;0;0;1
5-630.0;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici: Sklerosierung der V. spermatica, skrotal;0;0;1
5-630.1;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici: Resektion der V. spermatica (und A. spermatica) [Varikozelenoperation], inguinal;0;0;1
5-630.3;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici: Resektion der V. spermatica (und A. spermatica) [Varikozelenoperation], abdominal, offen chirurgisch;0;0;1
5-630.4;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici: Resektion der V. spermatica (und A. spermatica) [Varikozelenoperation], abdominal, laparoskopisch;0;0;1
5-630.5;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici: Operation einer Hydrocele funiculi spermatici;0;0;1
5-631.0;Exzision im Bereich der Epididymis: Zyste;0;0;1
5-631.1;Exzision im Bereich der Epididymis: Spermatozele;0;0;1
5-631.2;Exzision im Bereich der Epididymis: Morgagni-Hydatide;0;0;1
5-633.0;Epididymektomie: Partiell;0;0;1
5-633.1;Epididymektomie: Total;0;0;1
5-634.2;Rekonstruktion des Funiculus spermaticus: Rücklagerung bei Torsion;0;0;1
5-635;Vasotomie des Ductus deferens;0;0;1
5-636.1;Destruktion, Ligatur und Resektion des Ductus deferens: Ligatur;0;0;1
5-636.2;Destruktion, Ligatur und Resektion des Ductus deferens: Resektion [Vasoresektion];0;0;1
5-639.x;Andere Operationen an Funiculus spermaticus, Epididymis und Ductus deferens: Sonstige;0;0;1
5-640.0;Operationen am Präputium: Frenulotomie;0;0;1
5-640.2;Operationen am Präputium: Zirkumzision;0;0;1
5-640.3;Operationen am Präputium: Frenulum- und Präputiumplastik;0;0;1
5-640.5;Operationen am Präputium: Lösung von Präputialverklebungen;0;0;1
5-641.0;Lokale Exzision und Destruktion von erkranktem Gewebe des Penis: Exzision;0;0;1
5-641.1;Lokale Exzision und Destruktion von erkranktem Gewebe des Penis: Destruktion;0;0;1
5-642.0;Amputation des Penis: Partiell;0;0;1
5-643.1;Plastische Rekonstruktion des Penis: Streckung des Penisschaftes;0;0;1
5-643.2;Plastische Rekonstruktion des Penis: (Re-)Konstruktion des Penis;0;0;1
5-643.x;Plastische Rekonstruktion des Penis: Sonstige;0;0;1
5-645.0;Plastische Rekonstruktion bei männlicher Hypospadie: Meatoglanduloplastik (bei Hypospadia coronaria);0;0;1
5-645.1;Plastische Rekonstruktion bei männlicher Hypospadie: Schaftaufrichtung und Chordektomie;0;0;1
5-645.20;Plastische Rekonstruktion bei männlicher Hypospadie: Konstruktion der Urethra: Mit Präputialhaut;0;0;1
5-645.21;Plastische Rekonstruktion bei männlicher Hypospadie: Konstruktion der Urethra: Mit Penishaut;0;0;1
5-649.0;Andere Operationen am Penis: Inzision;0;0;1
5-649.51;Andere Operationen am Penis: Implantation einer Penisprothese: Hydraulische Prothese;0;0;1
5-650.2;Inzision des Ovars: Offen chirurgisch (abdominal);0;0;1
5-650.4;Inzision des Ovars: Endoskopisch (laparoskopisch);0;0;1
5-650.7;Inzision des Ovars: Vaginal;0;0;1
5-651.80;Lokale Exzision und Destruktion von Ovarialgewebe: Exzisionsbiopsie: Offen chirurgisch (abdominal);0;0;1
5-651.82;Lokale Exzision und Destruktion von Ovarialgewebe: Exzisionsbiopsie: Endoskopisch (laparoskopisch);0;0;1
5-651.85;Lokale Exzision und Destruktion von Ovarialgewebe: Exzisionsbiopsie: Vaginal;0;0;1
5-651.90;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Offen chirurgisch (abdominal);0;0;1
5-651.92;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Endoskopisch (laparoskopisch);0;0;1
5-651.93;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-651.95;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Vaginal;0;0;1
5-651.9x;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Sonstige;0;0;1
5-651.a0;Lokale Exzision und Destruktion von Ovarialgewebe: Keilexzision des Ovars: Offen chirurgisch (abdominal);0;0;1
5-651.a2;Lokale Exzision und Destruktion von Ovarialgewebe: Keilexzision des Ovars: Endoskopisch (laparoskopisch);0;0;1
5-651.a5;Lokale Exzision und Destruktion von Ovarialgewebe: Keilexzision des Ovars: Vaginal;0;0;1
5-651.b0;Lokale Exzision und Destruktion von Ovarialgewebe: Destruktion von Endometrioseherden: Offen chirurgisch (abdominal);0;0;1
5-651.b2;Lokale Exzision und Destruktion von Ovarialgewebe: Destruktion von Endometrioseherden: Endoskopisch (laparoskopisch);0;0;1
5-651.x2;Lokale Exzision und Destruktion von Ovarialgewebe: Sonstige: Endoskopisch (laparoskopisch);0;0;1
5-652.42;Ovariektomie: Restovariektomie: Endoskopisch (laparoskopisch);0;0;1
5-652.50;Ovariektomie: Partiell: Offen chirurgisch (abdominal);0;0;1
5-652.52;Ovariektomie: Partiell: Endoskopisch (laparoskopisch);0;0;1
5-652.55;Ovariektomie: Partiell: Vaginal;0;0;1
5-652.60;Ovariektomie: Total: Offen chirurgisch (abdominal);0;0;1
5-652.62;Ovariektomie: Total: Endoskopisch (laparoskopisch);0;0;1
5-652.63;Ovariektomie: Total: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-653.20;Salpingoovariektomie: Einseitige Ovariektomie mit bilateraler Salpingektomie: Offen chirurgisch (abdominal);0;0;1
5-653.22;Salpingoovariektomie: Einseitige Ovariektomie mit bilateraler Salpingektomie: Endoskopisch (laparoskopisch);0;0;1
5-653.23;Salpingoovariektomie: Einseitige Ovariektomie mit bilateraler Salpingektomie: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-653.30;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Offen chirurgisch (abdominal);0;0;1
5-653.32;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Endoskopisch (laparoskopisch);0;0;1
5-653.33;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-656.82;Plastische Rekonstruktion des Ovars: Rekonstruktion (nach Verletzung oder Ruptur): Endoskopisch (laparoskopisch);0;0;1
5-656.92;Plastische Rekonstruktion des Ovars: Ovariopexie: Endoskopisch (laparoskopisch);0;0;1
5-656.a2;Plastische Rekonstruktion des Ovars: Beseitigung einer Torsion: Endoskopisch (laparoskopisch);0;0;1
5-656.x2;Plastische Rekonstruktion des Ovars: Sonstige: Endoskopisch (laparoskopisch);0;0;1
5-657.60;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Offen chirurgisch (abdominal);0;0;1
5-657.61;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Vaginal, laparoskopisch assistiert;0;0;1
5-657.62;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Endoskopisch (laparoskopisch);0;0;1
5-657.63;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-657.65;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Vaginal;0;0;1
5-657.6x;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Sonstige;0;0;1
5-657.70;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Ovar: Offen chirurgisch (abdominal);0;0;1
5-657.72;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Ovar: Endoskopisch (laparoskopisch);0;0;1
5-657.73;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Ovar: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-657.75;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Ovar: Vaginal;0;0;1
5-657.80;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An der Tuba uterina: Offen chirurgisch (abdominal);0;0;1
5-657.82;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An der Tuba uterina: Endoskopisch (laparoskopisch);0;0;1
5-657.83;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An der Tuba uterina: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-657.90;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An Ovar und Tuba uterina: Offen chirurgisch (abdominal);0;0;1
5-657.92;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An Ovar und Tuba uterina: Endoskopisch (laparoskopisch);0;0;1
5-657.93;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An Ovar und Tuba uterina: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-657.x2;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Sonstige: Endoskopisch (laparoskopisch);0;0;1
5-658.6;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung: Am Peritoneum des weiblichen Beckens;0;0;1
5-658.7;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung: Am Ovar;0;0;1
5-658.8;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung: An der Tuba uterina;0;0;1
5-658.9;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung: An Ovar und Tuba uterina;0;0;1
5-659.20;Andere Operationen am Ovar: Exzision einer Parovarialzyste: Offen chirurgisch (abdominal);0;0;1
5-659.22;Andere Operationen am Ovar: Exzision einer Parovarialzyste: Endoskopisch (laparoskopisch);0;0;1
5-659.25;Andere Operationen am Ovar: Exzision einer Parovarialzyste: Vaginal;0;0;1
5-659.x2;Andere Operationen am Ovar: Sonstige: Endoskopisch (laparoskopisch);0;0;1
5-660.2;Salpingotomie: Offen chirurgisch (abdominal);0;0;1
5-660.4;Salpingotomie: Endoskopisch (laparoskopisch);0;0;1
5-661.40;Salpingektomie: Restsalpingektomie: Offen chirurgisch (abdominal);0;0;1
5-661.42;Salpingektomie: Restsalpingektomie: Endoskopisch (laparoskopisch);0;0;1
5-661.50;Salpingektomie: Partiell: Offen chirurgisch (abdominal);0;0;1
5-661.52;Salpingektomie: Partiell: Endoskopisch (laparoskopisch);0;0;1
5-661.55;Salpingektomie: Partiell: Vaginal;0;0;1
5-661.60;Salpingektomie: Total: Offen chirurgisch (abdominal);0;0;1
5-661.61;Salpingektomie: Total: Vaginal, laparoskopisch assistiert;0;0;1
5-661.62;Salpingektomie: Total: Endoskopisch (laparoskopisch);0;0;1
5-661.63;Salpingektomie: Total: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-661.65;Salpingektomie: Total: Vaginal;0;0;1
5-661.6x;Salpingektomie: Total: Sonstige;0;0;1
5-663.00;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Elektrokoagulation: Offen chirurgisch (abdominal);0;0;1
5-663.02;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Elektrokoagulation: Endoskopisch (laparoskopisch);0;0;1
5-663.10;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Anbringen von Clips: Offen chirurgisch (abdominal);0;0;1
5-663.20;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Anbringen von "Fallopian rings": Offen chirurgisch (abdominal);0;0;1
5-663.30;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Fimbriektomie: Offen chirurgisch (abdominal);0;0;1
5-663.40;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Salpingektomie, partiell: Offen chirurgisch (abdominal);0;0;1
5-663.50;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Unterbindung mit Durchtrennung oder Destruktion: Offen chirurgisch (abdominal);0;0;1
5-663.52;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Unterbindung mit Durchtrennung oder Destruktion: Endoskopisch (laparoskopisch);0;0;1
5-663.x0;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Sonstige: Offen chirurgisch (abdominal);0;0;1
5-665.40;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina: Exzision: Offen chirurgisch (abdominal);0;0;1
5-665.42;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina: Exzision: Endoskopisch (laparoskopisch);0;0;1
5-665.45;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina: Exzision: Vaginal;0;0;1
5-665.50;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina: Destruktion: Offen chirurgisch (abdominal);0;0;1
5-665.52;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina: Destruktion: Endoskopisch (laparoskopisch);0;0;1
5-666.82;Plastische Rekonstruktion der Tuba uterina: Tubostomie: Endoskopisch (laparoskopisch);0;0;1
5-666.92;Plastische Rekonstruktion der Tuba uterina: Fimbrioplastik: Endoskopisch (laparoskopisch);0;0;1
5-667.1;Insufflation der Tubae uterinae: Chromopertubation;0;0;1
5-670;Dilatation des Zervikalkanals;0;0;1
5-671.0;Konisation der Cervix uteri: Konisation;0;0;1
5-671.1;Konisation der Cervix uteri: Rekonisation;0;0;1
5-672.0;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri: Exzision;0;0;1
5-672.11;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri: Destruktion: Elektrokoagulation;0;0;1
5-672.12;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri: Destruktion: Laserkoagulation;0;0;1
5-673;Amputation der Cervix uteri;0;0;1
5-674.0;Rekonstruktion der Cervix uteri in der Gravidität: Cerclage;0;0;1
5-674.1;Rekonstruktion der Cervix uteri in der Gravidität: Muttermundverschluss;0;0;1
5-675.0;Andere Rekonstruktion der Cervix uteri: Naht (nach Verletzung);0;0;1
5-675.2;Andere Rekonstruktion der Cervix uteri: Portioplastik;0;0;1
5-679.0;Andere Operationen an der Cervix uteri: Entfernung von Cerclagematerial;0;0;1
5-681.01;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision von Endometriumsynechien: Hysteroskopisch;0;0;1
5-681.11;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision eines kongenitalen Septums: Hysteroskopisch ohne Kontrolle;0;0;1
5-681.12;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision eines kongenitalen Septums: Hysteroskopisch, laparoskopisch assistiert;0;0;1
5-681.20;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Offen chirurgisch (abdominal);0;0;1
5-681.21;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Vaginal, laparoskopisch assistiert;0;0;1
5-681.22;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Endoskopisch (laparoskopisch);0;0;1
5-681.23;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Hysteroskopisch;0;0;1
5-681.24;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-681.26;Exzision und Destruktion von erkranktem Gewebe des Uterus: Enukleation eines Myoms: Vaginal;0;0;1
5-681.30;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision sonstigen erkrankten Gewebes des Uterus: Offen chirurgisch (abdominal);0;0;1
5-681.32;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision sonstigen erkrankten Gewebes des Uterus: Endoskopisch (laparoskopisch);0;0;1
5-681.33;Exzision und Destruktion von erkranktem Gewebe des Uterus: Exzision sonstigen erkrankten Gewebes des Uterus: Hysteroskopisch;0;0;1
5-681.4;Exzision und Destruktion von erkranktem Gewebe des Uterus: Morcellieren des Uterus als Vorbereitung zur Uterusexstirpation;0;0;1
5-681.50;Exzision und Destruktion von erkranktem Gewebe des Uterus: Endometriumablation: Ablation durch Rollerball und/oder Schlingenresektion;0;0;1
5-681.52;Exzision und Destruktion von erkranktem Gewebe des Uterus: Endometriumablation: Ablation durch Heißwasserballon;0;0;1
5-681.53;Exzision und Destruktion von erkranktem Gewebe des Uterus: Endometriumablation: Hochfrequenzablation;0;0;1
5-681.60;Exzision und Destruktion von erkranktem Gewebe des Uterus: Destruktion: Elektrokoagulation;0;0;1
5-682.00;Subtotale Uterusexstirpation: Suprazervikal: Offen chirurgisch (abdominal);0;0;1
5-682.01;Subtotale Uterusexstirpation: Suprazervikal: Vaginal, laparoskopisch assistiert;0;0;1
5-682.02;Subtotale Uterusexstirpation: Suprazervikal: Endoskopisch (laparoskopisch);0;0;1
5-682.03;Subtotale Uterusexstirpation: Suprazervikal: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-682.05;Subtotale Uterusexstirpation: Suprazervikal: Vaginal;0;0;1
5-682.10;Subtotale Uterusexstirpation: Supravaginal: Offen chirurgisch (abdominal);0;0;1
5-682.12;Subtotale Uterusexstirpation: Supravaginal: Endoskopisch (laparoskopisch);0;0;1
5-682.x0;Subtotale Uterusexstirpation: Sonstige: Offen chirurgisch (abdominal);0;0;1
5-682.x5;Subtotale Uterusexstirpation: Sonstige: Vaginal;0;0;1
5-683.00;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Offen chirurgisch (abdominal);0;0;1
5-683.01;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Vaginal;0;0;1
5-683.02;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Vaginal, laparoskopisch assistiert;0;0;1
5-683.03;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Endoskopisch (laparoskopisch);0;0;1
5-683.04;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-683.05;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Umsteigen vaginal - offen chirurgisch;0;0;1
5-683.10;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Offen chirurgisch (abdominal);0;0;1
5-683.11;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Vaginal;0;0;1
5-683.12;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Vaginal, laparoskopisch assistiert;0;0;1
5-683.13;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Endoskopisch (laparoskopisch);0;0;1
5-683.14;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-683.20;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Offen chirurgisch (abdominal);0;0;1
5-683.21;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Vaginal;0;0;1
5-683.22;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Vaginal, laparoskopisch assistiert;0;0;1
5-683.23;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Endoskopisch (laparoskopisch);0;0;1
5-683.24;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-683.25;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Umsteigen vaginal - offen chirurgisch;0;0;1
5-683.3;Uterusexstirpation [Hysterektomie]: Mit ausgedehnter retroperitonealer Präparation;0;0;1
5-684.1;Zervixstumpfexstirpation: Vaginal;0;0;1
5-685.00;Radikale Uterusexstirpation: Ohne Lymphadenektomie: Offen chirurgisch (abdominal);0;0;1
5-685.01;Radikale Uterusexstirpation: Ohne Lymphadenektomie: Vaginal;0;0;1
5-685.02;Radikale Uterusexstirpation: Ohne Lymphadenektomie: Vaginal, laparoskopisch assistiert;0;0;1
5-685.1;Radikale Uterusexstirpation: Mit pelviner Lymphadenektomie;0;0;1
