IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
8-137.02;Einlegen, Wechsel und Entfernung einer Ureterschiene [Ureterkatheter]: Einlegen: Über ein Stoma;0;0;1
8-137.10;Einlegen, Wechsel und Entfernung einer Ureterschiene [Ureterkatheter]: Wechsel: Transurethral;0;0;1
8-137.11;Einlegen, Wechsel und Entfernung einer Ureterschiene [Ureterkatheter]: Wechsel: Perkutan-transrenal;0;0;1
8-137.12;Einlegen, Wechsel und Entfernung einer Ureterschiene [Ureterkatheter]: Wechsel: Über ein Stoma;0;0;1
8-137.2;Einlegen, Wechsel und Entfernung einer Ureterschiene [Ureterkatheter]: Entfernung;0;0;1
8-138.0;Wechsel und Entfernung eines Nephrostomiekatheters: Wechsel ohne operative Dilatation;0;0;1
8-138.1;Wechsel und Entfernung eines Nephrostomiekatheters: Entfernung;0;0;1
8-139.x;Andere Manipulationen am Harntrakt: Sonstige;0;0;1
8-148.x;Therapeutische Drainage von anderen Organen und Geweben: Sonstige;0;0;1
8-149.0;Andere therapeutische Katheterisierung und Kanüleneinlage: Therapeutische Sondierung der Tränenwege;0;0;1
8-149.3;Andere therapeutische Katheterisierung und Kanüleneinlage: Therapeutische Sondierung der Tränenwege mit Intubation;0;0;1
8-149.x;Andere therapeutische Katheterisierung und Kanüleneinlage: Sonstige;0;0;1
8-151.2;Therapeutische perkutane Punktion des Zentralnervensystems und des Auges: Ventrikelshunt;0;0;1
8-151.4;Therapeutische perkutane Punktion des Zentralnervensystems und des Auges: Lumbalpunktion;0;0;1
8-152.1;Therapeutische perkutane Punktion von Organen des Thorax: Pleurahöhle;0;0;1
8-153;Therapeutische perkutane Punktion der Bauchhöhle;0;0;1
8-158.0;Therapeutische perkutane Punktion eines Gelenkes: Humeroglenoidalgelenk;0;0;1
8-158.4;Therapeutische perkutane Punktion eines Gelenkes: Humeroulnargelenk;0;0;1
8-158.5;Therapeutische perkutane Punktion eines Gelenkes: Proximales Radioulnargelenk;0;0;1
8-158.7;Therapeutische perkutane Punktion eines Gelenkes: Handgelenk;0;0;1
8-158.b;Therapeutische perkutane Punktion eines Gelenkes: Karpometakarpalgelenk;0;0;1
8-158.c;Therapeutische perkutane Punktion eines Gelenkes: Metakarpophalangealgelenk;0;0;1
8-158.d;Therapeutische perkutane Punktion eines Gelenkes: Interphalangealgelenk;0;0;1
8-158.h;Therapeutische perkutane Punktion eines Gelenkes: Kniegelenk;0;0;1
8-158.k;Therapeutische perkutane Punktion eines Gelenkes: Oberes Sprunggelenk;0;0;1
8-158.m;Therapeutische perkutane Punktion eines Gelenkes: Unteres Sprunggelenk;0;0;1
8-158.q;Therapeutische perkutane Punktion eines Gelenkes: Metatarsophalangealgelenk;0;0;1
8-158.t;Therapeutische perkutane Punktion eines Gelenkes: Gelenke Wirbelsäule und Rippen;0;0;1
8-159.2;Andere therapeutische perkutane Punktion: Therapeutische perkutane Punktion einer Lymphozele;0;0;1
8-159.x;Andere therapeutische perkutane Punktion: Sonstige;0;0;1
8-170.1;Therapeutische Spülung (Lavage) des Auges: Tränenwege;0;0;1
8-171.0;Therapeutische Spülung (Lavage) des Ohres: Äußerer Gehörgang;0;0;1
8-179.0;Andere therapeutische Spülungen: Therapeutische Spülung über liegenden intraperitonealen Katheter;0;0;1
8-179.x;Andere therapeutische Spülungen: Sonstige;0;0;1
8-179.y;Andere therapeutische Spülungen: N.n.bez.;0;0;1
8-190.20;Spezielle Verbandstechniken: Kontinuierliche Sogbehandlung mit Pumpensystem bei einer Vakuumtherapie: Bis 7 Tage;0;0;1
8-190.21;Spezielle Verbandstechniken: Kontinuierliche Sogbehandlung mit Pumpensystem bei einer Vakuumtherapie: 8 bis 14 Tage;0;0;1
8-191.00;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Feuchtverband mit antiseptischer Lösung: Ohne Debridement-Bad;0;0;1
8-191.01;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Feuchtverband mit antiseptischer Lösung: Mit Debridement-Bad;0;0;1
8-191.10;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Fettgazeverband: Ohne Debridement-Bad;0;0;1
8-191.11;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Fettgazeverband: Mit Debridement-Bad;0;0;1
8-191.20;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Fettgazeverband mit antiseptischen Salben: Ohne Debridement-Bad;0;0;1
8-191.21;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Fettgazeverband mit antiseptischen Salben: Mit Debridement-Bad;0;0;1
8-191.5;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Hydrokolloidverband;0;0;1
8-191.x;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: Sonstige;0;0;1
8-191.y;Verband bei großflächigen und schwerwiegenden Hauterkrankungen: N.n.bez.;0;0;1
8-192.0f;Entfernung von erkranktem Gewebe an Haut und Unterhaut ohne Anästhesie (im Rahmen eines Verbandwechsels) bei Vorliegen einer Wunde: Kleinflächig: Unterschenkel;0;0;1
8-192.0g;Entfernung von erkranktem Gewebe an Haut und Unterhaut ohne Anästhesie (im Rahmen eines Verbandwechsels) bei Vorliegen einer Wunde: Kleinflächig: Fuß;0;0;1
8-192.14;Entfernung von erkranktem Gewebe an Haut und Unterhaut ohne Anästhesie (im Rahmen eines Verbandwechsels) bei Vorliegen einer Wunde: Großflächig: Sonstige Teile Kopf;0;0;1
8-192.1f;Entfernung von erkranktem Gewebe an Haut und Unterhaut ohne Anästhesie (im Rahmen eines Verbandwechsels) bei Vorliegen einer Wunde: Großflächig: Unterschenkel;0;0;1
8-192.1g;Entfernung von erkranktem Gewebe an Haut und Unterhaut ohne Anästhesie (im Rahmen eines Verbandwechsels) bei Vorliegen einer Wunde: Großflächig: Fuß;0;0;1
8-200.5;Geschlossene Reposition einer Fraktur ohne Osteosynthese: Radiusschaft;0;0;1
8-221.2;Herstellung und Anpassung von Gesichtsepithesen mit Implantat-Fixation: Nase;0;0;1
8-390.2;Lagerungsbehandlung: Lagerung im Schlingentisch;0;0;1
8-390.x;Lagerungsbehandlung: Sonstige;0;0;1
8-510.0;Manipulation am Fetus vor der Geburt: Äußere Wendung;0;0;1
8-510.1;Manipulation am Fetus vor der Geburt: Misslungene äußere Wendung;0;0;1
8-522.30;Hochvoltstrahlentherapie: Linearbeschleuniger bis zu 6 MeV Photonen oder schnelle Elektronen, bis zu 2 Bestrahlungsfelder: Ohne bildgestützte Einstellung;0;0;1
8-522.60;Hochvoltstrahlentherapie: Linearbeschleuniger mehr als 6 MeV Photonen oder schnelle Elektronen, bis zu 2 Bestrahlungsfelder: Ohne bildgestützte Einstellung;0;0;1
8-522.90;Hochvoltstrahlentherapie: Linearbeschleuniger, intensitätsmodulierte Radiotherapie: Ohne bildgestützte Einstellung;0;0;1
8-522.91;Hochvoltstrahlentherapie: Linearbeschleuniger, intensitätsmodulierte Radiotherapie: Mit bildgestützter Einstellung;0;0;1
8-522.a0;Hochvoltstrahlentherapie: Linearbeschleuniger bis zu 6 MeV Photonen oder schnelle Elektronen, mehr als 2 Bestrahlungsfelder: Ohne bildgestützte Einstellung;0;0;1
8-522.b0;Hochvoltstrahlentherapie: Linearbeschleuniger bis zu 6 MeV Photonen oder schnelle Elektronen, 3D-geplante Bestrahlung: Ohne bildgestützte Einstellung;0;0;1
8-522.b1;Hochvoltstrahlentherapie: Linearbeschleuniger bis zu 6 MeV Photonen oder schnelle Elektronen, 3D-geplante Bestrahlung: Mit bildgestützter Einstellung;0;0;1
8-522.c0;Hochvoltstrahlentherapie: Linearbeschleuniger mehr als 6 MeV Photonen oder schnelle Elektronen, mehr als 2 Bestrahlungsfelder: Ohne bildgestützte Einstellung;0;0;1
8-522.d0;Hochvoltstrahlentherapie: Linearbeschleuniger mehr als 6 MeV Photonen oder schnelle Elektronen, 3D-geplante Bestrahlung: Ohne bildgestützte Einstellung;0;0;1
8-522.d1;Hochvoltstrahlentherapie: Linearbeschleuniger mehr als 6 MeV Photonen oder schnelle Elektronen, 3D-geplante Bestrahlung: Mit bildgestützter Einstellung;0;0;1
8-523.00;Andere Hochvoltstrahlentherapie: Stereotaktische Bestrahlung, einzeitig: Zerebral;0;0;1
8-523.10;Andere Hochvoltstrahlentherapie: Stereotaktische Bestrahlung, fraktioniert: Zerebral;0;0;1
8-523.11;Andere Hochvoltstrahlentherapie: Stereotaktische Bestrahlung, fraktioniert: Extrazerebral;0;0;1
8-524.1;Brachytherapie mit umschlossenen Radionukliden: Intravaginal;0;0;1
8-524.2;Brachytherapie mit umschlossenen Radionukliden: Intrauterin und intravaginal, kombiniert;0;0;1
8-525.12;Sonstige Brachytherapie mit umschlossenen Radionukliden: Interstitielle Brachytherapie mit Volumenimplantation von entfernbaren Strahlern in mehreren Ebenen: Hohe Dosisleistung;0;0;1
8-525.21;Sonstige Brachytherapie mit umschlossenen Radionukliden: Interstitielle Brachytherapie mit Implantation von permanenten Strahlern: Mehr als 10 Quellen;0;0;1
8-527.0;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Fixationsvorrichtung, einfach;0;0;1
8-527.1;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Fixationsvorrichtung, mittlerer Schwierigkeitsgrad;0;0;1
8-527.2;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Fixationsvorrichtung, komplex;0;0;1
8-527.6;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Behandlungshilfen;0;0;1
8-527.7;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Anbringen eines Stereotaxieringes;0;0;1
8-527.8;Konstruktion und Anpassung von Fixations- und Behandlungshilfen bei Strahlentherapie: Individuelle Blöcke oder Viellamellenkollimator (MLC);0;0;1
8-528.6;Bestrahlungssimulation für externe Bestrahlung und Brachytherapie: CT-gesteuerte Simulation für die externe Bestrahlung;0;0;1
8-528.8;Bestrahlungssimulation für externe Bestrahlung und Brachytherapie: Feldfestlegung mit Simulator, ohne 3D-Plan;0;0;1
8-528.9;Bestrahlungssimulation für externe Bestrahlung und Brachytherapie: Feldfestlegung mit Simulator, mit 3D-Plan;0;0;1
8-529.3;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung für die intensitätsmodulierte Radiotherapie;0;0;1
8-529.4;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung mit Fusion von CT- und MRT-Bildern;0;0;1
8-529.5;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung für die Brachytherapie, mittel;0;0;1
8-529.6;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung für die Brachytherapie, komplex;0;0;1
8-529.7;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung ohne individuelle Dosisplanung;0;0;1
8-529.8;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Bestrahlungsplanung für perkutane Bestrahlung, mit individueller Dosisplanung;0;0;1
8-529.x;Bestrahlungsplanung für perkutane Bestrahlung und Brachytherapie: Sonstige;0;0;1
8-52a.01;Protonentherapie: Bis zu 2 Bestrahlungsfelder: Mit bildgestützter Einstellung;0;0;1
8-530.1;Therapie mit offenen Radionukliden: Therapie mit offenen Radionukliden bei Knochenmetastasen;0;0;1
8-530.3;Therapie mit offenen Radionukliden: Instillation von offenen Radionukliden in Gelenke;0;0;1
8-541.0;Instillation von und lokoregionale Therapie mit zytotoxischen Materialien und Immunmodulatoren: Intrathekal;0;0;1
8-541.1;Instillation von und lokoregionale Therapie mit zytotoxischen Materialien und Immunmodulatoren: Intrazerebral;0;0;1
8-541.4;Instillation von und lokoregionale Therapie mit zytotoxischen Materialien und Immunmodulatoren: In die Harnblase;0;0;1
8-541.x;Instillation von und lokoregionale Therapie mit zytotoxischen Materialien und Immunmodulatoren: Sonstige;0;0;1
8-542.11;Nicht komplexe Chemotherapie: 1 Tag: 1 Medikament;0;0;1
8-542.12;Nicht komplexe Chemotherapie: 1 Tag: 2 Medikamente;0;0;1
8-542.13;Nicht komplexe Chemotherapie: 1 Tag: 3 Medikamente;0;0;1
8-542.14;Nicht komplexe Chemotherapie: 1 Tag: 4 Medikamente und mehr;0;0;1
8-542.21;Nicht komplexe Chemotherapie: 2 Tage: 1 Medikament;0;0;1
8-542.22;Nicht komplexe Chemotherapie: 2 Tage: 2 Medikamente;0;0;1
8-542.23;Nicht komplexe Chemotherapie: 2 Tage: 3 Medikamente;0;0;1
8-542.24;Nicht komplexe Chemotherapie: 2 Tage: 4 Medikamente und mehr;0;0;1
8-542.31;Nicht komplexe Chemotherapie: 3 Tage: 1 Medikament;0;0;1
8-542.32;Nicht komplexe Chemotherapie: 3 Tage: 2 Medikamente;0;0;1
8-542.33;Nicht komplexe Chemotherapie: 3 Tage: 3 Medikamente;0;0;1
8-542.34;Nicht komplexe Chemotherapie: 3 Tage: 4 Medikamente und mehr;0;0;1
8-542.41;Nicht komplexe Chemotherapie: 4 Tage: 1 Medikament;0;0;1
8-542.42;Nicht komplexe Chemotherapie: 4 Tage: 2 Medikamente;0;0;1
8-542.43;Nicht komplexe Chemotherapie: 4 Tage: 3 Medikamente;0;0;1
8-542.51;Nicht komplexe Chemotherapie: 5 Tage: 1 Medikament;0;0;1
8-542.52;Nicht komplexe Chemotherapie: 5 Tage: 2 Medikamente;0;0;1
8-542.61;Nicht komplexe Chemotherapie: 6 Tage: 1 Medikament;0;0;1
8-542.62;Nicht komplexe Chemotherapie: 6 Tage: 2 Medikamente;0;0;1
8-542.71;Nicht komplexe Chemotherapie: 7 Tage: 1 Medikament;0;0;1
8-542.72;Nicht komplexe Chemotherapie: 7 Tage: 2 Medikamente;0;0;1
8-542.81;Nicht komplexe Chemotherapie: 8 Tage: 1 Medikament;0;0;1
8-542.82;Nicht komplexe Chemotherapie: 8 Tage: 2 Medikamente;0;0;1
8-542.91;Nicht komplexe Chemotherapie: 9 Tage und mehr: 1 Medikament;0;0;1
8-542.92;Nicht komplexe Chemotherapie: 9 Tage und mehr: 2 Medikamente;0;0;1
8-543.11;Mittelgradig komplexe und intensive Blockchemotherapie: 1 Tag: 1 Medikament;0;0;1
8-543.12;Mittelgradig komplexe und intensive Blockchemotherapie: 1 Tag: 2 Medikamente;0;0;1
8-543.13;Mittelgradig komplexe und intensive Blockchemotherapie: 1 Tag: 3 Medikamente;0;0;1
8-543.14;Mittelgradig komplexe und intensive Blockchemotherapie: 1 Tag: 4 Medikamente;0;0;1
8-543.21;Mittelgradig komplexe und intensive Blockchemotherapie: 2 Tage: 1 Medikament;0;0;1
8-543.22;Mittelgradig komplexe und intensive Blockchemotherapie: 2 Tage: 2 Medikamente;0;0;1
8-543.23;Mittelgradig komplexe und intensive Blockchemotherapie: 2 Tage: 3 Medikamente;0;0;1
8-543.24;Mittelgradig komplexe und intensive Blockchemotherapie: 2 Tage: 4 Medikamente;0;0;1
8-543.31;Mittelgradig komplexe und intensive Blockchemotherapie: 3 Tage: 1 Medikament;0;0;1
8-543.32;Mittelgradig komplexe und intensive Blockchemotherapie: 3 Tage: 2 Medikamente;0;0;1
8-543.33;Mittelgradig komplexe und intensive Blockchemotherapie: 3 Tage: 3 Medikamente;0;0;1
8-543.34;Mittelgradig komplexe und intensive Blockchemotherapie: 3 Tage: 4 Medikamente;0;0;1
8-543.35;Mittelgradig komplexe und intensive Blockchemotherapie: 3 Tage: 5 Medikamente;0;0;1
8-543.42;Mittelgradig komplexe und intensive Blockchemotherapie: 4 Tage: 2 Medikamente;0;0;1
8-543.51;Mittelgradig komplexe und intensive Blockchemotherapie: 5 Tage: 1 Medikament;0;0;1
8-543.52;Mittelgradig komplexe und intensive Blockchemotherapie: 5 Tage: 2 Medikamente;0;0;1
8-543.53;Mittelgradig komplexe und intensive Blockchemotherapie: 5 Tage: 3 Medikamente;0;0;1
8-544.0;Hochgradig komplexe und intensive Blockchemotherapie: Ein Chemotherapieblock während eines stationären Aufenthaltes;0;0;1
8-547.0;Andere Immuntherapie: Mit nicht modifizierten Antikörpern;0;0;1
8-547.1;Andere Immuntherapie: Mit modifizierten Antikörpern;0;0;1
8-547.2;Andere Immuntherapie: Mit Immunmodulatoren;0;0;1
8-547.30;Andere Immuntherapie: Immunsuppression: Intravenös;0;0;1
8-547.31;Andere Immuntherapie: Immunsuppression: Sonstige Applikationsform;0;0;1
8-547.x;Andere Immuntherapie: Sonstige;0;0;1
8-547.y;Andere Immuntherapie: N.n.bez.;0;0;1
8-548.0;Hochaktive antiretrovirale Therapie [HAART]: Mit 2 bis 4 Einzelsubstanzen;0;0;1
8-550.1;Geriatrische frührehabilitative Komplexbehandlung: Mindestens 14 Behandlungstage und 20 Therapieeinheiten;0;0;1
8-560.0;Lichttherapie: Selektive Ultraviolettphototherapie (SUP);0;0;1
8-560.1;Lichttherapie: Photochemotherapie (PUVA);0;0;1
8-560.3;Lichttherapie: Lichttherapie UVA 1;0;0;1
8-560.4;Lichttherapie: Photodynamische Therapie (PDT);0;0;1
8-560.5;Lichttherapie: Solephototherapie;0;0;1
8-560.x;Lichttherapie: Sonstige;0;0;1
8-561.1;Funktionsorientierte physikalische Therapie: Funktionsorientierte physikalische Monotherapie;0;0;1
8-561.2;Funktionsorientierte physikalische Therapie: Kombinierte funktionsorientierte physikalische Therapie;0;0;1
8-563.0;Physikalisch-medizinische Komplexbehandlung: Bis zu 6 Behandlungstage;0;0;1
8-563.1;Physikalisch-medizinische Komplexbehandlung: Mindestens 7 bis höchstens 13 Behandlungstage;0;0;1
8-563.2;Physikalisch-medizinische Komplexbehandlung: Mindestens 14 Behandlungstage;0;0;1
8-600.0;Lokoregionale Hyperthermie im Rahmen einer onkologischen Therapie: Lokale (oberflächliche) Hyperthermie;0;0;1
8-600.1;Lokoregionale Hyperthermie im Rahmen einer onkologischen Therapie: Tiefenhyperthermie;0;0;1
8-601;Teilkörperhyperthermie im Rahmen einer onkologischen Therapie;0;0;1
8-602;Ganzkörperhyperthermie im Rahmen einer onkologischen Therapie;0;0;1
8-604;Computergestützte Planung einer Hyperthermie;0;0;1
8-631.0;Neurostimulation: Nachprogrammierung eines implantierten Neurostimulators zur Hirnstimulation;0;0;1
8-631.10;Neurostimulation: Nachprogrammierung eines implantierten Neurostimulators zur Rückenmarkstimulation: Ohne pharmakologische Anpassung;0;0;1
8-631.20;Neurostimulation: Nachprogrammierung eines implantierten Neurostimulators zur peripheren Nervenstimulation: Ohne pharmakologische Anpassung;0;0;1
8-640.0;Externe elektrische Defibrillation (Kardioversion) des Herzrhythmus: Synchronisiert (Kardioversion);0;0;1
8-650;Elektrotherapie;0;0;1
8-700.x;Offenhalten der oberen Atemwege: Sonstige;0;0;1
8-701;Einfache endotracheale Intubation;0;0;1
8-706;Anlegen einer Maske zur maschinellen Beatmung;0;0;1
8-716.0;Einstellung einer häuslichen maschinellen Beatmung: Ersteinstellung;0;0;1
8-716.1;Einstellung einer häuslichen maschinellen Beatmung: Kontrolle oder Optimierung einer früher eingeleiteten häuslichen Beatmung;0;0;1
8-717.0;Einstellung einer nasalen oder oronasalen Überdrucktherapie bei schlafbezogenen Atemstörungen: Ersteinstellung;0;0;1
8-717.1;Einstellung einer nasalen oder oronasalen Überdrucktherapie bei schlafbezogenen Atemstörungen: Kontrolle oder Optimierung einer früher eingeleiteten nasalen oder oronasalen Überdrucktherapie;0;0;1
8-721.0;Hyperbare Oxygenation [HBO]: Behandlungsdauer bis 145 Minuten ohne Intensivüberwachung;0;0;1
8-800.0;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Vollblut, 1-5 TE;0;0;1
8-800.60;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Patientenbezogene Thrombozytenkonzentrate: 1 patientenbezogenes Thrombozytenkonzentrat;0;0;1
8-800.62;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Patientenbezogene Thrombozytenkonzentrate: 3 bis unter 5 patientenbezogene Thrombozytenkonzentrate;0;0;1
8-800.c0;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Erythrozytenkonzentrat: 1 TE bis unter 6 TE;0;0;1
8-800.c1;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Erythrozytenkonzentrat: 6 TE bis unter 11 TE;0;0;1
8-800.c2;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Erythrozytenkonzentrat: 11 TE bis unter 16 TE;0;0;1
8-800.c3;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Erythrozytenkonzentrat: 16 TE bis unter 24 TE;0;0;1
8-800.c4;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Erythrozytenkonzentrat: 24 TE bis unter 32 TE;0;0;1
8-800.f0;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 1 Apherese-Thrombozytenkonzentrat;0;0;1
8-800.f1;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 2 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.f2;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 3 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.f3;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 4 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.f4;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 5 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.f5;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 6 bis unter 8 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.f6;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Apherese-Thrombozytenkonzentrat: 8 bis unter 10 Apherese-Thrombozytenkonzentrate;0;0;1
8-800.g0;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 1 Thrombozytenkonzentrat;0;0;1
8-800.g1;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 2 Thrombozytenkonzentrate;0;0;1
8-800.g2;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 3 Thrombozytenkonzentrate;0;0;1
8-800.g3;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 4 Thrombozytenkonzentrate;0;0;1
8-800.g4;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 5 Thrombozytenkonzentrate;0;0;1
8-800.g5;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 6 bis unter 8 Thrombozytenkonzentrate;0;0;1
8-800.g6;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 8 bis unter 10 Thrombozytenkonzentrate;0;0;1
8-800.g7;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Thrombozytenkonzentrat: 10 bis unter 12 Thrombozytenkonzentrate;0;0;1
8-800.x;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: Sonstige;0;0;1
8-800.y;Transfusion von Vollblut, Erythrozytenkonzentrat und Thrombozytenkonzentrat: N.n.bez.;0;0;1
8-801;Austauschtransfusion;0;0;1
8-802.40;Transfusion von Leukozyten: Lymphozyten vom gleichen Spender nach Transplantation von hämatopoetischen Stammzellen: Ohne In-vitro-Aufbereitung;0;0;1
8-802.41;Transfusion von Leukozyten: Lymphozyten vom gleichen Spender nach Transplantation von hämatopoetischen Stammzellen: Mit In-vitro-Aufbereitung;0;0;1
8-802.52;Transfusion von Leukozyten: Leukozyten nach Ex-vivo-Kultur: Dendritische Zellen;0;0;1
8-803.0;Gewinnung und Transfusion von Eigenblut: Eigenblutspende;0;0;1
8-803.x;Gewinnung und Transfusion von Eigenblut: Sonstige;0;0;1
8-810.h3;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: C1-Esteraseinhibitor: 500 Einheiten bis unter 1.000 Einheiten;0;0;1
8-810.w1;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 5 g bis unter 10 g;0;0;1
8-810.w2;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 10 g bis unter 15 g;0;0;1
8-810.w3;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 15 g bis unter 25 g;0;0;1
8-810.w4;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 25 g bis unter 35 g;0;0;1
8-810.w5;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 35 g bis unter 45 g;0;0;1
8-810.w6;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 45 g bis unter 55 g;0;0;1
8-810.w7;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 55 g bis unter 65 g;0;0;1
8-810.w8;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 65 g bis unter 75 g;0;0;1
8-810.w9;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 75 g bis unter 85 g;0;0;1
8-810.wa;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 85 g bis unter 105 g;0;0;1
8-810.wb;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 105 g bis unter 125 g;0;0;1
8-810.wc;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 125 g bis unter 145 g;0;0;1
8-810.wd;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 145 g bis unter 165 g;0;0;1
8-810.we;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 165 g bis unter 185 g;0;0;1
8-810.wf;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 185 g bis unter 205 g;0;0;1
8-810.wg;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 205 g bis unter 225 g;0;0;1
8-810.wh;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 225 g bis unter 245 g;0;0;1
8-810.wj;Transfusion von Plasmabestandteilen und gentechnisch hergestellten Plasmaproteinen: Human-Immunglobulin, polyvalent: 245 g bis unter 285 g;0;0;1
