ID_MDC;ID_Partition;ID_DRG;ID_Text;ID_BA_Kalkuliert
04 ;M;E71B;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, mit Bronchoskopie oder bestimmter Lungenbiopsie oder mit endoskopischer Biopsie am Respirationstrakt, mit Chemotherapie;0
04 ;M;E71C;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie, mit endoskopischer Biopsie am Respirationstrakt, ohne Chemotherapie;0
04 ;M;E71D;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie, ohne endoskopische Biopsie am Respirationstrakt;0
04 ;M;E73A;Pleuraerguss mit äußerst schweren CC;0
04 ;M;E73B;Pleuraerguss ohne äußerst schwere CC;0
04 ;M;E74Z;Interstitielle Lungenerkrankung;0
04 ;M;E75A;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter < 16 Jahre;0
04 ;M;E75B;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter > 15 Jahre;0
04 ;M;E75C;Andere Krankheiten der Atmungsorgane ohne äußerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose;0
04 ;M;E76B;Tuberkulose bis 14 Belegungstage mit äußerst schweren oder schweren CC;0
04 ;M;E76C;Tuberkulose bis 14 Belegungstage ohne äußerst schwere oder schwere CC oder Pneumothorax;0
04 ;M;E77A;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit intensivmedizinischer Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
04 ;M;E77B;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit komplizierender Konstellation oder hochkomplexer Diagnose oder kompl. Diagn. bei Z.n. Organtransplantation oder intensivmedizinischer Komplexbehandlung > 196 / - / - Aufwandspunkte;0
04 ;M;E77C;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane ohne kompliz. Konst., ohne hochkomplexe Diagnose, ohne kompl. Diagn. bei Z.n. Organtransplantation, ohne intensivmed. Komplexbeh. > 196 / - / - Aufwandsp., mit schwersten oder äuß. schw. CC;0
04 ;M;E77D;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane mit Komplexbehandlung bei isolationspflichtigen Erregern oder angeborenem Fehlbildungssyndrom oder bestimmter hochaufwendiger Behandlung oder Alter < 10 Jahre;0
04 ;M;E77E;Bestimmte andere Infektionen und Entzündungen der Atmungsorgane, Alter > 9 Jahre;0
04 ;M;E78Z;Kontrolle oder Optimierung einer bestehenden häuslichen Beatmung, bis 2 Belegungstage;0
04 ;M;E79A;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag oder mit äußerst schweren CC mit bestimmten Infektionen oder Entzündungen;0
04 ;M;E79B;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, bei Para- / Tetraplegie oder mit bestimmter mäßig aufwendiger Behandlung;0
04 ;M;E79C;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, außer bei Para- / Tetraplegie, ohne bestimmte mäßig aufwendige Behandlung, Alter < 1 Jahr;0
04 ;M;E79D;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, außer bei Para- / Tetraplegie, ohne bestimmte mäßig aufwendige Behandlung, Alter > 0 Jahre;0
05 ;O;F01A;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation oder Defibrillator mit kompliz. Faktoren oder myokardstimulierendes System oder aufwendige Sondenentf. mit kompliz. Faktoren oder Zwei-Kammer-Stimulation mit kompliz. Faktoren;0
05 ;O;F01B;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation mit komplizierenden Faktoren oder neurologische Komplexbehandlung des akuten Schlaganfalls mehr als 24 Stunden mit komplizierenden Faktoren;0
05 ;O;F01C;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne komplizierende Faktoren;0
05 ;O;F01D;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer- oder Ein-Kammer-Stimulation mit äuß. schw. CC oder Ein-Kammer-Stimulation mit zusätzlichem Herz- oder Gefäßeingriff oder mit IntK > 392 / 368 / - Aufwandspunkte oder best. Sondenentfernung;0
05 ;O;F01E;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation oder aufwendige Sondenentfernung oder Implantation eines Drucksensors in die Pulmonalarterie;0
05 ;O;F01F;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne IntK > 392 / 368 / - Aufwandspunkte, ohne äußerst schwere CC, ohne aufw. Sondenentfernung, ohne Implantation eines Drucksensors;0
05 ;O;F02A;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Drei-Kammer-Stimulation;0
05 ;O;F02B;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Ein-Kammer-Stimulation;0
05 ;O;F03A;Herzklappeneingriff mit Herz-Lungen-Maschine, mit komplizierender Konstellation oder bestimmter Zweifacheingriff;0
05 ;O;F03B;Herzklappeneingriff mit Herz-Lungen-Maschine, mit Dreifacheingriff oder Alter < 1 Jahr oder Eingriff in tiefer Hypothermie oder IntK > 392 / 368 / - Aufwandspunkte oder pulmonaler Endarteriektomie oder bestimmter komplizierender Konstellation;0
05 ;O;F03C;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompl. Konst., Alter > 0 Jahre, ohne Eingr. in tiefer Hypothermie, ohne IntK > 392 / 368 / - Punkte, ohne pulm. Endarteriektomie, mit Zweifacheingriff oder bei angeb. Herzfehler, mit kompl. Eingriff;0
05 ;O;F03D;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter > 0 J., ohne Eingr. in tiefer Hypothermie, ohne IntK > 392 / 368 / - P., mit Zweifacheingr. od. kompl. Eingr. od. bei Endokarditis od. bei angeb. Herzfehler, Alter < 16 J.;0
05 ;O;F03E;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, ohne Eingriff in tiefer Hypothermie, ohne IntK > 392 / 368 / - P., Alter > 15 J., mit Zweifacheingr. od. kompl. Eingriff od. bei Endokarditis od. bei angeb. Herzfehler;0
05 ;O;F03F;Herzklappeneingr. mit Herz-Lungen-Maschine, ohne kompl. Konst., ohne Eingr. in tiefer Hypoth., ohne IntK > 392 / 368 / - P., ohne Dreifach- / Zweifacheingr., außer bei angeb. Herzfehler, ohne kompl. Eingr., außer bei Endokarditis, Alter > 15 J.;0
05 ;O;F05Z;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie;0
05 ;O;F06A;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder intensivmedizinischer Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
05 ;O;F06B;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / - Aufwandspunkte;0
05 ;O;F06C;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit kompl. Konstellation oder IntK > 392 / 368 / - P. oder Karotiseingriff oder bei Infarkt oder mit Reoperation oder mit invasiv. kardiolog. Diagnostik, mit intraoperativer Ablation;0
05 ;O;F06D;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne IntK > 392 / 368 / - Aufwandspunkte, ohne Karotiseingriff, mit invasiv. kardiolog. Diagnostik oder mit intraoperativer Ablation oder schwersten CC;0
05 ;O;F06E;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne IntK > 392 / 368 / - Aufwandspunkte, ohne Karotiseingriff, ohne invasiv. kardiolog. Diagnostik, ohne intraoperative Ablation, ohne schwerste CC;0
05 ;O;F07A;Andere Eingriffe mit Herz-Lungen-Maschine, Alter < 1 Jahr oder mit komplizierender Konstellation oder komplexer Operation oder intensivmedizinischer Komplexbehandlung > - / 368 /- Aufwandspunkte;0
05 ;O;F07B;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, mit Reoperation an Herz oder Perikard oder bestimmter komplizierender Konstellation, ohne komplexe Operation, ohne intensivmedizinische Komplexbehandlung > - / 368 /- Aufwandspunkte;0
05 ;O;F07C;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, ohne Reoperation an Herz oder Perikard, ohne komplizierende Konstellation, ohne komplexe Operation, ohne intensivmedizinische Komplexbehandlung > - / 368 /- Aufwandspunkte;0
05 ;O;F08A;Rekonstruktive Gefäßeingriffe mit komplizierender Konstellation oder komplexe Vakuumbehandlung oder thorakoabdominales Aneurysma oder komplexer Aorteneingriff;0
05 ;O;F08B;Rekonstruktive Gefäßeingriffe ohne kompliz. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma ohne komplexen Aorteneingriff, mit komplex. Eingr. m. Mehretagen- od. Aorteneingr. od. Re-OP od. best. Bypässen, mit äußerst schw. CC;0
05 ;O;F08C;Rekonstruktive Gefäßeingr. ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. ohne Mehretagen- od. Aorteneingr., ohne Reop., ohne best. Byp., mit äuß. schw. CC od. mit best. Aorteneingr.;0
05 ;O;F08D;Rekonstruktive Gefäßeingr. ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. mit Mehretagen- od. Aorteneingr. od. Reop. od. best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr.;0
05 ;O;F08E;Rekonstr. Gefäßeingr. ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit komplex. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reop., ohne best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr.;0
05 ;O;F08F;Rekonstruktive Gefäßeingriffe ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff;0
05 ;O;F09A;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter < 16 Jahre, mit komplizierender Konstellation oder Exzision am Vorhof;0
05 ;O;F09B;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne Exzision am Vorhof, mit äußerst schweren CC;0
05 ;O;F09C;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne Exzision am Vorhof, ohne äußerst schwere CC;0
05 ;O;F12A;Implantation eines Herzschrittmachers, Drei-Kammersystem mit äuß. schw. CC oder ablativ. Maßnahmen oder PTCA oder mit aufwendiger Sondenentfernung mit kompliz. Faktoren oder mit Revision eines Herzschrittm. oder AICD ohne Aggregatw. mit kompliz. Faktoren;0
05 ;O;F12B;Implantation eines Herzschrittmachers, Drei-Kammersystem ohne äußerst schwere CC, ohne ablative Maßnahme, ohne PTCA oder Implantation eines Herzschrittmachers ohne aufwendige Sondenentfernung mit komplizierenden Faktoren;0
05 ;O;F12C;Implantation eines Herzschrittmachers, Alter < 16 Jahre;0
05 ;O;F12D;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter > 15 Jahre, mit komplexem Eingriff;0
05 ;O;F12E;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne kompl. Eingr., Alter > 15 Jahre, mit äußerst schweren CC oder isolierter offen chirurgischer Sondenimplantation oder aufwendiger Sondenentfernung;0
05 ;O;F12F;Implantation eines Herzschrittmachers, Ein-Kammersystem, Alter > 15 Jahre, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen;0
05 ;O;F12G;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, ohne äußerst schwere CC, ohne isolierte offen chirurgische Sondenimplantation, ohne aufwendige Sondenentfernung;0
05 ;O;F12H;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, mit Implantation eines Ereignisrekorders;0
05 ;O;F12I;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders;0
05 ;O;F13A;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen;0
05 ;O;F13B;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe;0
05 ;O;F13C;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen ohne äußerst schwere CC;0
05 ;O;F14A;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit äußerst schweren CC;0
05 ;O;F14B;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe, ohne äußerst schwere CC;0
05 ;O;F15Z;Perkutane Koronarangioplastie mit komplizierender Konstellation mit komplexer Diagn. u. hochkompl. Intervention od. m. Angioplastie, Alt. < 16 J. oder inv. kardiolog. Diagnostik, mit kompliz. Konstellation od. Endokarditis, mehr als 2 Belegungstage;0
05 ;O;F17A;Wechsel eines Herzschrittmachers, Mehrkammersystem oder Alter < 16 Jahre;0
05 ;O;F17B;Wechsel eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre;0
05 ;O;F18A;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC, mit komplexem Eingriff oder mit aufwendiger Sondenentfernung;0
05 ;O;F18B;Revision Herzschrittmacher od. Kardioverter / Defibrillator (AICD) oh. Aggregatw., Alt. < 16 J. od. mit äuß. schw. CC, oh. kompl. Eingr., oh. aufwend. Sondenentf. od. Alt. > 15 J., oh. äuß. schw. CC mit kompl. Eingr., mit intralum. exp. Extraktionshilfe;0
05 ;O;F18C;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne aufwendige Sondenentfernung, mit komplexem Eingriff, ohne intraluminale expandierende Extraktionshilfe;0
05 ;O;F18D;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne aufwendige Sondenentfernung, ohne komplexen Eingriff;0
05 ;O;F19A;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen mit äußerst schweren CC;0
05 ;O;F19B;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen ohne äußerst schwere CC oder Radiofrequenzablation über A. renalis, Alter < 18 Jahre;0
05 ;O;F19C;Andere transluminale Intervention an Herz, Aorta und Lungengefäßen ohne äußerst schwere CC, Alter > 17 Jahre;0
05 ;O;F19D;Radiofrequenzablation über A. renalis, Alter > 17 Jahre;0
05 ;O;F20Z;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F21A;Andere OR-Prozeduren bei Kreislauferkrankungen mit hochkomplexem Eingriff oder komplizierender Konstellation;0
05 ;O;F21B;Andere OR-Prozeduren bei Kreislauferkrankungen ohne hochkomplexen Eingriff, mit komplexem Eingriff oder bestimmter komplizierender Konstellation;0
05 ;O;F21C;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, mit mäßig komplexem Eingriff oder anderer komplizierender Konstellation oder IntK > 196 / 184 / 368 Punkte;0
05 ;O;F21D;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, ohne komplizierende Konstellationen, ohne IntK > 196 / 184 / 368 Punkte, ohne mäßig komplexen Eingriff, mit bestimmtem anderen Eingriff;0
05 ;O;F21E;Andere OR-Prozeduren bei Kreislauferkrankungen ohne komplexen Eingriff, ohne komplizierende Konstellationen, ohne IntK > 196 / 184 / 368 Punkte, ohne mäßig komplexen Eingriff, ohne bestimmten anderen Eingriff;0
05 ;O;F24A;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit Angioplastie, Alter > 15 Jahre, mit äußerst schweren CC;0
05 ;O;F24B;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit Angioplastie, Alter > 15 Jahre, ohne äußerst schwere CC;0
05 ;O;F27A;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gefäßeingriff;0
05 ;O;F27B;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, mit äußerst schweren CC oder komplexer Arthrodese des Fußes oder komplexem Haut- oder bestimmtem Gefäßeingriff;0
05 ;O;F27C;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes, ohne komplexen Hauteingriff, ohne bestimmten Gefäßeingriff, mit mäßig komplexem Eingriff;0
05 ;O;F27D;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes, ohne komplexen Hauteingriff, ohne bestimmten Gefäßeingriff, ohne mäßig komplexen Eingriff;0
05 ;O;F28A;Amputation mit zusätzlichem Gefäßeingriff oder mit Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28B;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne Hauttransplantation, mit äußerst schweren oder schweren CC;0
05 ;O;F28C;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne äußerst schwere oder schwere CC;0
05 ;O;F30Z;Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern;0
05 ;O;F36A;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems mit komplizierenden Faktoren, > 1176 / 1380 / - Aufwandspunkte;0
05 ;O;F36B;Intensivmedizinische Komplexbeh. bei Krankh. und Störungen des Kreislaufsystems mit kompliz. Faktoren, > 588 / 828 / - P. od. > - / - / 1104 P. mit best. OR-Proz. oder > - / - / 552 P. mit best. Aortenstent oder minimalinv. Eingr. an mehreren Herzklappen;0
05 ;O;F36C;Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems mit komplizierenden Faktoren, > - / - / 552 Aufwandspunkte ohne bestimmte OR-Prozedur, ohne bestimmten Aortenstent oder bestimmter mehrzeitiger komplexer Eingriff;0
05 ;O;F39A;Unterbindung und Stripping von Venen mit beidseitigem Eingriff oder bestimmter Diagnose oder äußerst schweren oder schweren CC;0
05 ;O;F39B;Unterbindung und Stripping von Venen ohne beidseitigen Eingriff, ohne bestimmte Diagnose, ohne äußerst schwere oder schwere CC;0
05 ;A;F41A;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt mit äußerst schweren CC;0
05 ;A;F41B;Invasive kardiologische Diagnostik bei akutem Myokardinfarkt ohne äußerst schwere CC;0
05 ;O;F42Z;Operation b. kompl. angeb. Herzfehler, Hybridchirurgie, best. Herzklappeneingriffe od. and. Eingriffe m. Herz-Lungen-Maschine m. invas. kardiolog. Diagnostik bei Kindern od. best. rekonstruktive Gefäßeingriffe oh. Herz-Lungen-Maschine m. kompl. Eingriff;0
05 ;A;F43A;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter < 6 Jahre oder intensivmedizinische Komplexbehandlung > 392 / 552 / 552 Aufwandspunkte;0
05 ;A;F43B;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems ohne IntK > 392 / 552 / 552 Punkte, Alter > 5 Jahre und Alter < 16 Jahre oder mit komplizierender Konstellation oder bestimmter OR-Prozedur oder IntK > - / 368 / - Punkte;0
05 ;A;F43C;Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter > 15 Jahre, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / 552 Aufwandspunkte, ohne komplizierende Konstellation, ohne bestimmte OR-Prozedur;0
05 ;A;F48Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems;0
05 ;A;F49A;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC oder IntK > 196 / 184 / 368 Aufwandspunkten, mit komplexem Eingriff oder Alter < 10 Jahre;0
05 ;A;F49B;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mit äußerst schweren CC oder IntK > 196 / 184 / 368 Aufwandspunkten, ohne komplexen Eingriff, Alter > 9 Jahre;0
05 ;A;F49C;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter < 15 Jahre;0
05 ;A;F49D;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 14 Jahre, mit kardialem Mapping oder mit schweren CC, mehr als ein Belegungstag;0
05 ;A;F49E;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC oder ein Belegungstag, mit komplexer Diagnose;0
05 ;A;F49F;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC bei BT > 1, ohne kompl. Diagnose, mit best. Eingr.;0
05 ;A;F49G;Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, ohne äußerst schwere CC, ohne IntK > 196 / 184 / 368 Aufwandspunkte, Alter > 14 Jahre, ohne kardiales Mapping, ohne schwere CC bei BT > 1, ohne komplexe Diagnose, ohne best. Eingr.;0
05 ;O;F50A;Ablative Maßnahmen bei Tachyarrhythmie mit komplexer Ablation im linken Vorhof oder hochkomplexer Ablation oder Implantation eines Ereignisrekorders;0
05 ;O;F50B;Ablative Maßnahmen bei Tachyarrhythmie mit komplexer Ablation oder Alter < 16 Jahre, ohne komplexe Ablation im linken Vorhof, ohne hochkomplexe Ablation, ohne Implantation eines Ereignisrekorders;0
05 ;O;F50C;Ablative Maßnahmen bei Tachyarrhythmie ohne komplexe Ablation, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders, mit transseptaler Linksherz-Katheteruntersuchung oder mit bestimmter Ablation;0
05 ;O;F50D;Ablative Maßnahmen bei Tachyarrhythmie ohne komplexe Ablation, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders, ohne transseptale Linksherz-Katheteruntersuchung, ohne bestimmte Ablation;0
05 ;O;F51A;Endovaskuläre Implantation von Stent-Prothesen an der Aorta, thorakal oder mit bestimmter Aortenprothesenkombination;0
05 ;O;F51B;Endovaskuläre Implantation von Stent-Prothesen an der Aorta, nicht thorakal, ohne bestimmte Aortenprothesenkombination;0
05 ;O;F52A;Perkutane Koronarangioplastie mit komplexer Diagnose, mit äußerst schweren CC;0
05 ;O;F52B;Perkutane Koronarangioplastie mit komplexer Diagnose, ohne äußerst schwere CC oder mit intrakoronarer Brachytherapie oder bestimmte Intervention;0
05 ;O;F56A;Perkutane Koronarangioplastie mit bestimmter hochkomplexer Intervention, mit äußerst schweren CC;0
05 ;O;F56B;Perkutane Koronarangioplastie mit hochkomplexer Intervention, ohne bestimmte hochkomplexe Intervention oder ohne äußerst schwere CC oder Kryoplastie;0
05 ;O;F58A;Perkutane Koronarangioplastie mit äußerst schweren CC;0
05 ;O;F58B;Perkutane Koronarangioplastie ohne äußerst schwere CC;0
05 ;O;F59A;Mäßig komplexe Gefäßeingriffe mit äußerst schweren CC oder Rotationsthrombektomie;0
05 ;O;F59B;Mäßig komplexe Gefäßeingriffe mit aufwendigem Eingriff oder Mehrfacheingriff oder bestimmter Diagnose oder Alter < 16 Jahre, mehr als ein Belegungstag;0
05 ;O;F59C;Mäßig komplexe Gefäßeingriffe mit bestimmtem Eingriff oder anderem Mehrfacheingriff, Alter > 15 Jahre oder ein Belegungstag;0
05 ;O;F59D;Mäßig komplexe Gefäßeingriffe ohne aufwendigen oder bestimmten Eingriff, ohne Mehrfacheingriff, Alter > 15 Jahre oder ein Belegungstag;0
05 ;M;F60A;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik mit äußerst schweren CC;0
05 ;M;F60B;Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik ohne äußerst schwere CC;0
05 ;M;F61A;Infektiöse Endokarditis mit komplizierender Diagnose oder mit komplizierender Konstellation;0
05 ;M;F61B;Infektiöse Endokarditis ohne komplizierende Diagnose, ohne komplizierende Konstellation;0
05 ;M;F62A;Herzinsuffizienz und Schock mit äußerst schweren CC, mit Dialyse oder komplizierender Diagnose oder mit bestimmter hochaufwendiger Behandlung mit intensivmedizinischer Komplexbehandlung > 196 / 184 / 368 Punkte oder komplizierender Konstellation;0
05 ;M;F62B;Herzinsuffizienz und Schock mit äuß. schw. CC, mit Dialyse oder kompliz. Diag. oder mit best. hochaufw. Beh. oder ohne kompliz. Konstellation, ohne best. hochaufw. Beh., mehr als 1 Belegungstag bei best. akuten Nierenversagen mit äuß. schw. CC;0
05 ;M;F62C;Herzinsuffizienz und Schock ohne äußerst schwere CC oder ohne Dialyse, ohne komplizierende Diagnose, ohne komplizierende Konstellation, ohne best. hochaufw. Beh., mehr als ein Belegungstag, ohne best. akutes Nierenversagen oder ohne äußerst schwere CC;0
05 ;M;F62D;Herzinsuffizienz und Schock ohne äußerst schwere CC oder ohne Dialyse, ohne komplizierende Diagnose, ohne komplizierende Konstellation, ohne bestimmte hochaufwendige Behandlung, ein Belegungstag;0
05 ;M;F63A;Venenthrombose mit äußerst schweren CC;0
05 ;M;F63B;Venenthrombose ohne äußerst schwere CC;0
05 ;M;F64Z;Hautulkus bei Kreislauferkrankungen;0
05 ;M;F65A;Periphere Gefäßkrankheiten mit komplexer Diagnose und äußerst schweren CC oder intensivmedizinische Komplexbehandlung > 196 / 184 / 184 Aufwandspunkte;0
05 ;M;F65B;Periphere Gefäßkrankheiten ohne komplexe Diagnose oder ohne äußerst schwere CC, ohne intensivmedizinische Komplexbehandlung > 196 / 184 / 184 Aufwandspunkte;0
05 ;M;F66A;Koronararteriosklerose mit äußerst schweren CC;0
05 ;M;F66B;Koronararteriosklerose ohne äußerst schwere CC;0
05 ;M;F67A;Hypertonie mit äußerst schweren CC oder bestimmter hochaufwendiger Behandlung;0
05 ;M;F67B;Hypertonie mit komplizierender Diagnose oder schweren CC oder bestimmter mäßig aufwendiger / aufwendiger Behandlung;0
05 ;M;F67C;Hypertonie ohne komplizierende Diagnose, ohne äußerst schwere oder schwere CC, ohne bestimmte mäßig aufwendige / aufwendige Behandlung, Alter < 18 Jahre;0
