IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
5-433.24;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens: Exzision, endoskopisch: Endoskopische submukosale Dissektion [ESD];0;0;1
5-433.50;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens: Destruktion, endoskopisch: Elektrokoagulation;0;0;1
5-433.51;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens: Destruktion, endoskopisch: Laserkoagulation;0;0;1
5-433.52;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens: Destruktion, endoskopisch: Thermokoagulation;0;0;1
5-433.5x;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens: Destruktion, endoskopisch: Sonstige;0;0;1
5-434.0;Atypische partielle Magenresektion: Segmentresektion;0;0;1
5-434.1;Atypische partielle Magenresektion: Kardiaresektion mit Hochzug des Restmagens;0;0;1
5-434.2;Atypische partielle Magenresektion: Antrektomie;0;0;1
5-434.41;Atypische partielle Magenresektion: Biliopankreatische Diversion mit Duodenal-Switch: Laparoskopisch;0;0;1
5-434.50;Atypische partielle Magenresektion: Herstellung eines Schlauchmagens [Sleeve Resection]: Offen chirurgisch;0;0;1
5-434.51;Atypische partielle Magenresektion: Herstellung eines Schlauchmagens [Sleeve Resection]: Laparoskopisch;0;0;1
5-434.61;Atypische partielle Magenresektion: Duodenal-Switch mit Bildung eines gemeinsamen Dünndarmschenkels [Common Channel] nach Herstellung eines Schlauchmagens (zweite Sitzung): Laparoskopisch;0;0;1
5-434.x;Atypische partielle Magenresektion: Sonstige;0;0;1
5-435.0;Partielle Magenresektion (2/3-Resektion): Mit Gastroduodenostomie [Billroth I];0;0;1
5-435.1;Partielle Magenresektion (2/3-Resektion): Mit Gastrojejunostomie [Billroth II];0;0;1
5-435.2;Partielle Magenresektion (2/3-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose;0;0;1
5-436.01;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie analog Billroth II: Ohne Lymphadenektomie;0;0;1
5-436.02;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie analog Billroth II: Exzision einzelner Lymphknoten des Kompartimentes II oder III;0;0;1
5-436.03;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie analog Billroth II: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-436.04;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie analog Billroth II: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-436.11;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Ohne Lymphadenektomie;0;0;1
5-436.12;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Exzision einzelner Lymphknoten des Kompartimentes II oder III;0;0;1
5-436.13;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-436.14;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-436.15;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Systematische Lymphadenektomie Kompartiment II und III;0;0;1
5-436.1x;Subtotale Magenresektion (4/5-Resektion): Mit Gastrojejunostomie durch Roux-Y-Anastomose: Sonstige;0;0;1
5-436.x3;Subtotale Magenresektion (4/5-Resektion): Sonstige: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-436.x4;Subtotale Magenresektion (4/5-Resektion): Sonstige: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-436.x5;Subtotale Magenresektion (4/5-Resektion): Sonstige: Systematische Lymphadenektomie Kompartiment II und III;0;0;1
5-437.02;(Totale) Gastrektomie: Mit Ösophagojejunostomie analog Billroth II, ohne Reservoirbildung: Exzision einzelner Lymphknoten des Kompartimentes II oder III;0;0;1
5-437.03;(Totale) Gastrektomie: Mit Ösophagojejunostomie analog Billroth II, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.04;(Totale) Gastrektomie: Mit Ösophagojejunostomie analog Billroth II, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-437.13;(Totale) Gastrektomie: Mit Ösophagojejunostomie analog Billroth II, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.14;(Totale) Gastrektomie: Mit Ösophagojejunostomie analog Billroth II, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-437.21;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Ohne Lymphadenektomie;0;0;1
5-437.22;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Exzision einzelner Lymphknoten des Kompartimentes II oder III;0;0;1
5-437.23;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.24;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-437.25;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und III;0;0;1
5-437.2x;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, ohne Reservoirbildung: Sonstige;0;0;1
5-437.31;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Ohne Lymphadenektomie;0;0;1
5-437.32;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Exzision einzelner Lymphknoten des Kompartimentes II oder III;0;0;1
5-437.33;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.34;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-437.35;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II und III;0;0;1
5-437.3x;(Totale) Gastrektomie: Mit Ösophagojejunostomie durch Roux-Y-Anastomose, mit Reservoirbildung: Sonstige;0;0;1
5-437.43;(Totale) Gastrektomie: Mit Dünndarminterposition, ohne Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.53;(Totale) Gastrektomie: Mit Dünndarminterposition, mit Reservoirbildung: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.61;(Totale) Gastrektomie: Ektomie eines Restmagens: Ohne Lymphadenektomie;0;0;1
5-437.63;(Totale) Gastrektomie: Ektomie eines Restmagens: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-437.x3;(Totale) Gastrektomie: Sonstige: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-438.03;(Totale) Gastrektomie mit subtotaler Ösophagusresektion: Mit Dünndarminterposition: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-438.04;(Totale) Gastrektomie mit subtotaler Ösophagusresektion: Mit Dünndarminterposition: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-438.x3;(Totale) Gastrektomie mit subtotaler Ösophagusresektion: Sonstige: Systematische Lymphadenektomie Kompartiment II;0;0;1
5-438.x4;(Totale) Gastrektomie mit subtotaler Ösophagusresektion: Sonstige: Systematische Lymphadenektomie Kompartiment II und partiell III;0;0;1
5-439;Andere Inzision, Exzision und Resektion am Magen;0;0;1
5-445.10;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Gastroenterostomie, vordere: Offen chirurgisch;0;0;1
5-445.11;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Gastroenterostomie, vordere: Laparoskopisch;0;0;1
5-445.20;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Gastroenterostomie, hintere: Offen chirurgisch;0;0;1
5-445.30;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Revision: Offen chirurgisch;0;0;1
5-445.40;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Mit Staplernaht oder Transsektion (bei Adipositas), mit Gastrojejunostomie durch Roux-Y-Anastomose: Offen chirurgisch;0;0;1
5-445.41;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Mit Staplernaht oder Transsektion (bei Adipositas), mit Gastrojejunostomie durch Roux-Y-Anastomose: Laparoskopisch;0;0;1
5-445.51;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Mit Staplernaht oder Transsektion (bei Adipositas), mit Gastrojejunostomie analog Billroth II: Laparoskopisch;0;0;1
5-445.x1;Gastroenterostomie ohne Magenresektion [Bypassverfahren]: Sonstige: Laparoskopisch;0;0;1
5-447.7;Revision nach Magenresektion: Revision eines Dünndarm-Interponates oder einer Roux-Y-Anastomose;0;0;1
5-448.00;Andere Rekonstruktion am Magen: Naht (nach Verletzung): Offen chirurgisch abdominal;0;0;1
5-448.02;Andere Rekonstruktion am Magen: Naht (nach Verletzung): Laparoskopisch;0;0;1
5-448.03;Andere Rekonstruktion am Magen: Naht (nach Verletzung): Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-448.10;Andere Rekonstruktion am Magen: Verschluss einer Gastrostomie oder (Ernährungs-)Fistel: Offen chirurgisch abdominal;0;0;1
5-448.20;Andere Rekonstruktion am Magen: Gastropexie: Offen chirurgisch abdominal;0;0;1
5-448.22;Andere Rekonstruktion am Magen: Gastropexie: Laparoskopisch;0;0;1
5-448.40;Andere Rekonstruktion am Magen: Fundoplikatio: Offen chirurgisch abdominal;0;0;1
5-448.42;Andere Rekonstruktion am Magen: Fundoplikatio: Laparoskopisch;0;0;1
5-448.43;Andere Rekonstruktion am Magen: Fundoplikatio: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-448.50;Andere Rekonstruktion am Magen: Hemifundoplikatio: Offen chirurgisch abdominal;0;0;1
5-448.52;Andere Rekonstruktion am Magen: Hemifundoplikatio: Laparoskopisch;0;0;1
5-448.60;Andere Rekonstruktion am Magen: Hemifundoplikatio mit Hiatusnaht: Offen chirurgisch abdominal;0;0;1
5-448.62;Andere Rekonstruktion am Magen: Hemifundoplikatio mit Hiatusnaht: Laparoskopisch;0;0;1
5-448.b2;Andere Rekonstruktion am Magen: Implantation oder Wechsel eines nicht anpassbaren Magenbandes: Laparoskopisch;0;0;1
5-448.c2;Andere Rekonstruktion am Magen: Implantation oder Wechsel eines anpassbaren Magenbandes: Laparoskopisch;0;0;1
5-448.e2;Andere Rekonstruktion am Magen: Entfernung eines Magenbandes: Laparoskopisch;0;0;1
5-448.x2;Andere Rekonstruktion am Magen: Sonstige: Laparoskopisch;0;0;1
5-449.03;Andere Operationen am Magen: Sklerosierung von Fundusvarizen: Endoskopisch;0;0;1
5-449.30;Andere Operationen am Magen: Beseitigung eines Magenvolvulus: Offen chirurgisch;0;0;1
5-449.31;Andere Operationen am Magen: Beseitigung eines Magenvolvulus: Laparoskopisch;0;0;1
5-449.50;Andere Operationen am Magen: Umstechung oder Übernähung eines Ulcus ventriculi: Offen chirurgisch;0;0;1
5-449.51;Andere Operationen am Magen: Umstechung oder Übernähung eines Ulcus ventriculi: Laparoskopisch;0;0;1
5-449.52;Andere Operationen am Magen: Umstechung oder Übernähung eines Ulcus ventriculi: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-449.53;Andere Operationen am Magen: Umstechung oder Übernähung eines Ulcus ventriculi: Endoskopisch;0;0;1
5-449.73;Andere Operationen am Magen: Dilatation: Endoskopisch;0;0;1
5-449.83;Andere Operationen am Magen: Ligatur (Banding) von Fundusvarizen: Endoskopisch;0;0;1
5-449.b3;Andere Operationen am Magen: Bougierung: Endoskopisch;0;0;1
5-449.c3;Andere Operationen am Magen: Endo-Loop: Endoskopisch;0;0;1
5-449.d1;Andere Operationen am Magen: Clippen: Laparoskopisch;0;0;1
5-449.d3;Andere Operationen am Magen: Clippen: Endoskopisch;0;0;1
5-449.e3;Andere Operationen am Magen: Injektion: Endoskopisch;0;0;1
5-449.h3;Andere Operationen am Magen: Einlegen oder Wechsel einer selbstexpandierenden Prothese: Endoskopisch;0;0;1
5-449.j3;Andere Operationen am Magen: Entfernung einer selbstexpandierenden Prothese: Endoskopisch;0;0;1
5-449.k3;Andere Operationen am Magen: Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese: Endoskopisch;0;0;1
5-449.x0;Andere Operationen am Magen: Sonstige: Offen chirurgisch;0;0;1
5-449.x1;Andere Operationen am Magen: Sonstige: Laparoskopisch;0;0;1
5-449.x3;Andere Operationen am Magen: Sonstige: Endoskopisch;0;0;1
5-450.0;Inzision des Darmes: Duodenum;0;0;1
5-450.1;Inzision des Darmes: Jejunum oder Ileum;0;0;1
5-450.2;Inzision des Darmes: Kolon;0;0;1
5-450.3;Inzision des Darmes: Perkutan-endoskopische Jejunostomie (PEJ);0;0;1
5-451.1;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Sonstige Exzision, offen chirurgisch;0;0;1
5-451.2;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, laparoskopisch;0;0;1
5-451.70;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, endoskopisch, einfach (Push-Technik): Exzision ohne weitere Maßnahmen;0;0;1
5-451.71;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, endoskopisch, einfach (Push-Technik): Polypektomie von 1-2 Polypen mit Schlinge;0;0;1
5-451.72;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, endoskopisch, einfach (Push-Technik): Polypektomie von mehr als 2 Polypen mit Schlinge;0;0;1
5-451.73;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, endoskopisch, einfach (Push-Technik): Endoskopische Mukosaresektion;0;0;1
5-451.8;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Exzision, endoskopisch, Push-and-pull-back-Technik;0;0;1
5-451.90;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, einfach (Push-Technik): Elektrokoagulation;0;0;1
5-451.91;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, einfach (Push-Technik): Laserkoagulation;0;0;1
5-451.92;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, einfach (Push-Technik): Thermokoagulation;0;0;1
5-451.9x;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, einfach (Push-Technik): Sonstige;0;0;1
5-451.a0;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, Push-and-pull-back-Technik: Elektrokoagulation;0;0;1
5-451.a2;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Destruktion, endoskopisch, Push-and-pull-back-Technik: Thermokoagulation;0;0;1
5-451.x0;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Sonstige: Elektrokoagulation;0;0;1
5-451.xx;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes: Sonstige: Sonstige;0;0;1
5-452.0;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, offen chirurgisch;0;0;1
5-452.1;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, laparoskopisch;0;0;1
5-452.20;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Exzision ohne weitere Maßnahmen;0;0;1
5-452.21;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Polypektomie von 1-2 Polypen mit Schlinge;0;0;1
5-452.22;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Polypektomie von mehr als 2 Polypen mit Schlinge;0;0;1
5-452.23;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Endoskopische Mukosaresektion;0;0;1
5-452.24;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Endoskopische submukosale Dissektion [ESD];0;0;1
5-452.2x;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Exzision, endoskopisch: Sonstige;0;0;1
5-452.40;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Destruktion, laparoskopisch: Elektrokoagulation;0;0;1
5-452.50;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Destruktion, endoskopisch: Elektrokoagulation;0;0;1
5-452.51;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Destruktion, endoskopisch: Laserkoagulation;0;0;1
5-452.52;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Destruktion, endoskopisch: Thermokoagulation;0;0;1
5-452.5x;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Destruktion, endoskopisch: Sonstige;0;0;1
5-452.xx;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes: Sonstige: Sonstige;0;0;1
5-453.1;Ausschaltung eines Darmsegmentes als selbständiger Eingriff (z.B. bei zweizeitigen plastischen Operationen): Jejunum oder Ileum;0;0;1
5-454.00;Resektion des Dünndarmes: Segmentresektion des Duodenums: Offen chirurgisch;0;0;1
5-454.10;Resektion des Dünndarmes: Segmentresektion des Jejunums: Offen chirurgisch;0;0;1
5-454.11;Resektion des Dünndarmes: Segmentresektion des Jejunums: Laparoskopisch;0;0;1
5-454.12;Resektion des Dünndarmes: Segmentresektion des Jejunums: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-454.20;Resektion des Dünndarmes: Segmentresektion des Ileums: Offen chirurgisch;0;0;1
5-454.21;Resektion des Dünndarmes: Segmentresektion des Ileums: Laparoskopisch;0;0;1
5-454.22;Resektion des Dünndarmes: Segmentresektion des Ileums: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-454.30;Resektion des Dünndarmes: Multiple Segmentresektionen: Offen chirurgisch;0;0;1
5-454.40;Resektion des Dünndarmes: (Teil-)Resektion des Duodenums: Offen chirurgisch;0;0;1
5-454.50;Resektion des Dünndarmes: (Teil-)Resektion des Jejunums: Offen chirurgisch;0;0;1
5-454.51;Resektion des Dünndarmes: (Teil-)Resektion des Jejunums: Laparoskopisch;0;0;1
5-454.52;Resektion des Dünndarmes: (Teil-)Resektion des Jejunums: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-454.60;Resektion des Dünndarmes: (Teil-)Resektion des Ileums: Offen chirurgisch;0;0;1
5-454.61;Resektion des Dünndarmes: (Teil-)Resektion des Ileums: Laparoskopisch;0;0;1
5-454.62;Resektion des Dünndarmes: (Teil-)Resektion des Ileums: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-454.x;Resektion des Dünndarmes: Sonstige;0;0;1
5-455.01;Partielle Resektion des Dickdarmes: Segmentresektion: Offen chirurgisch mit Anastomose;0;0;1
5-455.02;Partielle Resektion des Dickdarmes: Segmentresektion: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.03;Partielle Resektion des Dickdarmes: Segmentresektion: Offen chirurgisch mit zwei Enterostomata;0;0;1
5-455.04;Partielle Resektion des Dickdarmes: Segmentresektion: Offen chirurgisch mit Anastomosen-Anus praeter;0;0;1
5-455.05;Partielle Resektion des Dickdarmes: Segmentresektion: Laparoskopisch mit Anastomose;0;0;1
5-455.06;Partielle Resektion des Dickdarmes: Segmentresektion: Laparoskopisch mit Enterostoma;0;0;1
5-455.07;Partielle Resektion des Dickdarmes: Segmentresektion: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.0x;Partielle Resektion des Dickdarmes: Segmentresektion: Sonstige;0;0;1
5-455.11;Partielle Resektion des Dickdarmes: Multiple Segmentresektionen: Offen chirurgisch mit Anastomose;0;0;1
5-455.21;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Offen chirurgisch mit Anastomose;0;0;1
5-455.22;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.23;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Offen chirurgisch mit zwei Enterostomata;0;0;1
5-455.24;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Offen chirurgisch mit Anastomosen-Anus praeter;0;0;1
5-455.25;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Laparoskopisch mit Anastomose;0;0;1
5-455.27;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.2x;Partielle Resektion des Dickdarmes: Ileozäkalresektion: Sonstige;0;0;1
5-455.31;Partielle Resektion des Dickdarmes: Zäkumresektion: Offen chirurgisch;0;0;1
5-455.35;Partielle Resektion des Dickdarmes: Zäkumresektion: Laparoskopisch;0;0;1
5-455.37;Partielle Resektion des Dickdarmes: Zäkumresektion: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.41;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Offen chirurgisch mit Anastomose;0;0;1
5-455.42;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.43;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Offen chirurgisch mit zwei Enterostomata;0;0;1
5-455.44;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Offen chirurgisch mit Anastomosen-Anus praeter;0;0;1
5-455.45;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Laparoskopisch mit Anastomose;0;0;1
5-455.47;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.4x;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur [Hemikolektomie rechts]: Sonstige;0;0;1
5-455.51;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Offen chirurgisch mit Anastomose;0;0;1
5-455.52;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.54;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Offen chirurgisch mit Anastomosen-Anus praeter;0;0;1
5-455.55;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Laparoskopisch mit Anastomose;0;0;1
5-455.57;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.5x;Partielle Resektion des Dickdarmes: Resektion des Colon transversum: Sonstige;0;0;1
5-455.61;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Offen chirurgisch mit Anastomose;0;0;1
5-455.62;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.65;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Laparoskopisch mit Anastomose;0;0;1
5-455.66;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Laparoskopisch mit Enterostoma;0;0;1
5-455.67;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.6x;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur [Hemikolektomie links]: Sonstige;0;0;1
5-455.71;Partielle Resektion des Dickdarmes: Sigmaresektion: Offen chirurgisch mit Anastomose;0;0;1
5-455.72;Partielle Resektion des Dickdarmes: Sigmaresektion: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.74;Partielle Resektion des Dickdarmes: Sigmaresektion: Offen chirurgisch mit Anastomosen-Anus praeter;0;0;1
5-455.75;Partielle Resektion des Dickdarmes: Sigmaresektion: Laparoskopisch mit Anastomose;0;0;1
5-455.76;Partielle Resektion des Dickdarmes: Sigmaresektion: Laparoskopisch mit Enterostoma;0;0;1
5-455.77;Partielle Resektion des Dickdarmes: Sigmaresektion: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.7x;Partielle Resektion des Dickdarmes: Sigmaresektion: Sonstige;0;0;1
5-455.91;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur und Colon transversum [Hemikolektomie rechts mit Transversumresektion]: Offen chirurgisch mit Anastomose;0;0;1
5-455.95;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur und Colon transversum [Hemikolektomie rechts mit Transversumresektion]: Laparoskopisch mit Anastomose;0;0;1
5-455.97;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur und Colon transversum [Hemikolektomie rechts mit Transversumresektion]: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.9x;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens mit Coecum und rechter Flexur und Colon transversum [Hemikolektomie rechts mit Transversumresektion]: Sonstige;0;0;1
5-455.a1;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur und Colon transversum [Hemikolektomie links mit Transversumresektion]: Offen chirurgisch mit Anastomose;0;0;1
5-455.a2;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur und Colon transversum [Hemikolektomie links mit Transversumresektion]: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.a5;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur und Colon transversum [Hemikolektomie links mit Transversumresektion]: Laparoskopisch mit Anastomose;0;0;1
5-455.a7;Partielle Resektion des Dickdarmes: Resektion des Colon descendens mit linker Flexur und Colon transversum [Hemikolektomie links mit Transversumresektion]: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.b1;Partielle Resektion des Dickdarmes: Resektion des Colon descendens und Colon sigmoideum: Offen chirurgisch mit Anastomose;0;0;1
5-455.b2;Partielle Resektion des Dickdarmes: Resektion des Colon descendens und Colon sigmoideum: Offen chirurgisch mit Enterostoma und Blindverschluss;0;0;1
5-455.b5;Partielle Resektion des Dickdarmes: Resektion des Colon descendens und Colon sigmoideum: Laparoskopisch mit Anastomose;0;0;1
5-455.b7;Partielle Resektion des Dickdarmes: Resektion des Colon descendens und Colon sigmoideum: Umsteigen laparoskopisch - offen chirurgisch;0;0;1
5-455.c1;Partielle Resektion des Dickdarmes: Resektion des Colon ascendens, transversum und descendens mit Coecum und rechter und linker Flexur [Hemikolektomie rechts und links mit Transversumresektion]: Offen chirurgisch mit Anastomose;0;0;1
