IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
5-281.0;Tonsillektomie (ohne Adenotomie): Mit Dissektionstechnik;0;0;1
5-281.1;Tonsillektomie (ohne Adenotomie): Abszesstonsillektomie;0;0;1
5-281.2;Tonsillektomie (ohne Adenotomie): Radikal, transoral;0;0;1
5-281.4;Tonsillektomie (ohne Adenotomie): Rest-Tonsillektomie;0;0;1
5-281.5;Tonsillektomie (ohne Adenotomie): Partiell, transoral;0;0;1
5-282.0;Tonsillektomie mit Adenotomie: Mit Dissektionstechnik;0;0;1
5-282.x;Tonsillektomie mit Adenotomie: Sonstige;0;0;1
5-284.0;Exzision und Destruktion einer Zungengrundtonsille: Transoral;0;0;1
5-285.0;Adenotomie (ohne Tonsillektomie): Primäreingriff;0;0;1
5-285.1;Adenotomie (ohne Tonsillektomie): Readenotomie;0;0;1
5-289.1;Andere Operationen an Gaumen- und Rachenmandeln: Operative Blutstillung nach Tonsillektomie;0;0;1
5-289.2;Andere Operationen an Gaumen- und Rachenmandeln: Operative Blutstillung nach Adenotomie;0;0;1
5-291.1;Operationen an Kiemengangsresten: Exzision einer lateralen Halszyste;0;0;1
5-292.0;Exzision und Destruktion von erkranktem Gewebe des Pharynx: Exzision, lokal;0;0;1
5-292.3x;Exzision und Destruktion von erkranktem Gewebe des Pharynx: Destruktion: Sonstige;0;0;1
5-292.x;Exzision und Destruktion von erkranktem Gewebe des Pharynx: Sonstige;0;0;1
5-293.0;Pharyngoplastik: Mit lokaler Schleimhaut;0;0;1
5-294.4;Andere Rekonstruktionen des Pharynx: (Uvulo-)Palatopharyngoplastik;0;0;1
5-300.2;Exzision und Destruktion von erkranktem Gewebe des Larynx: Exzision, mikrolaryngoskopisch;0;0;1
5-300.5;Exzision und Destruktion von erkranktem Gewebe des Larynx: Dekortikation einer Stimmlippe, mikrolaryngoskopisch;0;0;1
5-300.7;Exzision und Destruktion von erkranktem Gewebe des Larynx: Stripping einer Stimmlippe, mikrolaryngoskopisch;0;0;1
5-302.1;Andere partielle Laryngektomie: Chordektomie, endolaryngeal;0;0;1
5-316.2;Rekonstruktion der Trachea: Verschluss eines Tracheostoma;0;0;1
5-401.00;Exzision einzelner Lymphknoten und Lymphgefäße: Zervikal: Ohne Markierung;0;0;1
5-469.10;Andere Operationen am Darm: Bridenlösung: Offen chirurgisch;0;0;1
5-469.20;Andere Operationen am Darm: Adhäsiolyse: Offen chirurgisch;0;0;1
5-469.21;Andere Operationen am Darm: Adhäsiolyse: Laparoskopisch;0;0;1
5-550.31;Perkutan-transrenale Nephrotomie, Nephrostomie, Steinentfernung, Pyeloplastik und ureterorenoskopische Steinentfernung: Entfernung eines Steines mit Desintegration (Lithotripsie): Ureterorenoskopisch;0;0;1
5-560.2;Transurethrale und perkutan-transrenale Erweiterung des Ureters: Bougierung, transurethral;0;0;1
5-561.2;Inzision, Resektion und (andere) Erweiterung des Ureterostiums: Inzision, transurethral;0;0;1
5-562.4;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung: Entfernung eines Steines, ureterorenoskopisch;0;0;1
5-562.5;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung: Entfernung eines Steines, ureterorenoskopisch, mit Desintegration (Lithotripsie);0;0;1
5-562.9;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung: Steinreposition;0;0;1
5-569.31;Andere Operationen am Ureter: Ureterolyse (ohne intraperitoneale Verlagerung): Laparoskopisch;0;0;1
5-570.0;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Entfernung eines Steines, transurethral, mit Desintegration (Lithotripsie);0;0;1
5-570.4;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Operative Ausräumung einer Harnblasentamponade, transurethral;0;0;1
5-572.0;Zystostomie: Offen chirurgisch;0;0;1
5-572.1;Zystostomie: Perkutan;0;0;1
5-573.1;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Inzision des Harnblasenhalses;0;0;1
5-573.3;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Destruktion;0;0;1
5-573.40;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Resektion: Nicht fluoreszenzgestützt;0;0;1
5-573.41;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Resektion: Fluoreszenzgestützt mit Hexaminolävulinsäure;0;0;1
5-579.42;Andere Operationen an der Harnblase: Operative Blutstillung: Transurethral;0;0;1
5-579.62;Andere Operationen an der Harnblase: Injektionsbehandlung: Transurethral;0;0;1
5-581.1;Plastische Meatotomie der Urethra: Meatusplastik;0;0;1
5-582.1;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra: Resektion, transurethral;0;0;1
5-585.0;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, ohne Sicht;0;0;1
5-585.1;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, unter Sicht;0;0;1
5-593.20;Transvaginale Suspensionsoperation [Zügeloperation]: Mit alloplastischem Material: Spannungsfreies vaginales Band (TVT) oder transobturatorisches Band (TOT, TVT-O);0;0;1
5-596.0x;Andere Harninkontinenzoperationen: Paraurethrale Injektionsbehandlung: Mit sonstigen Substanzen;0;0;1
5-601.0;Transurethrale Exzision und Destruktion von Prostatagewebe: Elektroresektion;0;0;1
5-601.1;Transurethrale Exzision und Destruktion von Prostatagewebe: Elektroresektion mit Trokarzystostomie;0;0;1
5-611;Operation einer Hydrocele testis;0;0;1
5-631.1;Exzision im Bereich der Epididymis: Spermatozele;0;0;1
5-631.2;Exzision im Bereich der Epididymis: Morgagni-Hydatide;0;0;1
5-633.1;Epididymektomie: Total;0;0;1
5-636.1;Destruktion, Ligatur und Resektion des Ductus deferens: Ligatur;0;0;1
5-636.2;Destruktion, Ligatur und Resektion des Ductus deferens: Resektion [Vasoresektion];0;0;1
5-651.82;Lokale Exzision und Destruktion von Ovarialgewebe: Exzisionsbiopsie: Endoskopisch (laparoskopisch);0;0;1
5-651.90;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Offen chirurgisch (abdominal);0;0;1
5-651.92;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Endoskopisch (laparoskopisch);0;0;1
5-651.95;Lokale Exzision und Destruktion von Ovarialgewebe: Exzision einer Ovarialzyste: Vaginal;0;0;1
5-652.62;Ovariektomie: Total: Endoskopisch (laparoskopisch);0;0;1
5-653.30;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Offen chirurgisch (abdominal);0;0;1
5-653.32;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Endoskopisch (laparoskopisch);0;0;1
5-653.33;Salpingoovariektomie: Salpingoovarektomie (ohne weitere Maßnahmen): Umsteigen endoskopisch - offen chirurgisch;0;0;1
5-657.60;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Offen chirurgisch (abdominal);0;0;1
5-657.62;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: Am Peritoneum des weiblichen Beckens: Endoskopisch (laparoskopisch);0;0;1
5-657.92;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung: An Ovar und Tuba uterina: Endoskopisch (laparoskopisch);0;0;1
5-661.50;Salpingektomie: Partiell: Offen chirurgisch (abdominal);0;0;1
5-661.60;Salpingektomie: Total: Offen chirurgisch (abdominal);0;0;1
5-661.65;Salpingektomie: Total: Vaginal;0;0;1
5-663.30;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Fimbriektomie: Offen chirurgisch (abdominal);0;0;1
5-663.40;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Salpingektomie, partiell: Offen chirurgisch (abdominal);0;0;1
5-663.50;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation]: Unterbindung mit Durchtrennung oder Destruktion: Offen chirurgisch (abdominal);0;0;1
5-667.1;Insufflation der Tubae uterinae: Chromopertubation;0;0;1
5-681.4;Exzision und Destruktion von erkranktem Gewebe des Uterus: Morcellieren des Uterus als Vorbereitung zur Uterusexstirpation;0;0;1
5-682.00;Subtotale Uterusexstirpation: Suprazervikal: Offen chirurgisch (abdominal);0;0;1
5-682.02;Subtotale Uterusexstirpation: Suprazervikal: Endoskopisch (laparoskopisch);0;0;1
5-683.00;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Offen chirurgisch (abdominal);0;0;1
5-683.01;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Vaginal;0;0;1
5-683.02;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Vaginal, laparoskopisch assistiert;0;0;1
5-683.03;Uterusexstirpation [Hysterektomie]: Ohne Salpingoovarektomie: Endoskopisch (laparoskopisch);0;0;1
5-683.10;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Offen chirurgisch (abdominal);0;0;1
5-683.11;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, einseitig: Vaginal;0;0;1
5-683.20;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Offen chirurgisch (abdominal);0;0;1
5-683.21;Uterusexstirpation [Hysterektomie]: Mit Salpingoovarektomie, beidseitig: Vaginal;0;0;1
5-683.3;Uterusexstirpation [Hysterektomie]: Mit ausgedehnter retroperitonealer Präparation;0;0;1
5-704.00;Vaginale Kolporrhaphie und Beckenbodenplastik: Vorderwandplastik (bei (Urethro-)Zystozele): Ohne alloplastisches Material;0;0;1
5-704.01;Vaginale Kolporrhaphie und Beckenbodenplastik: Vorderwandplastik (bei (Urethro-)Zystozele): Mit alloplastischem Material;0;0;1
5-704.10;Vaginale Kolporrhaphie und Beckenbodenplastik: Hinterwandplastik (bei Rektozele): Ohne alloplastisches Material;0;0;1
5-704.11;Vaginale Kolporrhaphie und Beckenbodenplastik: Hinterwandplastik (bei Rektozele): Mit alloplastischem Material;0;0;1
5-704.43;Vaginale Kolporrhaphie und Beckenbodenplastik: Scheidenstumpffixation: Vaginal;0;0;1
5-707.21;Plastische Rekonstruktion des kleinen Beckens und des Douglasraumes: Enterozelenplastik ohne alloplastisches Material: Vaginal;0;0;1
5-707.31;Plastische Rekonstruktion des kleinen Beckens und des Douglasraumes: Enterozelenplastik mit alloplastischem Material: Vaginal;0;0;1
5-728.0;Vakuumentbindung: Aus Beckenausgang;0;0;1
5-728.1;Vakuumentbindung: Aus Beckenmitte;0;0;1
5-730;Künstliche Fruchtblasensprengung [Amniotomie];0;0;1
5-738.0;Episiotomie und Naht: Episiotomie;0;0;1
5-738.x;Episiotomie und Naht: Sonstige;0;0;1
5-740.0;Klassische Sectio caesarea: Primär;0;0;1
5-740.1;Klassische Sectio caesarea: Sekundär;0;0;1
5-749.0;Andere Sectio caesarea: Resectio;0;0;1
5-749.10;Andere Sectio caesarea: Misgav-Ladach-Sectio: Primär;0;0;1
5-749.11;Andere Sectio caesarea: Misgav-Ladach-Sectio: Sekundär;0;0;1
5-756.0;Entfernung zurückgebliebener Plazenta (postpartal): Manuell;0;0;1
5-758.2;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss]: Vagina;0;0;1
5-758.3;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss]: Naht an der Haut von Perineum und Vulva;0;0;1
5-758.4;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss]: Naht an Haut und Muskulatur von Perineum und Vulva;0;0;1
5-758.5;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss]: Naht an Haut und Muskulatur von Perineum und Vulva und Naht des Sphincter ani;0;0;1
5-758.x;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss]: Sonstige;0;0;1
5-765.23;Reposition einer Fraktur des Ramus mandibulae und des Processus articularis mandibulae: Ramus mandibulae, offen transoral, Mehrfachfraktur: Osteosynthese durch Platte;0;0;1
5-769.2;Andere Operationen bei Gesichtsschädelfrakturen: Maßnahmen zur Okklusionssicherung an Maxilla und Mandibula;0;0;1
5-776.3;Osteotomie zur Verlagerung des Untergesichtes: Mit Kontinuitätsdurchtrennung am horizontalen Mandibulaast;0;0;1
5-776.4;Osteotomie zur Verlagerung des Untergesichtes: Mit Kontinuitätsdurchtrennung am aufsteigenden Mandibulaast;0;0;1
5-777.30;Osteotomie zur Verlagerung des Mittelgesichtes: In der Le-Fort-I-Ebene in einem Stück: Ohne Distraktion;0;0;1
5-777.40;Osteotomie zur Verlagerung des Mittelgesichtes: In der Le-Fort-I-Ebene in zwei Stücken: Ohne Distraktion;0;0;1
5-777.41;Osteotomie zur Verlagerung des Mittelgesichtes: In der Le-Fort-I-Ebene in zwei Stücken: Mit Distraktion;0;0;1
5-779.3;Andere Operationen an Kiefergelenk und Gesichtsschädelknochen: Entfernung von Osteosynthesematerial;0;0;1
5-780.3k;Inzision am Knochen, septisch und aseptisch: Entfernung eines Fremdkörpers: Tibia proximal;0;0;1
5-780.6j;Inzision am Knochen, septisch und aseptisch: Debridement: Patella;0;0;1
5-780.6t;Inzision am Knochen, septisch und aseptisch: Debridement: Kalkaneus;0;0;1
5-780.6u;Inzision am Knochen, septisch und aseptisch: Debridement: Tarsale;0;0;1
5-782.00;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion: Klavikula;0;0;1
5-782.0h;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion: Femur distal;0;0;1
5-782.0k;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion: Tibia proximal;0;0;1
5-782.0t;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion: Kalkaneus;0;0;1
5-782.0u;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion: Tarsale;0;0;1
5-782.10;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion mit Weichteilresektion: Klavikula;0;0;1
5-782.1t;Exzision und Resektion von erkranktem Knochengewebe: Partielle Resektion mit Weichteilresektion: Kalkaneus;0;0;1
5-783.0;Entnahme eines Knochentransplantates: Spongiosa, eine Entnahmestelle;0;0;1
5-784.0h;Knochentransplantation und -transposition: Transplantation von Spongiosa, autogen: Femur distal;0;0;1
5-784.0k;Knochentransplantation und -transposition: Transplantation von Spongiosa, autogen: Tibia proximal;0;0;1
5-785.3d;Implantation von alloplastischem Knochenersatz: Keramischer Knochenersatz, resorbierbar: Becken;0;0;1
5-785.3v;Implantation von alloplastischem Knochenersatz: Keramischer Knochenersatz, resorbierbar: Metatarsale;0;0;1
5-786.0;Osteosyntheseverfahren: Durch Schraube;0;0;1
5-786.1;Osteosyntheseverfahren: Durch Draht oder Zuggurtung/Cerclage;0;0;1
5-786.4;Osteosyntheseverfahren: Durch dynamische Kompressionsschraube;0;0;1
5-786.e;Osteosyntheseverfahren: Durch (Blount-)Klammern;0;0;1
5-786.k;Osteosyntheseverfahren: Durch winkelstabile Platte;0;0;1
5-787.1k;Entfernung von Osteosynthesematerial: Schraube: Tibia proximal;0;0;1
5-787.1n;Entfernung von Osteosynthesematerial: Schraube: Tibia distal;0;0;1
5-787.j1;Entfernung von Osteosynthesematerial: Internes Verlängerungs- oder Knochentransportsystem: Motorisiert;0;0;1
5-788.00;Operationen an Metatarsale und Phalangen des Fußes: Resektion (Exostose): Os metatarsale I;0;0;1
5-788.40;Operationen an Metatarsale und Phalangen des Fußes: Weichteilkorrektur: In Höhe des 1. Zehenstrahles;0;0;1
5-788.41;Operationen an Metatarsale und Phalangen des Fußes: Weichteilkorrektur: In Höhe des 2. bis 5. Zehenstrahles, 1 Zehenstrahl;0;0;1
5-788.50;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Os metatarsale I;0;0;1
5-788.51;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Os metatarsale I, Doppelosteotomie;0;0;1
5-788.52;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Os metatarsale II bis V, 1 Os metatarsale;0;0;1
5-788.54;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Os metatarsale II bis V, 3 Ossa metatarsalia;0;0;1
5-788.56;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Digitus I;0;0;1
5-788.57;Operationen an Metatarsale und Phalangen des Fußes: Osteotomie: Digitus II bis V, 1 Phalanx;0;0;1
5-788.60;Operationen an Metatarsale und Phalangen des Fußes: Arthroplastik: Metatarsophalangealgelenk, Digitus I;0;0;1
5-788.66;Operationen an Metatarsale und Phalangen des Fußes: Arthroplastik: Interphalangealgelenk, Digitus II bis V, 1 Gelenk;0;0;1
5-800.4g;Offen chirurgische Revision eines Gelenkes: Synovialektomie, partiell: Hüftgelenk;0;0;1
5-800.4h;Offen chirurgische Revision eines Gelenkes: Synovialektomie, partiell: Kniegelenk;0;0;1
5-800.4k;Offen chirurgische Revision eines Gelenkes: Synovialektomie, partiell: Oberes Sprunggelenk;0;0;1
5-800.5g;Offen chirurgische Revision eines Gelenkes: Synovialektomie, total: Hüftgelenk;0;0;1
5-800.5h;Offen chirurgische Revision eines Gelenkes: Synovialektomie, total: Kniegelenk;0;0;1
5-800.5p;Offen chirurgische Revision eines Gelenkes: Synovialektomie, total: Tarsometatarsalgelenk;0;0;1
5-800.5q;Offen chirurgische Revision eines Gelenkes: Synovialektomie, total: Metatarsophalangealgelenk;0;0;1
5-800.6h;Offen chirurgische Revision eines Gelenkes: Gelenkmobilisation [Arthrolyse]: Kniegelenk;0;0;1
5-800.6k;Offen chirurgische Revision eines Gelenkes: Gelenkmobilisation [Arthrolyse]: Oberes Sprunggelenk;0;0;1
5-800.8q;Offen chirurgische Revision eines Gelenkes: Entfernung freier Gelenkkörper: Metatarsophalangealgelenk;0;0;1
5-800.ah;Offen chirurgische Revision eines Gelenkes: Einlegen eines Medikamententrägers: Kniegelenk;0;0;1
5-800.ch;Offen chirurgische Revision eines Gelenkes: Resektion von Bandanteilen und Bandresten: Kniegelenk;0;0;1
5-800.ck;Offen chirurgische Revision eines Gelenkes: Resektion von Bandanteilen und Bandresten: Oberes Sprunggelenk;0;0;1
5-800.x7;Offen chirurgische Revision eines Gelenkes: Sonstige: Handgelenk n.n.bez.;0;0;1
5-802.4;Offen chirurgische Refixation und Naht am Kapselbandapparat des Kniegelenkes: Naht des medialen Kapselbandapparates;0;0;1
5-802.8;Offen chirurgische Refixation und Naht am Kapselbandapparat des Kniegelenkes: Kombinierte Rekonstruktion;0;0;1
5-804.0;Offen chirurgische Operationen an der Patella und ihrem Halteapparat: Retinakulumspaltung, lateral;0;0;1
5-804.3;Offen chirurgische Operationen an der Patella und ihrem Halteapparat: Verlagerung des Patellarsehnenansatzes mit Knochenspan;0;0;1
5-804.4;Offen chirurgische Operationen an der Patella und ihrem Halteapparat: Patellaosteotomie;0;0;1
5-804.5;Offen chirurgische Operationen an der Patella und ihrem Halteapparat: Teilresektion der Patella;0;0;1
5-805.6;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Akromioplastik mit Durchtrennung des Ligamentum coracoacromiale;0;0;1
5-805.7;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Rekonstruktion der Rotatorenmanschette durch Naht;0;0;1
5-806.1;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes: Naht mehrerer fibularer Bänder;0;0;1
5-806.2;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes: Naht des fibularen und medialen Bandapparates;0;0;1
5-806.5;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes: Bandplastik des fibularen Bandapparates mit Periostlappen oder ortsständigem Material;0;0;1
5-806.7;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes: Fesselung der Peronealsehnen;0;0;1
5-806.9;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes: Bandplastik des medialen Bandapparates;0;0;1
5-807.0;Offen chirurgische Refixation am Kapselbandapparat anderer Gelenke: Naht eines Kapsel- oder Kollateralbandes;0;0;1
5-808.a0;Arthrodese: Fußwurzel und Mittelfuß: Ein oder zwei Gelenkfächer;0;0;1
5-808.b0;Arthrodese: Zehengelenk: Großzehengrundgelenk;0;0;1
5-808.b2;Arthrodese: Zehengelenk: Kleinzehengelenk, 1 Gelenk;0;0;1
5-809.0h;Andere offen chirurgische Gelenkoperationen: Durchtrennung eines Bandes: Kniegelenk;0;0;1
5-810.00;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Humeroglenoidalgelenk;0;0;1
5-810.01;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Akromioklavikulargelenk;0;0;1
5-810.0h;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Kniegelenk;0;0;1
5-810.20;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Humeroglenoidalgelenk;0;0;1
5-810.2h;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Kniegelenk;0;0;1
5-810.2k;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Oberes Sprunggelenk;0;0;1
5-810.3h;Arthroskopische Gelenkrevision: Entfernung von Osteosynthesematerial: Kniegelenk;0;0;1
5-810.4h;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Kniegelenk;0;0;1
5-810.4k;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Oberes Sprunggelenk;0;0;1
5-810.50;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Humeroglenoidalgelenk;0;0;1
5-810.9h;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Kniegelenk;0;0;1
5-810.9k;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Oberes Sprunggelenk;0;0;1
5-811.0h;Arthroskopische Operation an der Synovialis: Resektion einer Plica synovialis: Kniegelenk;0;0;1
5-811.1h;Arthroskopische Operation an der Synovialis: Resektion an einem Fettkörper (z.B. Hoffa-Fettkörper): Kniegelenk;0;0;1
5-811.20;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Humeroglenoidalgelenk;0;0;1
5-811.2h;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Kniegelenk;0;0;1
5-811.2k;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Oberes Sprunggelenk;0;0;1
5-812.0h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Kniegelenk;0;0;1
5-812.4h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Spongiosaplastik: Kniegelenk;0;0;1
5-812.5;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusresektion, partiell;0;0;1
5-812.6;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusresektion, total;0;0;1
5-812.7;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusrefixation;0;0;1
5-812.eg;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Hüftgelenk;0;0;1
5-812.eh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Kniegelenk;0;0;1
5-812.fh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Kniegelenk;0;0;1
5-812.kh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Kniegelenk;0;0;1
5-813.4;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes: Plastik vorderes Kreuzband mit sonstiger autogener Sehne;0;0;1
5-813.7;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes: Plastik hinteres Kreuzband mit sonstiger autogener Sehne;0;0;1
5-813.9;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes: Durchtrennung der Kniegelenkskapsel (Lateral release);0;0;1
5-814.0;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Refixation des Labrum glenoidale durch Naht;0;0;1
5-814.1;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Refixation des Labrum glenoidale durch sonstige Verfahren;0;0;1
5-814.3;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Erweiterung des subakromialen Raumes;0;0;1
5-814.4;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Sonstige Rekonstruktion der Rotatorenmanschette;0;0;1
5-814.5;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Kapselraffung mit Fixation am Glenoid durch Naht;0;0;1
5-814.7;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Tenotomie der langen Bizepssehne;0;0;1
5-814.9;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Tenodese der langen Bizepssehne;0;0;1
5-814.a;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Laterale Resektion der Klavikula;0;0;1
5-814.x;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes: Sonstige;0;0;1
5-815.0;Arthroskopische Entfernung und arthroskopischer Wechsel eines Bandersatzes am Kniegelenk: Entfernung eines vorderen Kreuzbandtransplantates;0;0;1
5-815.21;Arthroskopische Entfernung und arthroskopischer Wechsel eines Bandersatzes am Kniegelenk: Wechsel eines vorderen Kreuzbandtransplantates: Mit sonstiger autogener Sehne;0;0;1
5-819.10;Andere arthroskopische Operationen: Debridement einer Sehne: Humeroglenoidalgelenk;0;0;1
5-819.x0;Andere arthroskopische Operationen: Sonstige: Humeroglenoidalgelenk;0;0;1
5-819.x1;Andere arthroskopische Operationen: Sonstige: Akromioklavikulargelenk;0;0;1
5-819.xx;Andere arthroskopische Operationen: Sonstige: Sonstige;0;0;1
5-820.00;Implantation einer Endoprothese am Hüftgelenk: Totalendoprothese: Nicht zementiert;0;0;1
5-820.01;Implantation einer Endoprothese am Hüftgelenk: Totalendoprothese: Zementiert;0;0;1
5-820.02;Implantation einer Endoprothese am Hüftgelenk: Totalendoprothese: Hybrid (teilzementiert);0;0;1
5-820.94;Implantation einer Endoprothese am Hüftgelenk: Kurzschaft-Femurkopfprothese: Mit Pfannenprothese, nicht zementiert;0;0;1
5-822.01;Implantation einer Endoprothese am Kniegelenk: Unikondyläre Schlittenprothese: Zementiert;0;0;1
5-822.10;Implantation einer Endoprothese am Kniegelenk: Bikondyläre Oberflächenersatzprothese, ungekoppelt, ohne Patellaersatz: Nicht zementiert;0;0;1
5-822.11;Implantation einer Endoprothese am Kniegelenk: Bikondyläre Oberflächenersatzprothese, ungekoppelt, ohne Patellaersatz: Zementiert;0;0;1
5-822.12;Implantation einer Endoprothese am Kniegelenk: Bikondyläre Oberflächenersatzprothese, ungekoppelt, ohne Patellaersatz: Hybrid (teilzementiert);0;0;1
5-822.21;Implantation einer Endoprothese am Kniegelenk: Bikondyläre Oberflächenersatzprothese, ungekoppelt, mit Patellaersatz: Zementiert;0;0;1
5-822.31;Implantation einer Endoprothese am Kniegelenk: Bikondyläre Oberflächenersatzprothese, teilgekoppelt, ohne Patellaersatz: Zementiert;0;0;1
5-822.81;Implantation einer Endoprothese am Kniegelenk: Patellaersatz: Patellarückfläche, zementiert;0;0;1
